Temp	Sublattice_Magnetism_Incorrect_Glauber	Sublattice_Magnetism_Incorrect_Glauber	Nope	Sublattice_Susceptibility_Incorrect_Glauber	Sublattice_Susceptibility_Incorrect_Glauber	Nope	Energy_Incorrect_Glauber	Heat_Capacity_Incorrect_Glauber	Heat_Capacity/Temp_Incorrect	Entropy_Incorrect_Glauber	Prob1_Incorrect	Prob0_Incorrect	Prob_neg1_Incorrect
3.272	-0.00296667	0.00199333	0	0.000467739	0.000468958	0	-159.21	65.534	20.0287	1.07299	0.262892	0.263379	0.473729
3.271	-0.00372667	0.00470222	0	0.000463112	0.000460672	0	-157.722	63.2024	19.3221	1.07297	0.263153	0.262666	0.474181
3.27	0.00169111	0.000142222	0	0.00045777	0.000488647	0	-157.516	59.3979	18.1645	1.07295	0.263264	0.262348	0.474388
3.269	0.00166	-0.00179333	0	0.000463235	0.000503894	0	-157.077	62.2651	19.0471	1.07293	0.262666	0.262732	0.474602
3.268	-0.00082	0.00172889	0	0.000486974	0.000492559	0	-156.784	53.6128	16.4054	1.07291	0.262824	0.26237	0.474806
3.267	0.00130889	-0.00180444	0	0.000450482	0.00043891	0	-156.405	59.9406	18.3473	1.07289	0.26262	0.262868	0.474512
3.266	-0.00175778	0.00260889	0	0.000460108	0.000495055	0	-156.812	61.7703	18.9131	1.07287	0.263092	0.262667	0.474241
3.265	-0.00235333	0.000555556	0	0.00049844	0.000516725	0	-157.424	59.7806	18.3095	1.07285	0.262437	0.263336	0.474228
3.264	-0.00153556	4.22222e-005	0	0.000450592	0.000473806	0	-157.723	60.0066	18.3844	1.07283	0.2625	0.263247	0.474253
3.263	-0.000324444	-8.88889e-006	0	0.000490465	0.000505629	0	-156.433	59.7264	18.3041	1.07281	0.262432	0.262599	0.474969
3.262	0.00576667	-0.00421111	0	0.000485281	0.000489067	0	-156.139	63.2371	19.386	1.07278	0.263123	0.262346	0.474531
3.261	0.000164444	-0.000851111	0	0.000522449	0.000554435	0	-156.368	60.7552	18.6309	1.07276	0.2625	0.262843	0.474657
3.26	-0.000368889	0.000886667	0	0.00045959	0.000480418	0	-158.582	58.5812	17.9697	1.07274	0.263158	0.262899	0.473943
3.259	-0.00323778	0.00440222	0	0.000432338	0.00046435	0	-156.792	58.7928	18.0401	1.07272	0.263303	0.262721	0.473976
3.258	0.00126	0.000368889	0	0.000513355	0.000487422	0	-156.61	59.7	18.3241	1.0727	0.263118	0.262303	0.474579
3.257	-0.000182222	-0.000737778	0	0.000501556	0.00048362	0	-158.248	58.5198	17.9674	1.07268	0.262658	0.263118	0.474224
3.256	0.00177556	-0.00235778	0	0.000473602	0.000475932	0	-157.942	60.9484	18.7188	1.07266	0.262746	0.263037	0.474218
3.255	0.00218444	-0.00122667	0	0.00055103	0.000539465	0	-160.459	57.8821	17.7825	1.07264	0.263358	0.262879	0.473763
3.254	-0.000502222	-0.000193333	0	0.000488001	0.000481731	0	-155.564	59.1084	18.1648	1.07262	0.262486	0.262833	0.474681
3.253	0.00115333	-0.00074	0	0.000443248	0.000492534	0	-158.543	58.2368	17.9025	1.0726	0.26281	0.262603	0.474587
3.252	-0.00175778	0.00117778	0	0.000499569	0.000520768	0	-156.66	59.3521	18.251	1.07258	0.262579	0.262869	0.474552
3.251	0.00084	0.000717778	0	0.000496442	0.000513764	0	-159.243	62.0142	19.0754	1.07256	0.263436	0.262657	0.473908
3.25	3.11111e-005	-0.000322222	0	0.000499048	0.000456904	0	-157.792	61.533	18.9332	1.07254	0.262732	0.262878	0.47439
3.249	0.00297556	-0.00282889	0	0.000480558	0.000481656	0	-157.532	61.2168	18.8417	1.07252	0.262966	0.262892	0.474142
3.248	0.00162444	-0.00188	0	0.000460355	0.000456295	0	-157.464	64.1058	19.737	1.0725	0.263013	0.263141	0.473846
3.247	3.77778e-005	-0.000735556	0	0.000465291	0.000482259	0	-158.331	66.9317	20.6134	1.07248	0.262683	0.263032	0.474284
3.246	0.000448889	0.00119556	0	0.000484497	0.000536897	0	-160.626	60.9308	18.771	1.07245	0.26365	0.262828	0.473522
3.245	0.000371111	-0.00147111	0	0.00052313	0.000525623	0	-158.365	63.1932	19.474	1.07243	0.262648	0.263198	0.474154
3.244	-0.000997778	0.00131556	0	0.00053909	0.000499861	0	-157.857	67.1946	20.7135	1.07241	0.263057	0.262898	0.474046
3.243	0.00160444	0.00066	0	0.000492924	0.000470935	0	-157.797	65.0637	20.0628	1.07239	0.263288	0.262156	0.474557
3.242	0.00243333	-0.00189111	0	0.000473069	0.000471595	0	-158.266	63.0055	19.4341	1.07237	0.263073	0.262802	0.474124
3.241	0.000724444	-0.000686667	0	0.00051358	0.000512857	0	-157.792	63.3351	19.5418	1.07234	0.262876	0.262857	0.474268
3.24	0.000382222	-0.00141333	0	0.000482421	0.00044102	0	-157.933	61.0174	18.8325	1.07232	0.26268	0.263196	0.474124
3.239	0.000144444	-0.000846667	0	0.000476286	0.000498026	0	-157.862	65.6039	20.2544	1.0723	0.262721	0.263072	0.474207
3.238	-8e-005	-0.000106667	0	0.000519709	0.000521946	0	-159.278	67.2012	20.7539	1.07228	0.263087	0.26318	0.473733
3.237	-0.00144667	0.00255778	0	0.000473316	0.000485129	0	-158.127	57.8543	17.8728	1.07226	0.263214	0.262659	0.474127
3.236	-0.00124444	0.000384444	0	0.000477496	0.000523996	0	-158.761	61.5171	19.0102	1.07224	0.262871	0.263301	0.473828
3.235	0.00184889	-0.00221333	0	0.000461559	0.000464008	0	-158.144	63.7966	19.7207	1.07221	0.263052	0.263234	0.473713
3.234	-0.00386222	0.00475778	0	0.000498783	0.000522432	0	-159.475	58.3925	18.0558	1.07219	0.263442	0.262994	0.473563
3.233	8e-005	0.00101111	0	0.000538531	0.000515752	0	-158.564	62.5471	19.3464	1.07217	0.263383	0.262838	0.473779
3.232	0.00593778	-0.00667333	0	0.000516961	0.000504512	0	-159.813	68.8369	21.2985	1.07215	0.263031	0.263399	0.47357
3.231	0.00272667	-0.00254	0	0.000550665	0.000512031	0	-158.863	62.9408	19.4803	1.07213	0.26315	0.263057	0.473793
3.23	0.00419556	-0.00361111	0	0.000501489	0.000496778	0	-157.165	64.5598	19.9875	1.07211	0.262986	0.262693	0.474321
3.229	-0.000868889	0.000293333	0	0.000511965	0.000504121	0	-159.273	69.8668	21.6373	1.07208	0.263109	0.263397	0.473494
3.228	-0.000242222	0.000168889	0	0.000492599	0.000523913	0	-158.68	68.54	21.233	1.07206	0.262954	0.262991	0.474054
3.227	0.00323778	-0.00232889	0	0.000503627	0.000472895	0	-157.596	68.153	21.1196	1.07204	0.263146	0.262691	0.474163
3.226	-0.000742222	0.000997778	0	0.000543553	0.000519816	0	-159.085	55.7788	17.2904	1.07201	0.263168	0.26304	0.473792
3.225	0.000975556	-0.00167333	0	0.000415725	0.000452762	0	-160.219	60.6091	18.7935	1.07199	0.263036	0.263384	0.47358
3.224	-0.000991111	0.00113111	0	0.000486761	0.000489547	0	-159.892	66.5467	20.641	1.07197	0.263104	0.263034	0.473861
3.223	-0.00210222	0.00248222	0	0.000484749	0.000463994	0	-157.884	65.3508	20.2764	1.07195	0.262992	0.262802	0.474206
3.222	0.000288889	0.00122667	0	0.000495818	0.000491711	0	-159.483	59.5234	18.4741	1.07193	0.26348	0.262722	0.473798
3.221	0.00267333	-0.000686667	0	0.000503507	0.000532894	0	-160.338	65.0641	20.2	1.07191	0.263746	0.262752	0.473502
3.22	-0.000162222	-0.000488889	0	0.000474343	0.000481794	0	-158.847	66.5915	20.6806	1.07188	0.262761	0.263087	0.474152
3.219	-0.00066	0.00165111	0	0.000487904	0.000486045	0	-158.919	58.5739	18.1963	1.07186	0.263427	0.262931	0.473642
3.218	-0.00327556	0.00273778	0	0.000475304	0.000484672	0	-159.13	56.9056	17.6835	1.07184	0.26307	0.263339	0.473591
3.217	0.000297778	-6.22222e-005	0	0.000497625	0.000471737	0	-160.646	64.1336	19.9359	1.07182	0.263486	0.263368	0.473147
3.216	0.00184	-0.00145111	0	0.000507178	0.000482732	0	-160.173	67.0347	20.8441	1.0718	0.263321	0.263127	0.473552
3.215	0.00178222	-0.00282	0	0.000475919	0.000511572	0	-161.615	66.245	20.605	1.07178	0.263288	0.263807	0.472906
3.214	0.00209111	-0.00193111	0	0.000492244	0.000511162	0	-160.06	59.3565	18.4681	1.07175	0.263311	0.263231	0.473458
3.213	-0.00140444	0.000128889	0	0.000518878	0.000491151	0	-160.799	61.1394	19.0288	1.07173	0.262911	0.263549	0.47354
3.212	-0.00116	0.00124667	0	0.000479956	0.000462685	0	-159.787	60.843	18.9424	1.07171	0.263166	0.263122	0.473712
3.211	0.00126889	-0.000117778	0	0.00048278	0.000442931	0	-159.973	62.7519	19.5428	1.07169	0.263409	0.262833	0.473758
3.21	0.00101778	-0.000411111	0	0.000552462	0.000540448	0	-159.913	62.5935	19.4995	1.07167	0.263364	0.263061	0.473574
3.209	-0.000295556	0.00254667	0	0.000506627	0.000503622	0	-160.767	60.4168	18.8273	1.07165	0.26377	0.262644	0.473586
3.208	0.00106222	-0.00311333	0	0.000471549	0.000484665	0	-159.063	72.1477	22.4899	1.07163	0.262581	0.263607	0.473812
3.207	-0.000353333	0.000535556	0	0.000533505	0.000536846	0	-161.253	65.8614	20.5368	1.0716	0.263403	0.263312	0.473284
3.206	0.00619556	-0.00659778	0	0.000492014	0.000476853	0	-162.353	65.9198	20.5614	1.07158	0.263488	0.263689	0.472823
3.205	-0.00240889	0.00165778	0	0.000510833	0.000517989	0	-159.618	64.9093	20.2525	1.07156	0.263098	0.263473	0.473429
3.204	-0.000473333	0.00102889	0	0.00043577	0.000491223	0	-160.68	59.5687	18.592	1.07153	0.26335	0.263072	0.473578
3.203	-0.000753333	-7.55556e-005	0	0.000498733	0.000486009	0	-160.149	67.4018	21.0433	1.07151	0.26284	0.263254	0.473906
3.202	0.00531111	-0.00574889	0	0.000561744	0.000536388	0	-159.228	64.5564	20.1613	1.07149	0.263142	0.263361	0.473497
3.201	-0.00200889	0.00203333	0	0.000499586	0.000513188	0	-158.954	63.6721	19.8913	1.07147	0.263148	0.263136	0.473717
3.2	6.66667e-005	-0.00135333	0	0.000538264	0.000539293	0	-161.27	64.7597	20.2374	1.07144	0.263066	0.263709	0.473226
3.199	-0.000904444	0.00103556	0	0.000504857	0.000506971	0	-160.535	65.1638	20.3701	1.07142	0.26316	0.263094	0.473746
3.198	0.003	-0.00298667	0	0.000476402	0.00047429	0	-160.27	70.3149	21.9872	1.0714	0.26315	0.263143	0.473707
3.197	-0.000917778	0.000977778	0	0.00056373	0.000526442	0	-160.885	59.5638	18.6311	1.07138	0.263072	0.263042	0.473886
3.196	0.00155111	-0.00183778	0	0.000485315	0.000508696	0	-162.38	60.5822	18.9556	1.07135	0.263419	0.263562	0.473019
3.195	0.00215333	-0.00109556	0	0.000539222	0.000550854	0	-160.69	56.598	17.7146	1.07133	0.263534	0.263006	0.47346
3.194	8.22222e-005	0.000997778	0	0.000504813	0.000488619	0	-160.361	64.7969	20.2871	1.07131	0.263434	0.262894	0.473671
3.193	0.00124444	-0.000406667	0	0.000489309	0.000459356	0	-162.868	66.7357	20.9006	1.07129	0.26368	0.263261	0.473059
3.192	-0.000248889	-0.0006	0	0.000559014	0.000521064	0	-160.513	64.1235	20.0888	1.07127	0.263039	0.263463	0.473498
3.191	0.00132222	-0.000542222	0	0.00047852	0.000480547	0	-161.613	67.7834	21.2421	1.07125	0.263601	0.263211	0.473188
3.19	2e-005	-2.44444e-005	0	0.000500603	0.000492098	0	-161.883	67.6392	21.2035	1.07122	0.263574	0.263577	0.472849
3.189	0.00315778	-0.00159556	0	0.000467548	0.000479981	0	-159.794	66.3591	20.8087	1.0712	0.26367	0.262889	0.473441
3.188	-0.000422222	0.00218667	0	0.000541633	0.000564282	0	-162.242	65.0923	20.4179	1.07118	0.264033	0.263151	0.472816
3.187	0.000257778	-0.000868889	0	0.000499896	0.000504916	0	-160.754	62.622	19.6492	1.07115	0.26327	0.263576	0.473154
3.186	-0.00275778	0.00155111	0	0.000487464	0.000485784	0	-161.642	65.8661	20.6736	1.07113	0.263077	0.26368	0.473243
3.185	0.000875556	0.000888889	0	0.000568527	0.000545675	0	-163.406	63.9332	20.0732	1.07111	0.264233	0.263351	0.472416
3.184	0.00256667	-0.00178889	0	0.000475006	0.000498379	0	-162.309	68.8403	21.6207	1.07109	0.263799	0.26341	0.472791
3.183	-0.00133333	0.00150222	0	0.000632145	0.00064835	0	-163.59	64.3047	20.2025	1.07106	0.263577	0.263492	0.472931
3.182	0.000522222	-0.000528889	0	0.000505963	0.00052583	0	-163.697	66.7209	20.9682	1.07104	0.263822	0.263826	0.472352
3.181	0.000904444	-0.0021	0	0.000555097	0.000545663	0	-163.065	68.4602	21.5216	1.07102	0.263296	0.263893	0.472811
3.18	-0.00232222	0.00334444	0	0.000450841	0.0004688	0	-162.82	60.6677	19.0779	1.07099	0.263783	0.263272	0.472944
3.179	0.000137778	0.000388889	0	0.000497605	0.000502337	0	-160.74	67.8686	21.349	1.07097	0.263404	0.263141	0.473454
3.178	-0.00126444	0.000911111	0	0.000532049	0.000491394	0	-162.74	72.3595	22.7689	1.07095	0.263446	0.263622	0.472932
3.177	0.000597778	0.000806667	0	0.000520299	0.000528856	0	-160.96	68.1744	21.4587	1.07092	0.263856	0.263153	0.472991
3.176	7.77778e-005	-0.00169111	0	0.000508222	0.000480443	0	-164.235	66.4574	20.9249	1.0709	0.263386	0.264192	0.472422
3.175	0.00126667	-0.000555556	0	0.00053984	0.000509025	0	-162.476	59.5445	18.7542	1.07087	0.263602	0.263247	0.473151
3.174	0.00167778	-0.000151111	0	0.000504318	0.00052588	0	-161.364	67.1833	21.1668	1.07085	0.263939	0.263176	0.472886
3.173	0.00185333	-0.00228222	0	0.000511268	0.00049911	0	-162.843	68.6114	21.6235	1.07083	0.263373	0.263588	0.473039
3.172	-0.00261333	0.00270667	0	0.000565044	0.000546981	0	-163.634	68.2881	21.5284	1.07081	0.263683	0.263637	0.47268
3.171	-0.00273556	0.000368889	0	0.00049031	0.000504293	0	-161.508	66.8101	21.0691	1.07078	0.262847	0.26403	0.473123
3.17	-0.00278444	0.00116667	0	0.000528344	0.000519991	0	-161.699	61.7417	19.4769	1.07076	0.263096	0.263904	0.473
3.169	-0.00292222	0.00292	0	0.000481603	0.000488444	0	-162.397	60.7498	19.17	1.07074	0.263389	0.26339	0.473221
3.168	-0.00173333	0.00164889	0	0.000531559	0.000508491	0	-162.744	64.9579	20.5044	1.07072	0.263602	0.263644	0.472753
3.167	0.00188667	-0.00139556	0	0.000508541	0.000462925	0	-162.247	64.2781	20.2962	1.07069	0.26342	0.263174	0.473406
3.166	-0.00279556	0.00155556	0	0.00049942	0.000495172	0	-162.493	62.1538	19.6316	1.07067	0.263194	0.263814	0.472991
3.165	-0.00216222	0.00311556	0	0.000514323	0.000498811	0	-163.849	68.856	21.7555	1.07065	0.264137	0.26366	0.472203
3.164	-0.000111111	0.000402222	0	0.000472959	0.000515307	0	-163.325	69.1164	21.8446	1.07062	0.263726	0.26358	0.472694
3.163	-0.00278667	0.00268222	0	0.000465377	0.000510617	0	-163.052	63.6836	20.1339	1.0706	0.263561	0.263613	0.472826
3.162	0.00415556	-0.00446	0	0.000509228	0.000493751	0	-161.896	60.874	19.2517	1.07058	0.26331	0.263462	0.473228
3.161	0.00317778	-0.00322889	0	0.000504958	0.0005241	0	-163.251	70.9685	22.4513	1.07056	0.263626	0.263651	0.472723
3.16	0.000742222	-0.00146	0	0.000515878	0.000533679	0	-163.566	66.8364	21.1508	1.07053	0.263749	0.264108	0.472143
3.159	-0.00147556	0.00157111	0	0.000548086	0.000557422	0	-163.511	68.5384	21.6962	1.07051	0.263748	0.2637	0.472552
3.158	-0.00273556	0.00147333	0	0.000486189	0.000497123	0	-164.109	68.1662	21.5852	1.07048	0.263342	0.263973	0.472684
3.157	-0.00204889	0.00269111	0	0.000558154	0.000525006	0	-164.435	63.1153	19.9922	1.07046	0.264033	0.263712	0.472254
3.156	-0.00052	0.000866667	0	0.000522592	0.000521185	0	-164.96	67.9632	21.5346	1.07044	0.263911	0.263738	0.472351
3.155	-0.00100889	0.000111111	0	0.000446135	0.000498438	0	-164.597	63.3149	20.0681	1.07041	0.26362	0.264069	0.472311
3.154	-0.000486667	2.22222e-005	0	0.000512833	0.000487605	0	-165.025	64.9671	20.5983	1.07039	0.263594	0.263827	0.472579
3.153	-0.000486667	0.00176667	0	0.000550375	0.000558833	0	-163.121	67.2143	21.3176	1.07037	0.264032	0.263392	0.472576
3.152	-0.00576222	0.00519333	0	0.000548971	0.00051252	0	-164.616	64.6536	20.5119	1.07034	0.263727	0.264011	0.472262
3.151	0.00134222	-0.00191778	0	0.000490989	0.000509979	0	-164.688	63.385	20.1158	1.07032	0.263632	0.26392	0.472448
3.15	-0.00490667	0.00424444	0	0.000518987	0.00050534	0	-163.346	66.5202	21.1175	1.0703	0.263479	0.26381	0.472711
3.149	-9.55556e-005	0.00164667	0	0.000503436	0.000513085	0	-163.003	73.3861	23.3046	1.07028	0.26407	0.263294	0.472636
3.148	0.00142	-0.00128889	0	0.000548193	0.000518116	0	-164.19	65.641	20.8516	1.07025	0.263821	0.263756	0.472423
3.147	-0.00242889	0.00114889	0	0.000538726	0.00049233	0	-164.604	68.3195	21.7094	1.07023	0.263381	0.264021	0.472598
3.146	0.00135333	-0.00125111	0	0.000457442	0.000495309	0	-164.61	67.433	21.4345	1.0702	0.263826	0.263774	0.4724
3.145	-0.000237778	0.000464444	0	0.000475298	0.000511974	0	-164.088	67.3536	21.4161	1.07018	0.263973	0.26386	0.472167
3.144	-5.33333e-005	-0.000757778	0	0.000505804	0.000544581	0	-163.64	65.7167	20.9023	1.07016	0.263528	0.263933	0.472539
3.143	-0.00210889	0.0024	0	0.000533824	0.000500334	0	-165.863	68.5345	21.8054	1.07013	0.263894	0.263749	0.472357
3.142	0.000375556	-0.00038	0	0.000487774	0.000489435	0	-165.042	66.7872	21.2563	1.07011	0.264006	0.264008	0.471987
3.141	0.0004	0.00135778	0	0.000516233	0.000510071	0	-164.803	68.6631	21.8603	1.07008	0.264373	0.263494	0.472132
3.14	0.00259111	-0.00337778	0	0.000618191	0.000558015	0	-166.446	70.646	22.4987	1.07006	0.263838	0.264231	0.471931
3.139	0.000906667	-0.000291111	0	0.000508935	0.000516355	0	-165.881	69.1877	22.0413	1.07004	0.264234	0.263927	0.471839
3.138	0.00323556	-0.00390444	0	0.000536663	0.000514559	0	-165.58	71.1555	22.6754	1.07001	0.263744	0.264079	0.472177
3.137	-0.00169778	0.00292444	0	0.000534376	0.000505558	0	-164.448	61.3992	19.5726	1.06999	0.264156	0.263542	0.472302
3.136	-0.000988889	0.00154	0	0.00052737	0.000531313	0	-166.825	69.6658	22.2149	1.06996	0.264159	0.263883	0.471958
3.135	-0.000471111	0.00137556	0	0.000512401	0.000504841	0	-163.847	73.4401	23.4259	1.06994	0.263986	0.263533	0.472481
3.134	-0.00267111	0.00418444	0	0.000507056	0.00050051	0	-163.976	67.0143	21.383	1.06991	0.264181	0.263424	0.472394
3.133	-0.000151111	0.000593333	0	0.000500727	0.000505544	0	-163.99	68.7943	21.958	1.06989	0.263877	0.263656	0.472468
3.132	0.00172444	-0.00104889	0	0.000575299	0.000562984	0	-164.073	69.9458	22.3326	1.06986	0.263817	0.263479	0.472704
3.131	-2.44444e-005	0.00266889	0	0.000472918	0.000499326	0	-165.168	73.0321	23.3255	1.06984	0.26464	0.263318	0.472042
3.13	-0.000188889	-0.00168444	0	0.000539985	0.00057678	0	-166.154	69.2127	22.1127	1.06981	0.263496	0.264432	0.472072
3.129	0.00292667	-0.000984444	0	0.000548668	0.000491066	0	-164.39	73.7439	23.5679	1.06979	0.264237	0.263266	0.472498
3.128	-0.00325778	0.00456667	0	0.000517794	0.000521963	0	-163.676	70.7831	22.6289	1.06976	0.26404	0.263386	0.472574
3.127	0.00102667	-0.00115333	0	0.000547888	0.000560701	0	-167.356	70.1798	22.4432	1.06974	0.264161	0.264224	0.471614
3.126	-0.00170889	0.00158222	0	0.000509706	0.000509244	0	-164.153	69.1715	22.1278	1.06971	0.263969	0.264032	0.471999
3.125	0.00160889	-0.00295556	0	0.000525346	0.000546078	0	-167.283	64.3282	20.585	1.06969	0.263924	0.264598	0.471478
3.124	-0.002	0.00166444	0	0.000615257	0.000578682	0	-165.184	67.6531	21.6559	1.06967	0.264041	0.264209	0.47175
3.123	0.000982222	-0.00074	0	0.000515735	0.000541512	0	-165.75	70.1957	22.477	1.06964	0.264112	0.263991	0.471897
3.122	-0.000902222	0.00217556	0	0.000556217	0.00053341	0	-167.399	69.7117	22.3292	1.06962	0.264403	0.263767	0.47183
3.121	-0.00262667	0.00169111	0	0.000529787	0.000547298	0	-167.043	68.0305	21.7977	1.06959	0.263882	0.26435	0.471768
3.12	-0.00255111	0.00190444	0	0.000515144	0.000492692	0	-166.033	64.9453	20.8158	1.06957	0.26398	0.264303	0.471717
3.119	-0.00130667	0.00114444	0	0.000543191	0.000526389	0	-165.306	68.554	21.9795	1.06954	0.263957	0.264038	0.472006
3.118	-0.00116667	0.00221778	0	0.000551679	0.000539615	0	-166.162	66.5117	21.3315	1.06952	0.264489	0.263963	0.471548
3.117	-0.00248889	0.00184667	0	0.000551666	0.000596183	0	-166.29	67.6397	21.7002	1.0695	0.26402	0.264341	0.471639
3.116	0.00314444	-0.00228889	0	0.000526945	0.000553072	0	-166.815	76.8592	24.666	1.06947	0.2645	0.264072	0.471428
3.115	-0.00111333	0.00119778	0	0.000486161	0.00053965	0	-166.771	74.5015	23.917	1.06944	0.264266	0.264223	0.471511
3.114	0.00142444	-0.00102889	0	0.000536826	0.000535577	0	-166.508	73.8513	23.7159	1.06942	0.264337	0.264139	0.471524
3.113	0.00255778	-0.00368444	0	0.000567459	0.000571908	0	-166.368	75.7858	24.3449	1.06939	0.264116	0.264679	0.471206
3.112	-0.00351556	0.00255111	0	0.000546494	0.000523793	0	-167.825	72.8202	23.3998	1.06936	0.263993	0.264476	0.471531
3.111	0.000164444	-0.000457778	0	0.000549636	0.000548032	0	-166.364	64.1169	20.6097	1.06934	0.264023	0.26417	0.471807
3.11	0.00243778	-0.00283333	0	0.000565417	0.000561311	0	-168.605	70.1704	22.5628	1.06932	0.264277	0.264474	0.471249
3.109	-0.000635556	0.000288889	0	0.000579794	0.000550931	0	-167.761	70.2775	22.6045	1.06929	0.264072	0.264246	0.471682
3.108	0.00268667	-0.00175333	0	0.000555891	0.000563412	0	-168.984	69.445	22.344	1.06927	0.264644	0.264178	0.471178
3.107	-0.00291778	0.00306222	0	0.000599956	0.000553892	0	-166.698	73.0772	23.5202	1.06924	0.264241	0.264169	0.47159
3.106	-0.00140889	0.000208889	0	0.000474392	0.000493346	0	-168.318	73.8658	23.7817	1.06921	0.26414	0.26474	0.47112
3.105	-0.00394889	0.00312222	0	0.000567851	0.000545839	0	-169.031	72.1911	23.2499	1.06919	0.264129	0.264542	0.471329
3.104	2.88889e-005	-0.000102222	0	0.000537831	0.000554334	0	-168.82	68.6061	22.1025	1.06916	0.264409	0.264446	0.471146
3.103	-0.000233333	-0.000406667	0	0.000520503	0.000547882	0	-167.72	70.7101	22.7876	1.06914	0.264236	0.264556	0.471209
3.102	-0.00323556	0.00316	0	0.000612827	0.000593694	0	-167.953	71.5265	23.0582	1.06911	0.264303	0.264341	0.471356
3.101	-0.00160667	0.00160222	0	0.000528324	0.000521834	0	-167.604	70.6243	22.7747	1.06909	0.264278	0.26428	0.471442
3.1	0.00172	-0.00155556	0	0.00059853	0.000588451	0	-167.25	71.6291	23.1062	1.06906	0.264452	0.26437	0.471178
3.099	-0.00200222	0.000146667	0	0.000540219	0.000521802	0	-169.195	69.8518	22.5401	1.06904	0.264143	0.265071	0.470786
3.098	0.00280444	-0.00256222	0	0.000554536	0.000500372	0	-166.831	69.6676	22.4879	1.06901	0.264192	0.264071	0.471737
3.097	-0.00263111	0.00244444	0	0.000556017	0.000560778	0	-167.069	73.5915	23.7622	1.06899	0.26416	0.264253	0.471587
3.096	0.00158222	-0.00288222	0	0.000546733	0.000536461	0	-168.547	66.8198	21.5826	1.06896	0.264092	0.264742	0.471166
3.095	-0.00172667	0.00160222	0	0.000567273	0.000564104	0	-166.766	68.6599	22.1841	1.06894	0.263933	0.263996	0.472071
3.094	-0.00258667	0.00316222	0	0.000518961	0.000518509	0	-168.33	72.2466	23.3506	1.06891	0.264482	0.264194	0.471323
3.093	7.33333e-005	-0.000104444	0	0.000556139	0.000572432	0	-168.061	74.4185	24.0603	1.06889	0.264369	0.264384	0.471247
3.092	0.00141556	-0.00230889	0	0.000557934	0.000533745	0	-169.649	67.1453	21.7158	1.06886	0.264467	0.264913	0.47062
3.091	-0.00158	0.000233333	0	0.000563524	0.000511433	0	-169.272	71.6075	23.1664	1.06883	0.264291	0.264964	0.470744
3.09	0.00710667	-0.00697556	0	0.00058086	0.000612575	0	-168.923	71.747	23.2191	1.06881	0.264651	0.264586	0.470763
3.089	-0.00247556	0.00172444	0	0.000579322	0.00059211	0	-167.273	62.7398	20.3107	1.06878	0.263903	0.264279	0.471818
3.088	-0.00166667	0.000986667	0	0.000530141	0.000474194	0	-169.606	69.3572	22.4602	1.06876	0.264223	0.264563	0.471213
3.087	-0.00287556	0.00350667	0	0.000511276	0.000558177	0	-168.458	76.8751	24.9028	1.06874	0.264533	0.264218	0.471249
3.086	-0.00261556	0.00213778	0	0.000562649	0.000546792	0	-167.86	66.9423	21.6923	1.06871	0.264247	0.264486	0.471268
3.085	-0.00118222	0.00158667	0	0.000506603	0.000548675	0	-167.369	66.4781	21.5488	1.06868	0.264382	0.26418	0.471438
3.084	-0.000384444	0.000306667	0	0.000500269	0.000499939	0	-168.494	73.2442	23.7498	1.06866	0.26444	0.264479	0.471081
3.083	-0.00210667	0.00390889	0	0.000554774	0.000546899	0	-167.642	69.3096	22.4812	1.06863	0.264741	0.26384	0.471419
3.082	-0.00028	-0.000128889	0	0.000535686	0.000561599	0	-170.59	71.6705	23.2545	1.06861	0.264463	0.264668	0.470869
3.081	-0.00335111	0.00215111	0	0.000544537	0.000545311	0	-168.567	69.961	22.7073	1.06858	0.264026	0.264626	0.471349
3.08	0.00349111	-0.00254667	0	0.00051261	0.000508646	0	-169.611	75.9854	24.6706	1.06856	0.264774	0.264302	0.470923
3.079	-0.00012	-0.000173333	0	0.000523417	0.00053222	0	-168.859	74.5984	24.2281	1.06853	0.264292	0.264439	0.471269
3.078	0.00217333	-0.000635556	0	0.000549967	0.000549605	0	-169.039	66.1357	21.4866	1.0685	0.264989	0.26422	0.470791
3.077	0.00062	-0.00172889	0	0.000541443	0.000575402	0	-168.569	75.3368	24.4838	1.06848	0.264359	0.264913	0.470728
3.076	6.44444e-005	0.00163333	0	0.000578565	0.000568689	0	-169.027	77.1245	25.073	1.06845	0.264752	0.263903	0.471344
3.075	0.00150444	2.22222e-005	0	0.00053433	0.000542175	0	-168.04	68.5277	22.2854	1.06842	0.26463	0.263867	0.471503
3.074	-0.000915556	-0.00113111	0	0.000574906	0.000542011	0	-167.245	75.2663	24.4848	1.0684	0.263756	0.264779	0.471466
3.073	-0.00164	0.00196444	0	0.000536736	0.000549565	0	-167.927	68.7793	22.3818	1.06837	0.264522	0.26436	0.471118
3.072	-0.00240444	0.00297333	0	0.000555931	0.000547932	0	-169.646	72.7283	23.6746	1.06835	0.264757	0.264472	0.470771
3.071	0.00342889	-0.0024	0	0.000573422	0.000591013	0	-170.014	70.6193	22.9955	1.06832	0.264827	0.264312	0.470861
3.07	-0.00229778	0.000953333	0	0.000565242	0.000528786	0	-170.128	71.0806	23.1533	1.0683	0.264306	0.264978	0.470717
