19.22	0.000626543	-0.000512346	-0.000220679	0.03379	0.0379225	0.0344977	-22.01	0.974027	0.0506778	0.000121189	0	0	61.0131	0.845917	-60.8591	0	0
19.21	0.000205247	-0.000117284	1.85185e-005	0.0324961	0.0368211	0.0342048	-21.349	1.02125	0.0531623	0.000122753	0	0	56.468	1.78639	-57.2544	0	0
19.2	0.000680556	3.08642e-005	-0.000475309	0.0333492	0.0331211	0.0356655	-20.877	0.991482	0.0516397	0.000124394	0	0	52.3192	1.19773	-52.517	0	0
19.19	-0.000561728	0.000490741	-0.000554012	0.0320566	0.0349449	0.0362838	-21.606	0.975318	0.0508243	0.000125987	0	0	53.0052	5.91173	-57.9169	0	0
19.18	-0.000143519	0.000285494	-9.10494e-005	0.0353653	0.0342173	0.0367701	-20.183	1.02803	0.0535993	0.000127556	0	0	53.7722	2.98381	-55.756	0	0
19.17	-0.000563272	0.000324074	0.000447531	0.034663	0.0360865	0.0353397	-21.085	1.08655	0.0566798	0.00012921	0	0	56.833	2.738	-58.571	0	0
19.16	0.000975309	0.00012963	-0.000882716	0.0344341	0.0337547	0.0378711	-21.331	1.01252	0.0528457	0.00013096	0	0	56.8605	4.64876	-60.5092	0	0
19.15	-5.8642e-005	-0.000225309	0.000450617	0.0365168	0.0371647	0.032728	-21.402	1.01674	0.0530936	0.000132591	0	0	59.6598	3.3934	-62.0532	0	0
19.14	-0.000408951	0.000481481	0.000112654	0.032404	0.0364207	0.0364028	-22.135	1.01313	0.0529328	0.000134229	0	0	57.2097	5.8076	-62.0173	0	0
19.13	-0.000470679	0.000674383	-8.7963e-005	0.0345845	0.0318556	0.0321867	-20.558	1.05682	0.0552441	0.000135863	0	0	51.8907	8.67882	-59.5695	0	0
19.12	-1.08025e-005	0.000260802	0.000101852	0.0337183	0.0364051	0.0375504	-20.698	0.950944	0.0497356	0.000137568	0	0	62.275	3.0732	-64.3482	0	0
19.11	0.000387346	-0.000472222	-0.000771605	0.0340189	0.0376659	0.0359807	-21.529	1.00248	0.0524583	0.000139103	0	0	66.6674	-0.209546	-65.4578	0	0
19.1	-0.000199074	0.000390432	-6.17284e-006	0.0347717	0.0358527	0.0349758	-20.173	1.02416	0.0536211	0.000140722	0	0	68.0569	-0.935401	-66.1215	0	0
