Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
0.3	0.0504815	0.809873	0.783427	0.00322984	0.009826	0.00649665	-896.653	42.7355	142.452	0.00854461	0.442787	0.442787	0.114426
0.301	0.200876	0.816695	0.615865	0.0373384	0.00788478	0.0199373	-896.306	47.4898	157.773	0.00870289	0.442339	0.442339	0.115322
0.302	0.286124	0.880297	0.594173	0.0181636	0.00298498	0.0101172	-896.58	43.11	142.748	0.00887819	0.441865	0.441865	0.116271
0.303	0.0620972	0.689376	0.738252	0.00744225	0.00806078	0.0103358	-896.409	45.7076	150.85	0.0090368	0.44001	0.44001	0.11998
0.304	0.320656	0.506106	0.826761	0.011907	0.00494464	0.00929286	-895.961	55.8066	183.574	0.00920441	0.443092	0.443092	0.113815
0.305	0.499078	0.390882	0.88996	0.00339333	0.00587213	0.00239492	-896.234	46.8509	153.609	0.00940838	0.443967	0.443967	0.112065
0.306	0.386962	0.452923	0.839885	0.0281164	0.0269582	0.00368515	-896.261	45.2462	147.863	0.00957906	0.44267	0.44267	0.11466
0.307	0.625883	0.134832	0.740664	0.0258926	0.0316226	0.00764486	-896.253	44.6968	145.592	0.00974335	0.442012	0.442012	0.115976
0.308	0.419068	0.447575	0.866643	0.0279316	0.028771	0.00289896	-896.076	50.2556	163.167	0.00990512	0.439122	0.439122	0.121755
0.309	0.346704	0.494037	0.840741	0.00967775	0.00596027	0.0048475	-895.954	51.688	167.275	0.0100864	0.443114	0.443114	0.113771
0.31	0.0701587	0.750443	0.727048	0.00647667	0.00887417	0.00599194	-896.101	52.9873	170.927	0.0102723	0.443332	0.443332	0.113337
0.311	0.431661	0.410286	0.841947	0.0555564	0.0340833	0.0107609	-895.917	55.2913	177.786	0.0104622	0.442311	0.442311	0.115377
0.312	0.311645	0.53372	0.845364	0.0166797	0.0130738	0.00860856	-895.926	54.0275	173.165	0.0106597	0.443703	0.443703	0.112593
0.313	0.692509	0.107653	0.762606	0.0214968	0.0157757	0.00597591	-895.87	49.459	158.016	0.0108521	0.442056	0.442056	0.115888
0.314	0.610614	0.282326	0.89294	0.0141585	0.0189442	0.00234492	-895.766	51.4532	163.864	0.0110277	0.441863	0.441863	0.116274
0.315	0.358327	0.485192	0.843519	0.0663576	0.0404547	0.00543559	-895.953	46.3141	147.029	0.0112098	0.44211	0.44211	0.11578
0.316	0.113785	0.737717	0.828863	0.0169365	0.00718306	0.0125584	-895.793	52.9104	167.438	0.0113732	0.441654	0.441654	0.116692
0.317	0.322981	0.528042	0.851024	0.0151879	0.00762439	0.00891939	-895.624	55.4843	175.029	0.0115592	0.44157	0.44157	0.116861
0.318	0.473663	0.395958	0.869621	0.00567921	0.00892855	0.00440011	-895.596	54.6045	171.712	0.0117537	0.442697	0.442697	0.114606
0.319	0.576253	0.212183	0.787771	0.0219006	0.0356737	0.00915701	-895.483	50.6869	158.893	0.0119445	0.442654	0.442654	0.114692
0.32	0.0610691	0.73773	0.716222	0.00663058	0.01966	0.00624024	-895.547	55.7084	174.089	0.012121	0.440076	0.440076	0.119847
0.321	0.188976	0.836883	0.648266	0.0139719	0.00374666	0.00927247	-895.589	48.4776	151.021	0.0123144	0.441881	0.441881	0.116238
0.322	0.182834	0.597508	0.780342	0.0089325	0.0058748	0.0071838	-895.316	55.1268	171.201	0.0124822	0.441384	0.441384	0.117231
0.323	0.678892	0.121728	0.792097	0.0162352	0.0152272	0.00563884	-895.327	48.0409	148.733	0.0126725	0.440099	0.440099	0.119802
0.324	0.25258	0.521498	0.774079	0.0384435	0.052858	0.00500761	-894.786	57.0702	176.143	0.0128377	0.440818	0.440818	0.118363
0.325	0.113617	0.805251	0.694824	0.020899	0.00597248	0.0176637	-895.19	54.8726	168.839	0.0130334	0.440057	0.440057	0.119886
0.326	0.282353	0.502851	0.785205	0.0256058	0.0135845	0.0161944	-894.822	58.247	178.672	0.013221	0.441274	0.441274	0.117452
0.327	0.582005	0.221481	0.803486	0.011001	0.0354775	0.0164297	-894.964	57.0188	174.37	0.0134196	0.441267	0.441267	0.117467
0.328	0.592507	0.251754	0.844261	0.00388308	0.00662038	0.00416748	-895.242	49.8551	151.997	0.0136133	0.440065	0.440065	0.11987
0.329	0.674882	0.189921	0.864803	0.00780199	0.0160181	0.00387431	-895.37	54.1408	164.562	0.0137822	0.440846	0.440846	0.118307
0.33	0.126124	0.699869	0.801194	0.0197344	0.00549177	0.0228381	-895.31	54.4133	164.889	0.013965	0.442037	0.442037	0.115926
0.331	0.091857	0.731096	0.803313	0.0108434	0.00799019	0.00812136	-894.561	57.9459	175.063	0.0141482	0.43958	0.43958	0.120841
0.332	0.283104	0.803221	0.520117	0.0158656	0.0105015	0.00876803	-894.86	54.2695	163.462	0.0143428	0.440538	0.440538	0.118923
0.333	0.278489	0.845043	0.566554	0.0219479	0.00919567	0.0224751	-894.904	58.1904	174.746	0.0145244	0.439572	0.439572	0.120856
0.334	0.122402	0.67605	0.764332	0.0391999	0.0295117	0.0108634	-894.631	60.0262	179.719	0.0147186	0.440337	0.440337	0.119327
0.335	0.386079	0.457258	0.843337	0.00976998	0.00910731	0.00453692	-894.587	58.8198	175.581	0.0149182	0.442074	0.442074	0.115852
0.336	0.609682	0.108578	0.704167	0.0171953	0.028514	0.00671582	-894.696	55.0619	163.875	0.0151133	0.441759	0.441759	0.116482
0.337	0.174876	0.651335	0.826122	0.0205072	0.0142123	0.00465853	-894.532	61.045	181.142	0.0152954	0.441241	0.441241	0.117518
0.338	0.458229	0.414624	0.872853	0.0184361	0.0161852	0.00260041	-894.313	67.7274	200.377	0.0154967	0.44174	0.44174	0.116519
0.339	0.317769	0.500772	0.818541	0.0259813	0.0187501	0.0103476	-894.342	67.4907	199.088	0.0157193	0.441517	0.441517	0.116967
0.34	0.422515	0.319254	0.741769	0.0396793	0.0300214	0.0053108	-894.485	61.3464	180.431	0.0159405	0.441545	0.441545	0.11691
0.341	0.787229	0.0830645	0.73634	0.00935098	0.00950506	0.00716915	-894.711	58.6977	172.134	0.016141	0.44168	0.44168	0.116641
0.342	0.880048	0.245475	0.634573	0.00396449	0.0168651	0.0103573	-894.423	59.1003	172.808	0.0163323	0.441248	0.441248	0.117504
0.343	0.802263	0.115871	0.764056	0.0165009	0.0102157	0.0114737	-894.062	61.354	178.875	0.0165243	0.441549	0.441549	0.116903
0.344	0.581027	0.224013	0.80425	0.0674208	0.0732812	0.00459426	-894.027	62.4876	181.65	0.016723	0.441691	0.441691	0.116619
0.345	0.570724	0.181296	0.751744	0.0157744	0.0225628	0.00575696	-893.719	67.7348	196.333	0.0169249	0.440539	0.440539	0.118922
0.346	0.211709	0.646307	0.858011	0.0125112	0.00826452	0.00378513	-893.839	66.2659	191.52	0.017143	0.441099	0.441099	0.117802
0.347	0.384981	0.436979	0.82196	0.0487142	0.0253236	0.0119273	-894.049	62.122	179.026	0.0173558	0.44058	0.44058	0.118841
0.348	0.346949	0.48359	0.830539	0.0660909	0.05345	0.00500711	-893.781	69.3443	199.265	0.0175547	0.440204	0.440204	0.119592
0.349	0.300938	0.869327	0.568389	0.0156669	0.00266209	0.0121604	-893.693	63.0232	180.582	0.0177761	0.438104	0.438104	0.123793
0.35	0.179046	0.643982	0.814112	0.02646	0.00901787	0.0147299	-893.256	78.1659	223.331	0.0179768	0.440315	0.440315	0.119369
0.351	0.443753	0.412675	0.856429	0.0488693	0.0401494	0.00266387	-893.793	63.6393	181.309	0.0182249	0.441439	0.441439	0.117122
0.352	0.169026	0.645894	0.814696	0.0303582	0.0205383	0.00735251	-893.857	66.9375	190.163	0.0184264	0.440529	0.440529	0.118942
0.353	0.399806	0.457277	0.857084	0.0149581	0.0220804	0.00494349	-893.211	65.9532	186.836	0.0186377	0.440544	0.440544	0.118912
0.354	0.681903	0.156934	0.752587	0.0619233	0.039739	0.012336	-893.429	68.3578	193.101	0.0188453	0.439255	0.439255	0.121491
0.355	0.861656	0.327756	0.534737	0.008481	0.0362915	0.0413175	-893.41	61.6535	173.672	0.0190598	0.441245	0.441245	0.117509
0.356	0.798539	0.768232	0.0873335	0.0105578	0.00993293	0.008183	-893.344	62.7297	176.207	0.0192528	0.439907	0.439907	0.120186
0.357	0.631912	0.77513	0.169126	0.0177134	0.0154155	0.034185	-893.3	68.0936	190.738	0.0194486	0.440756	0.440756	0.118489
0.358	0.612881	0.789635	0.2151	0.0228566	0.0171727	0.0283773	-893.141	71.1393	198.713	0.0196605	0.439865	0.439865	0.12027
0.359	0.514427	0.824811	0.310402	0.0593776	0.00520893	0.0606403	-893.309	63.6681	177.348	0.0198813	0.441427	0.441427	0.117146
0.36	0.814225	0.734898	0.0901017	0.00640268	0.013263	0.0139316	-893.123	65.083	180.786	0.0200784	0.440013	0.440013	0.119974
0.361	0.631492	0.777791	0.146329	0.0174281	0.00792507	0.00821979	-892.845	74.9784	207.696	0.0202792	0.439812	0.439812	0.120377
0.362	0.818202	0.711586	0.125706	0.0193783	0.00799225	0.0208637	-892.683	89.2024	246.416	0.02051	0.439741	0.439741	0.120518
0.363	0.751917	0.507662	0.278747	0.0101926	0.111115	0.11428	-892.151	83.81	230.882	0.0207838	0.440441	0.440441	0.119119
0.364	0.77974	0.448553	0.331208	0.0104862	0.0566967	0.100667	-892.328	87.6957	240.922	0.0210403	0.441508	0.441508	0.116984
0.365	0.7293	0.122133	0.767765	0.0121756	0.0164941	0.0238956	-892.33	67.191	184.085	0.021308	0.440756	0.440756	0.118487
0.366	0.770309	0.0512539	0.773762	0.0056938	0.00389496	0.00562511	-892.441	73.8189	201.691	0.0215126	0.439247	0.439247	0.121507
0.367	0.415777	0.448736	0.864513	0.00712282	0.00675313	0.00251086	-892.46	82.0467	223.561	0.0217367	0.4395	0.4395	0.121
0.368	0.251941	0.542987	0.794928	0.022035	0.00832004	0.00952614	-891.957	80.0995	217.662	0.0219851	0.440919	0.440919	0.118163
0.369	0.214405	0.563773	0.776103	0.0432183	0.0316931	0.00867898	-891.902	86.9266	235.573	0.0222269	0.439846	0.439846	0.120307
0.37	0.655176	0.141406	0.794044	0.0111733	0.0203726	0.00428514	-891.918	76.2074	205.966	0.0224887	0.438256	0.438256	0.123487
0.371	0.651364	0.164325	0.808449	0.0324732	0.0389206	0.00513163	-891.717	86.4838	233.11	0.0227175	0.440474	0.440474	0.119053
0.372	0.696083	0.136351	0.755204	0.0238301	0.0144284	0.0109787	-891.818	88.4351	237.729	0.0229765	0.440175	0.440175	0.119651
0.373	0.2986	0.472171	0.770771	0.0181112	0.0374043	0.0134731	-891.321	89.2913	239.387	0.0232407	0.439424	0.439424	0.121151
0.374	0.218652	0.632132	0.84761	0.0340393	0.0369648	0.00537659	-891.332	88.4271	236.436	0.0235066	0.439416	0.439416	0.121167
0.375	0.133081	0.708221	0.826725	0.0363478	0.0293419	0.00675858	-891.863	78.6142	209.638	0.0237694	0.43839	0.43839	0.123219
0.376	0.411447	0.417737	0.829184	0.0480803	0.0336168	0.00578285	-892.098	72.4768	192.757	0.0240023	0.438781	0.438781	0.122439
0.377	0.169908	0.790237	0.641492	0.0371193	0.00908184	0.0276661	-891.426	80.2962	212.987	0.0242165	0.440183	0.440183	0.119634
0.378	0.476886	0.838968	0.362083	0.0155967	0.00835364	0.0118913	-891.357	81.5644	215.779	0.0244531	0.439044	0.439044	0.121913
0.379	0.493589	0.840489	0.3469	0.0173605	0.00495132	0.0231583	-891.393	73.2901	193.378	0.0246929	0.438886	0.438886	0.122229
0.38	0.787916	0.726105	0.145367	0.00659504	0.0441668	0.0253201	-891.305	74.3455	195.646	0.0249077	0.439751	0.439751	0.120497
0.381	0.582791	0.732761	0.15947	0.012975	0.014016	0.0246604	-890.563	101.044	265.207	0.0251251	0.440098	0.440098	0.119805
0.382	0.176248	0.821448	0.646771	0.0159298	0.00451381	0.0118375	-891.634	75.6748	198.101	0.0254198	0.440265	0.440265	0.11947
0.383	0.155995	0.751207	0.745565	0.0235486	0.0361092	0.0147905	-890.84	80.773	210.896	0.0256399	0.437969	0.437969	0.124061
0.384	0.637121	0.765118	0.183419	0.056204	0.0157868	0.0484238	-891.017	90.3827	235.372	0.0258742	0.439899	0.439899	0.120202
0.385	0.850169	0.387392	0.462777	0.00818471	0.0312757	0.0238262	-890.654	88.6979	230.384	0.0261358	0.439655	0.439655	0.12069
0.386	0.852105	0.607383	0.244722	0.00672605	0.0105591	0.0140359	-890.83	94.96	246.01	0.0263917	0.439155	0.439155	0.12169
0.387	0.445176	0.340651	0.784307	0.0602465	0.0798109	0.0121805	-890.555	80.7495	208.655	0.0266651	0.439065	0.439065	0.12187
0.388	0.359162	0.82135	0.462188	0.0196073	0.00810371	0.019236	-890.778	85.0161	219.114	0.0268969	0.439346	0.439346	0.121308
0.389	0.111308	0.70829	0.607533	0.0213611	0.00917824	0.024129	-890.195	89.1748	229.241	0.0271404	0.43896	0.43896	0.122081
0.39	0.598786	0.752505	0.275356	0.0609147	0.0441871	0.0560857	-890.475	87.2362	223.682	0.0273951	0.439025	0.439025	0.121951
0.391	0.630444	0.796508	0.170918	0.0097057	0.0115015	0.0243377	-890.25	92.732	237.166	0.0276436	0.439044	0.439044	0.121912
0.392	0.494968	0.833089	0.338121	0.00736542	0.0119183	0.0104087	-890.544	78.3252	199.809	0.0279071	0.440274	0.440274	0.119453
0.393	0.667011	0.850679	0.183668	0.0105313	0.0045245	0.0132516	-889.564	92.3157	234.9	0.0281292	0.437873	0.437873	0.124254
0.394	0.80001	0.701486	0.101815	0.00327303	0.0103091	0.00975266	-889.319	103.41	262.461	0.0283902	0.438506	0.438506	0.122988
0.395	0.760885	0.484291	0.276594	0.00738779	0.0146895	0.0145321	-889.975	93.9596	237.872	0.0286818	0.439222	0.439222	0.121557
0.396	0.702402	0.676182	0.195937	0.0523491	0.0163439	0.0113056	-889.269	114.264	288.546	0.0289461	0.438684	0.438684	0.122633
0.397	0.610107	0.700575	0.253967	0.058712	0.052925	0.0499654	-889.714	94.2589	237.428	0.0292667	0.44008	0.44008	0.119841
0.398	0.465612	0.769386	0.303774	0.025644	0.00698402	0.0332631	-889.357	99.8168	250.796	0.0295305	0.439759	0.439759	0.120482
0.399	0.649905	0.778679	0.13499	0.0227135	0.0135633	0.0141002	-889.327	104.093	260.884	0.0298092	0.439629	0.439629	0.120742
0.4	0.554636	0.81483	0.268888	0.0573004	0.00791507	0.0851902	-889.426	94.5665	236.416	0.030099	0.44021	0.44021	0.11958
0.401	0.43632	0.866481	0.430161	0.0266309	0.00246343	0.0240526	-889.092	90.8346	226.52	0.0303617	0.438938	0.438938	0.122125
0.402	0.181599	0.715776	0.534177	0.0158086	0.0171686	0.0264313	-889.104	94.2244	234.389	0.0306134	0.44026	0.44026	0.119481
0.403	0.521535	0.854426	0.332891	0.0111774	0.0044156	0.00946887	-888.816	110.12	273.252	0.0308738	0.439268	0.439268	0.121464
0.404	0.731759	0.770419	0.0706443	0.00551078	0.0108746	0.00622694	-888.582	90.9597	225.148	0.0311775	0.43825	0.43825	0.1235
0.405	0.592318	0.827963	0.235645	0.00790886	0.00577137	0.0109756	-888.706	96.061	237.188	0.0314276	0.438829	0.438829	0.122341
0.406	0.799736	0.571474	0.228262	0.00573369	0.00851934	0.0166781	-888.871	101.557	250.14	0.0316912	0.439448	0.439448	0.121104
0.407	0.683655	0.186047	0.715411	0.0447408	0.0324453	0.026362	-887.916	102.05	250.736	0.0319691	0.43867	0.43867	0.122661
0.408	0.80795	0.167726	0.653788	0.00948272	0.0162771	0.00827356	-888.958	90.539	221.909	0.0322477	0.439334	0.439334	0.121333
0.409	0.413676	0.37526	0.788936	0.0151264	0.0157301	0.0111015	-888.04	101.43	247.996	0.0324943	0.440394	0.440394	0.119212
0.41	0.457816	0.357933	0.815749	0.0141487	0.0128992	0.00611544	-888.293	107.58	262.389	0.0327698	0.43844	0.43844	0.12312
0.411	0.71575	0.146198	0.71119	0.0160771	0.017295	0.0272203	-887.857	117.469	285.812	0.0330613	0.437713	0.437713	0.124574
0.412	0.815994	0.274836	0.541158	0.00563856	0.0351168	0.0431435	-888.409	92.254	223.917	0.0333789	0.438116	0.438116	0.123768
0.413	0.343417	0.487936	0.831353	0.0571643	0.0641299	0.003382	-888.208	114.588	277.454	0.0336277	0.438237	0.438237	0.123525
0.414	0.0896004	0.639057	0.690362	0.00761259	0.0193822	0.00867889	-887.855	100.292	242.252	0.033936	0.438389	0.438389	0.123223
0.415	0.28559	0.814196	0.529195	0.0668761	0.00818736	0.0404238	-887.99	102.456	246.881	0.0342052	0.437957	0.437957	0.124086
0.416	0.81173	0.655902	0.17315	0.0171242	0.00875444	0.0195282	-887.927	103.192	248.057	0.0344795	0.438529	0.438529	0.122943
0.417	0.812029	0.538332	0.273697	0.0030521	0.0122264	0.0115001	-886.84	126.832	304.154	0.0347551	0.438472	0.438472	0.123056
0.418	0.811364	0.382249	0.429115	0.00703178	0.0272712	0.01703	-886.917	103.586	247.814	0.035093	0.43845	0.43845	0.123099
0.419	0.778986	0.122362	0.669183	0.00659139	0.0204753	0.0334043	-886.739	131.608	314.101	0.0353684	0.438337	0.438337	0.123325
0.42	0.739326	0.0866526	0.733508	0.00975912	0.0125106	0.0237998	-887.372	109.101	259.763	0.0357174	0.438297	0.438297	0.123407
0.421	0.823892	0.503214	0.320679	0.00299335	0.0327566	0.0333038	-886.73	95.6001	227.079	0.036006	0.438094	0.438094	0.123811
0.422	0.426486	0.311674	0.737488	0.024294	0.0595848	0.0134078	-886.115	112.986	267.738	0.0362583	0.439641	0.439641	0.120718
0.423	0.306118	0.819547	0.513452	0.0192329	0.00429566	0.0111007	-887.55	94.7898	224.089	0.0365558	0.437919	0.437919	0.124161
0.424	0.448772	0.848393	0.399621	0.045652	0.0028198	0.0426948	-887.185	100.995	238.197	0.0368048	0.438105	0.438105	0.123789
0.425	0.133818	0.792466	0.724693	0.0174998	0.0116914	0.0198668	-887.114	110.522	260.052	0.0370695	0.437756	0.437756	0.124489
0.426	0.103373	0.729078	0.695479	0.00807318	0.0114505	0.0104881	-886.257	123.051	288.853	0.0373584	0.437903	0.437903	0.124194
0.427	0.109257	0.661084	0.711943	0.0192159	0.0136904	0.0163269	-886.211	109.51	256.465	0.0376794	0.437181	0.437181	0.125637
0.428	0.19786	0.588159	0.772934	0.0648587	0.0570991	0.00914556	-886.535	117.673	274.936	0.0379643	0.436404	0.436404	0.127191
0.429	0.497882	0.327117	0.824999	0.0314132	0.0381235	0.00680148	-885.778	124.492	290.19	0.0382698	0.437494	0.437494	0.125013
0.43	0.783582	0.24666	0.576925	0.0190725	0.031926	0.0282672	-886.078	122.74	285.441	0.0385922	0.439003	0.439003	0.121994
0.431	0.788703	0.274164	0.514539	0.0122718	0.022406	0.0129638	-885.606	127.138	294.983	0.0389094	0.438504	0.438504	0.122991
0.432	0.718722	0.638277	0.150732	0.0115761	0.0380545	0.029624	-885.197	147.076	340.454	0.0392372	0.437816	0.437816	0.124367
0.433	0.683296	0.752115	0.134566	0.0436861	0.0095861	0.0264292	-885.793	118.844	274.467	0.0396154	0.436668	0.436668	0.126664
0.434	0.129968	0.686231	0.80496	0.0222772	0.0135006	0.00917193	-885.605	117.174	269.985	0.0399204	0.437612	0.437612	0.124775
0.435	0.255726	0.579108	0.834829	0.0306661	0.0223186	0.00536509	-885.402	121.952	280.35	0.0402204	0.436976	0.436976	0.126049
0.436	0.253119	0.778819	0.525707	0.0302472	0.00423772	0.0333614	-885.152	114.626	262.903	0.0405319	0.437795	0.437795	0.124411
0.437	0.231603	0.798582	0.566979	0.0108586	0.00593399	0.00592246	-884.745	135.293	309.595	0.040824	0.43817	0.43817	0.12366
0.438	0.124295	0.752717	0.637039	0.0157933	0.0157328	0.0225808	-885.635	111.666	254.945	0.041168	0.437255	0.437255	0.125489
0.439	0.274149	0.787749	0.5136	0.0262114	0.00483892	0.0297249	-884.5	141.508	322.341	0.0414513	0.438164	0.438164	0.123671
0.44	0.625029	0.708709	0.148113	0.0315096	0.0122201	0.0176668	-884.277	131.049	297.839	0.0418094	0.438391	0.438391	0.123218
0.441	0.688945	0.185501	0.504358	0.0110621	0.0189891	0.0201954	-883.515	136.595	309.74	0.0421404	0.437342	0.437342	0.125316
0.442	0.771087	0.127372	0.714851	0.0150755	0.0128543	0.012951	-884.287	147.28	333.212	0.0424845	0.43651	0.43651	0.12698
0.443	0.810634	0.565522	0.247774	0.00651757	0.0795464	0.0744577	-883.71	141.589	319.615	0.0428547	0.436876	0.436876	0.126247
0.444	0.798735	0.718109	0.106961	0.00807338	0.00670892	0.00775969	-885.21	101.804	229.288	0.0432099	0.436844	0.436844	0.126312
0.445	0.641811	0.7922	0.192574	0.0331794	0.0101036	0.0265962	-884.877	127.621	286.789	0.0434646	0.43596	0.43596	0.12808
0.446	0.2591	0.811541	0.552523	0.0342626	0.00452876	0.0225763	-883.263	138.522	310.587	0.0437833	0.43655	0.43655	0.126899
0.447	0.761801	0.27603	0.485828	0.0082843	0.0226409	0.0120534	-883.703	142.686	319.207	0.0441284	0.43715	0.43715	0.125699
0.448	0.838226	0.564794	0.27783	0.00461912	0.0545187	0.067189	-883.956	126.395	282.131	0.0444831	0.436724	0.436724	0.126552
0.449	0.267282	0.846455	0.579336	0.0245314	0.00532718	0.014677	-884.113	118.045	262.905	0.0447965	0.43614	0.43614	0.127719
0.45	0.164203	0.61121	0.756086	0.0195141	0.0172933	0.00864165	-883.168	134.203	298.229	0.0450887	0.437261	0.437261	0.125477
0.451	0.493523	0.323488	0.817011	0.0217216	0.0265656	0.00409069	-882.862	134.078	297.29	0.04542	0.436713	0.436713	0.126574
0.452	0.563976	0.789525	0.252931	0.067376	0.015369	0.0643391	-883.048	120.153	265.826	0.0457504	0.436006	0.436006	0.127988
0.453	0.768902	0.767822	0.0897611	0.0137613	0.00831417	0.0103634	-883.657	124.258	274.301	0.0460457	0.436271	0.436271	0.127458
0.454	0.809811	0.614872	0.206088	0.00551774	0.0343964	0.0356731	-882.827	138.649	305.395	0.0463505	0.435424	0.435424	0.129152
0.455	0.728059	0.739911	0.0731556	0.00930174	0.00761337	0.00759048	-882.908	125.521	275.871	0.0466898	0.436633	0.436633	0.126733
0.456	0.696483	0.782351	0.200086	0.031776	0.0222828	0.0219207	-883.619	123.4	270.615	0.0469963	0.437131	0.437131	0.125738
0.457	0.732247	0.792103	0.147404	0.0252204	0.0154972	0.0249631	-883.154	136.003	297.599	0.047297	0.435573	0.435573	0.128854
0.458	0.436517	0.822885	0.386372	0.035567	0.00530117	0.0416562	-881.973	134.275	293.177	0.0476277	0.436086	0.436086	0.127828
0.459	0.313159	0.791224	0.478065	0.0203352	0.0136411	0.030187	-881.576	150.35	327.56	0.0479534	0.436699	0.436699	0.126602
0.46	0.163848	0.753048	0.650976	0.0143624	0.0112158	0.0187545	-881.952	131.781	286.481	0.0483174	0.435423	0.435423	0.129154
0.461	0.166151	0.819852	0.655828	0.0205365	0.00394724	0.0179542	-881.805	150.294	326.018	0.0486357	0.43609	0.43609	0.127821
0.462	0.200199	0.616327	0.816448	0.0209761	0.018123	0.00345345	-882.675	139.167	301.228	0.048998	0.436264	0.436264	0.127473
0.463	0.459305	0.369376	0.828681	0.0305257	0.0256397	0.00543949	-881.598	133.197	287.683	0.0493327	0.435523	0.435523	0.128953
0.464	0.275918	0.543745	0.81753	0.065507	0.0489566	0.0124775	-881.456	149.454	322.1	0.0496523	0.436579	0.436579	0.126841
0.465	0.620093	0.19255	0.80156	0.0183043	0.0294288	0.014694	-881.117	146.483	315.017	0.0500102	0.435873	0.435873	0.128254
0.466	0.469609	0.332562	0.802171	0.0320319	0.0192191	0.0064666	-881.152	125.386	269.069	0.0503602	0.436635	0.436635	0.12673
0.467	0.738992	0.73032	0.0922905	0.0077585	0.0128954	0.0106944	-881.055	146.237	313.141	0.0506592	0.435795	0.435795	0.128411
0.468	0.78295	0.0919216	0.729608	0.00852031	0.0107346	0.0124606	-881.705	142.354	304.176	0.0510071	0.436019	0.436019	0.127963
0.469	0.803554	0.154107	0.660166	0.0102995	0.0285075	0.027865	-880.072	151.254	322.502	0.0513451	0.435795	0.435795	0.12841
0.47	0.506931	0.349954	0.823878	0.0725629	0.0543002	0.0106237	-881.098	134.518	286.209	0.0517034	0.435195	0.435195	0.12961
0.471	0.498706	0.312724	0.810208	0.0659573	0.0949714	0.00785588	-880.745	163.93	348.047	0.0520214	0.436682	0.436682	0.126636
0.472	0.78829	0.27445	0.51384	0.0109868	0.0310815	0.024403	-879.758	167.969	355.866	0.0524081	0.437396	0.437396	0.125209
0.473	0.78168	0.26108	0.5206	0.0135634	0.0180405	0.0156564	-879.492	165.685	350.286	0.0528036	0.435723	0.435723	0.128554
0.474	0.555111	0.287067	0.839713	0.103755	0.112818	0.00825319	-880.738	129.754	273.742	0.0531928	0.436356	0.436356	0.127288
0.475	0.214169	0.627967	0.829226	0.0320951	0.0311963	0.00487891	-880.57	153.933	324.07	0.0534969	0.436102	0.436102	0.127797
0.476	0.174506	0.745618	0.619906	0.017075	0.0166211	0.0159131	-879.086	152.461	320.297	0.053857	0.434786	0.434786	0.130428
0.477	0.243115	0.789455	0.563803	0.0461201	0.0161187	0.0235431	-878.846	144.577	303.096	0.0542129	0.435809	0.435809	0.128382
0.478	0.206591	0.736365	0.626811	0.0245336	0.0195364	0.0351866	-878.81	165.902	347.075	0.0545497	0.435308	0.435308	0.129384
0.479	0.156031	0.793565	0.647846	0.0226966	0.00751512	0.0177027	-879.265	141.95	296.346	0.0549353	0.436106	0.436106	0.127788
0.48	0.414294	0.420702	0.834996	0.0106007	0.0151288	0.00849947	-879.189	160.049	333.435	0.0552646	0.436036	0.436036	0.127927
0.481	0.247872	0.561486	0.808908	0.0278146	0.0220008	0.00546131	-878.189	169.846	353.11	0.055635	0.434574	0.434574	0.130852
0.482	0.537544	0.817898	0.291229	0.0383866	0.00928251	0.0537837	-879.251	178.607	370.555	0.0560274	0.435441	0.435441	0.129118
0.483	0.811483	0.578498	0.234308	0.00520079	0.0447622	0.0604949	-877.452	169.823	351.6	0.0564391	0.435552	0.435552	0.128896
0.484	0.736613	0.103599	0.644935	0.0130726	0.0116029	0.0104682	-877.756	171.197	353.713	0.0568298	0.435971	0.435971	0.128058
0.485	0.665224	0.210864	0.654557	0.047843	0.0314755	0.026448	-877.426	171.768	354.161	0.0572228	0.434874	0.434874	0.130252
0.486	0.559342	0.842456	0.283358	0.0356077	0.00275867	0.0410542	-877.776	166.875	343.365	0.0576163	0.434612	0.434612	0.130776
0.487	0.173838	0.597966	0.754976	0.0185062	0.012525	0.0212322	-877.655	161.958	332.562	0.0579978	0.435342	0.435342	0.129317
0.488	0.743498	0.103204	0.785254	0.00815707	0.00786019	0.0137296	-878.292	150.583	308.571	0.0583673	0.435488	0.435488	0.129023
0.489	0.810891	0.531305	0.280091	0.00766102	0.0217982	0.0383139	-877.673	166.733	340.967	0.0587102	0.434791	0.434791	0.130418
0.49	0.766786	0.362196	0.432852	0.0132386	0.0684575	0.0592999	-875.744	191.39	390.593	0.0590891	0.435085	0.435085	0.129829
0.491	0.0715917	0.716278	0.713698	0.0059986	0.00986211	0.012277	-875.821	195.577	398.325	0.059523	0.434859	0.434859	0.130281
0.492	0.359183	0.826373	0.467692	0.0506507	0.00754478	0.0278926	-876.702	185.744	377.528	0.0599656	0.434901	0.434901	0.130198
