Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Glauber	Heat_Capacity_Glauber	Heat_Capacity_Over_Temp	Entropy_Glauber	Prob1	Prob0	Prob_-1
4.747	0.0407833	0.04263	0.0403	0.000207288	0.000203662	0.000199789	-203.241	37.3412	7.86627	0.0166112	0.341351	0.341218	0.317431
4.746	0.0419933	0.0406467	0.0419933	0.000209244	0.000196484	0.000215218	-204.221	36.7271	7.73854	0.0166199	0.340408	0.341157	0.318436
4.745	0.0427267	0.04168	0.04246	0.000204774	0.000207409	0.000226	-204.025	36.4768	7.68742	0.0166285	0.341116	0.34108	0.317804
4.744	0.03947	0.0414433	0.04045	0.000189703	0.000207334	0.000186136	-203.221	35.0254	7.3831	0.0166371	0.340993	0.340868	0.318139
4.743	0.0417967	0.0402733	0.04025	0.000201294	0.000190567	0.000186355	-204.681	35.444	7.4729	0.0166453	0.340911	0.341489	0.3176
4.742	0.0408333	0.04295	0.0421833	0.000196381	0.000220497	0.000195398	-204.376	34.5585	7.28775	0.0166536	0.340763	0.341383	0.317853
4.741	0.0421267	0.04089	0.0428533	0.00021398	0.000201279	0.000208965	-203.76	36.4485	7.68794	0.0166617	0.340906	0.341276	0.317819
4.74	0.04091	0.04051	0.0416467	0.000216119	0.000209704	0.00021864	-204.312	34.5652	7.29223	0.0166702	0.34059	0.341457	0.317953
4.739	0.03985	0.04261	0.0434833	0.000201939	0.000203807	0.000224532	-204.348	40.8981	8.63012	0.0166783	0.341582	0.341172	0.317246
4.738	0.04133	0.04173	0.0405867	0.000200858	0.000207973	0.000202188	-203.92	35.5375	7.50054	0.0166879	0.341156	0.34084	0.318004
4.737	0.0409233	0.0406233	0.03981	0.00019256	0.000194286	0.000187708	-203.782	35.1411	7.41842	0.0166963	0.341156	0.341477	0.317368
4.736	0.0406833	0.0400867	0.0404533	0.00019349	0.000223262	0.00019144	-204.341	37.2089	7.85661	0.0167045	0.341161	0.341038	0.317801
4.735	0.0407233	0.0384967	0.0404467	0.000189689	0.000188083	0.0002114	-203.715	36.7772	7.7671	0.0167132	0.340546	0.340812	0.318642
4.734	0.0404567	0.04048	0.04065	0.000200606	0.000204185	0.000185516	-203.893	33.5802	7.09341	0.0167219	0.341358	0.341191	0.317451
4.733	0.04139	0.0405633	0.04187	0.000189298	0.000189958	0.000217913	-203.021	36.886	7.79337	0.0167297	0.340974	0.340973	0.318052
4.732	0.0414567	0.0408533	0.04168	0.000203433	0.000216001	0.000212248	-203.759	36.4594	7.70486	0.0167384	0.340883	0.340976	0.318141
4.731	0.04001	0.04042	0.0399467	0.000197875	0.000189427	0.000204133	-206.083	37.8206	7.99421	0.016747	0.341021	0.341371	0.317608
4.73	0.04087	0.0411433	0.0419033	0.000191541	0.000196931	0.000214421	-204.397	36.5786	7.73332	0.0167558	0.341084	0.340957	0.317959
4.729	0.0420133	0.0413867	0.0419933	0.000210985	0.000199109	0.000213816	-205.859	36.812	7.78431	0.0167644	0.341109	0.341387	0.317504
4.728	0.04033	0.0397533	0.0417967	0.000193615	0.000187019	0.000201966	-204.465	35.8307	7.5784	0.0167731	0.34111	0.34151	0.31738
4.727	0.04081	0.03989	0.0413167	0.000202966	0.000205589	0.000213814	-204.899	36.3347	7.68662	0.0167815	0.340903	0.341684	0.317412
4.726	0.0406567	0.0416767	0.04188	0.000192679	0.000199638	0.000214953	-204.316	36.3084	7.68268	0.01679	0.341009	0.341418	0.317573
4.725	0.0406967	0.0409867	0.04039	0.000193612	0.000203923	0.000193216	-205.187	37.4723	7.93064	0.0167986	0.341091	0.340887	0.318022
4.724	0.04136	0.04219	0.0424467	0.000207878	0.000221449	0.000206198	-204.307	35.8134	7.58117	0.0168074	0.340941	0.340784	0.318274
4.723	0.04095	0.04062	0.0420367	0.000206276	0.000201942	0.000201543	-205.149	38.9934	8.25606	0.0168158	0.340661	0.340819	0.31852
4.722	0.04167	0.0401333	0.0411667	0.000210523	0.000200528	0.000213044	-205.804	36.7466	7.782	0.016825	0.341104	0.341239	0.317657
4.721	0.0413333	0.0413867	0.0407133	0.000203168	0.000202808	0.000203856	-204.118	34.5658	7.32172	0.0168336	0.34103	0.340901	0.318069
4.72	0.0408433	0.04027	0.04048	0.000192879	0.000183904	0.000193393	-202.71	36.7126	7.77809	0.0168418	0.340826	0.340979	0.318196
4.719	0.0406	0.0414767	0.0430933	0.000213914	0.000205234	0.00020983	-206.803	36.9678	7.83382	0.0168504	0.341616	0.341048	0.317337
4.718	0.04154	0.04219	0.0416233	0.000218974	0.000213907	0.000210899	-206.105	36.0994	7.65142	0.0168591	0.341022	0.341207	0.317771
4.717	0.04159	0.0421367	0.0408567	0.000198986	0.000220112	0.000198806	-204.2	33.9374	7.1947	0.0168676	0.340764	0.340726	0.31851
4.716	0.04193	0.04115	0.0415333	0.000205536	0.0001887	0.000202979	-205.674	36.4819	7.73578	0.0168756	0.34142	0.340604	0.317976
4.715	0.0383667	0.04194	0.04081	0.000184635	0.000199183	0.000206287	-203.126	38.5693	8.18012	0.0168842	0.340951	0.341068	0.317981
4.714	0.04153	0.0428633	0.04197	0.000212121	0.000220424	0.000207433	-204.322	36.3954	7.7207	0.0168933	0.340997	0.340831	0.318172
4.713	0.0398033	0.0416733	0.04098	0.00021604	0.000208926	0.000196557	-206.117	34.0788	7.23081	0.0169019	0.340913	0.34049	0.318597
4.712	0.04115	0.04147	0.03978	0.000210644	0.000216409	0.000192807	-204.773	38.6378	8.19988	0.0169099	0.34109	0.341472	0.317438
4.711	0.0421867	0.04054	0.0407633	0.000228174	0.00020807	0.000205247	-204.687	33.4339	7.097	0.016919	0.341492	0.34082	0.317688
4.71	0.04157	0.0418733	0.0426533	0.000228684	0.000204577	0.00022068	-205.276	37.6154	7.98628	0.0169269	0.341121	0.341484	0.317394
4.709	0.0421567	0.04022	0.0426167	0.000202648	0.000206412	0.000209133	-204.752	37.6226	7.9895	0.0169358	0.341101	0.341417	0.317482
4.708	0.0407967	0.0428567	0.0409433	0.000191079	0.000217097	0.000228653	-204.451	35.4158	7.52248	0.0169447	0.340482	0.341126	0.318392
4.707	0.04096	0.0417433	0.0409067	0.000204544	0.000203077	0.000207237	-204.339	36.7588	7.80939	0.016953	0.340549	0.341154	0.318297
4.706	0.0409967	0.0416267	0.03925	0.000217712	0.000198569	0.000187161	-206.611	35.829	7.61348	0.0169617	0.34121	0.341341	0.317449
4.705	0.0415833	0.0406567	0.0403767	0.000219198	0.000188665	0.000192958	-207.114	35.1486	7.47047	0.0169701	0.341281	0.341511	0.317208
4.704	0.0412367	0.03914	0.0418367	0.000208067	0.000179775	0.000196989	-204.985	39.362	8.36777	0.0169785	0.341442	0.340891	0.317667
4.703	0.0426067	0.04062	0.0411233	0.000223726	0.00020273	0.000193809	-205.316	38.0326	8.08687	0.0169877	0.34112	0.341028	0.317852
4.702	0.04122	0.0414267	0.0412467	0.000205317	0.000214984	0.000200657	-205.272	36.1114	7.68001	0.0169967	0.341134	0.340692	0.318173
4.701	0.0405267	0.0415767	0.0412133	0.000191276	0.0001804	0.000192483	-206.33	37.9087	8.06396	0.0170053	0.34158	0.341457	0.316963
4.7	0.0421267	0.0424433	0.0416733	0.000215581	0.000205125	0.000206979	-205.985	34.8721	7.4196	0.0170142	0.341204	0.341154	0.317641
4.699	0.0404267	0.04296	0.0418333	0.00019623	0.000225758	0.000190706	-205.955	35.6599	7.58882	0.0170225	0.341213	0.34108	0.317707
4.698	0.04145	0.0432567	0.0423067	0.000216702	0.000223056	0.000207632	-205.864	38.0688	8.10319	0.0170309	0.341366	0.341452	0.317182
4.697	0.0397267	0.0414133	0.0398733	0.000201938	0.000195951	0.000190345	-206.736	40.7258	8.67059	0.0170399	0.341188	0.34123	0.317582
4.696	0.0411267	0.0415267	0.04131	0.000198282	0.000218475	0.000203749	-204.436	39.4138	8.39306	0.0170495	0.341056	0.340852	0.318092
4.695	0.04085	0.04177	0.0395533	0.00022617	0.00020227	0.000183505	-204.679	37.0699	7.8956	0.0170589	0.340847	0.341167	0.317987
4.694	0.0402167	0.0406933	0.0404	0.000202828	0.0001955	0.00021939	-205.605	36.0886	7.68824	0.0170676	0.34154	0.340974	0.317486
4.693	0.0418367	0.0408767	0.0411667	0.000207689	0.0002017	0.00019675	-207.17	31.922	6.80206	0.0170762	0.341429	0.341147	0.317424
4.692	0.04133	0.0400967	0.0408933	0.000207909	0.000184622	0.00020009	-206.76	35.224	7.50725	0.0170837	0.341091	0.341362	0.317547
4.691	0.0402367	0.04272	0.04164	0.000198053	0.000228495	0.000195263	-206.344	36.7727	7.839	0.0170921	0.340972	0.341318	0.31771
4.69	0.0412267	0.0433233	0.0413633	0.000210553	0.000219964	0.000220985	-205.33	36.9054	7.86896	0.0171008	0.341316	0.341224	0.31746
4.689	0.0406667	0.04093	0.04214	0.000200716	0.00019823	0.000234586	-206.565	37.3862	7.97317	0.0171095	0.341638	0.341057	0.317306
4.688	0.0411333	0.0405933	0.0418533	0.000200911	0.000195749	0.000208658	-205.163	37.9872	8.10308	0.0171184	0.341018	0.341198	0.317784
4.687	0.0401833	0.04038	0.0408467	0.000199654	0.000192473	0.000204896	-207.537	37.9262	8.0918	0.0171274	0.341346	0.341191	0.317463
4.686	0.04313	0.0405367	0.0410467	0.000206675	0.00017834	0.000219665	-207.216	39.2519	8.37643	0.0171364	0.340852	0.341472	0.317676
4.685	0.0421667	0.0407167	0.0424433	0.000214575	0.000208027	0.000229004	-207.966	33.067	7.05806	0.0171457	0.34132	0.340904	0.317776
4.684	0.0410167	0.0423267	0.0412433	0.000202073	0.000222196	0.000205778	-207.389	37.33	7.96969	0.0171535	0.341138	0.341222	0.31764
4.683	0.0429367	0.0423967	0.0409633	0.000208733	0.000228927	0.000194836	-205.258	37.9073	8.09466	0.0171624	0.341004	0.341308	0.317688
4.682	0.0425167	0.0410167	0.0428333	0.000217573	0.000207936	0.000213065	-207.378	37.5389	8.01771	0.0171714	0.341471	0.340936	0.317593
4.681	0.03917	0.04133	0.0395067	0.000202585	0.000199753	0.000205094	-206.9	39.6066	8.46114	0.0171803	0.341401	0.341399	0.3172
4.68	0.04115	0.04179	0.0397733	0.000214615	0.000209888	0.000200839	-207.805	39.9527	8.53691	0.0171897	0.341364	0.341304	0.317331
4.679	0.0413333	0.0394833	0.0417367	0.000206925	0.000200373	0.000205665	-208.643	35.3175	7.54809	0.0171992	0.341826	0.341319	0.316856
4.678	0.04048	0.0423667	0.04131	0.000199191	0.000211253	0.000219782	-207.633	36.0918	7.71523	0.0172076	0.341532	0.341707	0.316761
4.677	0.0424367	0.0411367	0.0429433	0.000215334	0.000203518	0.000207544	-207.545	36.3722	7.77683	0.0172161	0.341768	0.341233	0.316999
4.676	0.04132	0.042	0.0437433	0.000201723	0.00020883	0.000229379	-205.46	37.0439	7.92214	0.0172248	0.341067	0.340599	0.318334
4.675	0.0405933	0.03963	0.0404333	0.000197068	0.00019146	0.00019773	-208.141	39.6611	8.48365	0.0172336	0.341053	0.341254	0.317692
4.674	0.04066	0.04162	0.0406033	0.00020526	0.000217686	0.000193806	-207.98	38.5626	8.25045	0.017243	0.341264	0.341326	0.31741
4.673	0.0407367	0.0410567	0.0404767	0.000216411	0.000209579	0.00018409	-207.291	35.8548	7.67275	0.0172522	0.341659	0.341538	0.316803
4.672	0.04065	0.0395933	0.04072	0.000187883	0.000190385	0.000202486	-206.212	38.1489	8.16544	0.0172607	0.341437	0.341169	0.317394
4.671	0.04035	0.0401433	0.0408133	0.000201127	0.000201021	0.000203945	-207.664	38.3193	8.20365	0.0172698	0.341401	0.340732	0.317867
4.67	0.0420767	0.0396033	0.04036	0.000222443	0.000208615	0.000195309	-206.802	36.9439	7.91091	0.0172789	0.340939	0.341326	0.317736
4.669	0.0421967	0.0415133	0.0405267	0.000202358	0.000214078	0.000198546	-207.777	38.5194	8.25002	0.0172877	0.34057	0.341169	0.318261
4.668	0.0410033	0.04155	0.0408567	0.000205623	0.00021325	0.000201711	-207.958	35.075	7.51393	0.0172968	0.341819	0.341342	0.316839
4.667	0.04097	0.04115	0.0410233	0.000226942	0.000195957	0.000192326	-209.002	36.1801	7.75232	0.0173052	0.341657	0.341844	0.316499
4.666	0.04227	0.0408167	0.0428467	0.000197936	0.000198674	0.000213942	-206.371	33.5689	7.19437	0.0173138	0.341238	0.341424	0.317338
4.665	0.0421333	0.04335	0.04186	0.000214297	0.000217156	0.000214321	-207.492	34.0119	7.29086	0.0173218	0.341386	0.341709	0.316906
4.664	0.04149	0.04204	0.0429767	0.000218594	0.00022213	0.000216208	-206.943	38.9911	8.36002	0.0173299	0.341102	0.340876	0.318022
4.663	0.0397767	0.0410967	0.0396333	0.000197018	0.000220242	0.000191255	-205.642	35.6114	7.63702	0.0173392	0.341648	0.341641	0.316711
4.662	0.0422367	0.04215	0.04216	0.000194096	0.000220528	0.000235407	-208.12	39.0117	8.36802	0.0173477	0.341511	0.341342	0.317147
4.661	0.04151	0.0422567	0.0414933	0.000203399	0.00022416	0.000220142	-206.974	38.9846	8.364	0.017357	0.34139	0.341777	0.316833
4.66	0.0405633	0.0426967	0.0416333	0.00020281	0.000207989	0.000210038	-207.685	36.2469	7.77831	0.0173663	0.341168	0.341168	0.317664
4.659	0.0406767	0.0418567	0.0420433	0.000216589	0.00022127	0.000211674	-207.48	36.2941	7.7901	0.0173749	0.340971	0.340923	0.318106
4.658	0.0411133	0.04181	0.0418033	0.000194963	0.000206035	0.000207873	-207.869	38.1303	8.18598	0.0173836	0.341302	0.341204	0.317493
4.657	0.0414733	0.0435067	0.0419833	0.000201724	0.000225685	0.000220998	-208.567	36.2728	7.78887	0.0173927	0.341048	0.341607	0.317346
4.656	0.0403533	0.0416467	0.0408267	0.00022641	0.000208486	0.000205791	-207.916	40.3137	8.65843	0.0174013	0.341459	0.341266	0.317276
4.655	0.04054	0.0414933	0.04136	0.000203432	0.00021802	0.000209327	-206.863	39.4302	8.47051	0.0174109	0.34073	0.341079	0.318191
4.654	0.0426667	0.04246	0.0433267	0.000209177	0.000235662	0.000220298	-209.126	37.0869	7.96883	0.0174203	0.341408	0.341554	0.317038
4.653	0.0413933	0.0412233	0.0411767	0.000202033	0.000222495	0.000212562	-207.712	38.0289	8.17298	0.0174292	0.3414	0.341213	0.317387
4.652	0.04094	0.0405133	0.04304	0.000199404	0.00019809	0.000217264	-207.927	37.6034	8.08328	0.0174383	0.341126	0.341372	0.317502
4.651	0.04025	0.0411467	0.04047	0.000188359	0.000213139	0.000206582	-208.784	38.4194	8.26047	0.0174473	0.341663	0.341388	0.316949
4.65	0.0399567	0.04097	0.0389067	0.000198487	0.000211685	0.000208206	-208.425	36.1411	7.77227	0.0174564	0.341482	0.341498	0.31702
4.649	0.0403567	0.0392767	0.0400533	0.000207566	0.000178284	0.000202671	-207.042	39.3027	8.454	0.0174651	0.341242	0.341498	0.31726
4.648	0.0400533	0.04007	0.0418433	0.000215571	0.000190014	0.000230616	-208.095	33.5487	7.21787	0.0174745	0.341427	0.341267	0.317307
4.647	0.0424667	0.0409	0.0414833	0.000210617	0.000201002	0.000193814	-207.831	35.2088	7.57667	0.0174825	0.341617	0.342016	0.316368
4.646	0.0406967	0.0413867	0.0413267	0.000221666	0.000204632	0.000223714	-207.37	35.3141	7.60096	0.0174909	0.341363	0.341449	0.317188
4.645	0.0405467	0.04199	0.0405767	0.000196438	0.000222731	0.000207442	-207.314	35.2319	7.58492	0.0174994	0.341852	0.341514	0.316633
4.644	0.04064	0.0416033	0.0410467	0.000207855	0.000205081	0.000203037	-205.178	38.6754	8.32804	0.0175078	0.340929	0.34123	0.317841
4.643	0.0403833	0.04283	0.0396267	0.000211726	0.00020583	0.000188536	-208.204	39.6995	8.5504	0.017517	0.341124	0.3417	0.317176
4.642	0.0415767	0.0407267	0.04086	0.000205173	0.000208939	0.000193613	-209.118	38.7674	8.35144	0.0175265	0.341644	0.341988	0.316368
4.641	0.0410367	0.04218	0.04219	0.000212895	0.000209979	0.000204653	-210.045	36.9813	7.96838	0.0175358	0.341198	0.341553	0.317249
4.64	0.0413267	0.04118	0.0408667	0.000196421	0.000213105	0.000204163	-208.946	36.7598	7.92236	0.0175447	0.341246	0.34107	0.317684
4.639	0.04193	0.0420267	0.0405567	0.000208742	0.000215862	0.000198489	-207.613	36.9496	7.96499	0.0175535	0.341444	0.341153	0.317402
4.638	0.0406867	0.0414233	0.0408567	0.000191997	0.000203902	0.000206974	-208.377	38.8179	8.36953	0.0175623	0.341626	0.340803	0.317571
4.637	0.0427367	0.0445467	0.0434133	0.000223173	0.000256999	0.000225806	-208.679	39.0706	8.42583	0.0175716	0.341733	0.341103	0.317163
4.636	0.0425033	0.0421033	0.0405933	0.000221985	0.000205275	0.00021278	-208.842	38.5422	8.31369	0.017581	0.341688	0.341543	0.316769
4.635	0.0420133	0.0407733	0.0403067	0.000223822	0.000215669	0.000192443	-208.157	34.8031	7.50875	0.0175902	0.341827	0.341433	0.31674
4.634	0.0415	0.0413867	0.0383733	0.000217896	0.000226972	0.000200719	-210.444	36.7447	7.92938	0.0175986	0.341281	0.341086	0.317633
4.633	0.0430033	0.0408833	0.0428733	0.000212661	0.000206899	0.000213768	-208.741	38.1869	8.24237	0.0176074	0.341547	0.341533	0.31692
4.632	0.04525	0.0423833	0.04075	0.000211131	0.000234441	0.000215156	-208.247	37.5372	8.10388	0.0176165	0.341241	0.341747	0.317012
4.631	0.04115	0.04018	0.0402367	0.000213853	0.000206116	0.000212044	-208.063	38.6367	8.34306	0.0176255	0.341781	0.341303	0.316916
4.63	0.0422	0.0407233	0.0398767	0.000219363	0.000202304	0.000202922	-211.329	41.0763	8.87177	0.0176348	0.342331	0.341658	0.316011
4.629	0.0403367	0.0412833	0.04033	0.000222167	0.000225748	0.000192264	-207.193	35.2047	7.60525	0.0176447	0.341261	0.341238	0.317501
4.628	0.0418233	0.0409233	0.04162	0.000222582	0.000199612	0.000217871	-207.033	35.9782	7.77404	0.0176531	0.341564	0.341147	0.317289
4.627	0.04109	0.03926	0.0403967	0.000210336	0.000199742	0.000197994	-207.486	37.4683	8.09775	0.0176618	0.341799	0.341499	0.316702
4.626	0.03899	0.0409467	0.04243	0.000197721	0.00020853	0.000237146	-208.085	36.9078	7.97833	0.0176708	0.34128	0.341538	0.317182
4.625	0.04126	0.0415867	0.0408133	0.000212928	0.000208984	0.000194375	-209.277	36.0066	7.78522	0.0176796	0.341787	0.341318	0.316896
4.624	0.0389233	0.0401333	0.0387133	0.0001894	0.000198655	0.00019374	-207.987	35.8496	7.75295	0.0176883	0.341389	0.341139	0.317472
4.623	0.0415133	0.0406467	0.0407233	0.000216175	0.000199515	0.000213743	-209.533	37.968	8.21285	0.0176969	0.341551	0.341617	0.316832
4.622	0.0412033	0.04132	0.0411633	0.000213728	0.000212465	0.00019606	-208.653	35.8586	7.75824	0.017706	0.341356	0.341247	0.317398
4.621	0.0401067	0.0408833	0.0423567	0.000207812	0.000198814	0.000207721	-209.852	35.6918	7.72383	0.0177146	0.341692	0.341337	0.316971
4.62	0.04285	0.0422633	0.041	0.000233526	0.000225806	0.000209836	-209.338	33.4073	7.23103	0.0177232	0.341339	0.341801	0.31686
4.619	0.0392933	0.0412167	0.0407433	0.000197279	0.000209237	0.00019524	-207.949	37.3598	8.08828	0.0177312	0.34155	0.341268	0.317182
4.618	0.04039	0.04159	0.0406167	0.000208463	0.000209671	0.000212494	-208.707	38.2741	8.28803	0.0177402	0.3417	0.341303	0.316997
4.617	0.0410367	0.0403267	0.0407267	0.000215725	0.000191727	0.000226175	-208.972	36.0428	7.80654	0.0177494	0.341518	0.341841	0.316641
4.616	0.04159	0.04343	0.04287	0.000215775	0.000247666	0.000240708	-209.228	34.8566	7.55126	0.0177581	0.341467	0.341806	0.316728
4.615	0.04087	0.0426467	0.0422733	0.000199135	0.000231081	0.000223963	-208.515	37.16	8.052	0.0177665	0.341507	0.341832	0.316661
4.614	0.04171	0.0423333	0.0411933	0.000211299	0.000240245	0.000215884	-210.361	36.8808	7.99323	0.0177755	0.340779	0.341573	0.317648
4.613	0.0409567	0.0412	0.04318	0.000206365	0.000224314	0.00022358	-208.624	39.925	8.65489	0.0177843	0.341454	0.341576	0.31697
4.612	0.0425533	0.0416733	0.0416767	0.000208507	0.000196415	0.000215742	-208.386	38.3175	8.30823	0.0177939	0.341694	0.340884	0.317421
4.611	0.04147	0.04215	0.0419267	0.000230359	0.000224427	0.000234834	-208.721	36.3773	7.88924	0.0178032	0.341247	0.341251	0.317502
4.61	0.0421367	0.04066	0.0422533	0.000205206	0.000209951	0.000223203	-209.586	39.647	8.60022	0.0178119	0.34106	0.34129	0.31765
4.609	0.04091	0.0412133	0.0419233	0.000221765	0.000203186	0.000211499	-208.829	39.1334	8.49064	0.0178215	0.341603	0.341299	0.317098
4.608	0.0411767	0.0416833	0.0411867	0.000222185	0.000209423	0.000203461	-207.044	40.5601	8.80211	0.0178309	0.341476	0.341387	0.317138
4.607	0.0403367	0.04057	0.0425367	0.000191117	0.000223722	0.000220162	-209.615	35.2689	7.6555	0.0178407	0.34146	0.341697	0.316843
4.606	0.04045	0.04142	0.0410233	0.000203254	0.00020938	0.000200894	-210.426	38.0432	8.2595	0.0178492	0.341497	0.341692	0.316811
4.605	0.04069	0.0424767	0.0402667	0.000209188	0.000224859	0.000197393	-207.221	38.5107	8.36279	0.0178584	0.341717	0.341046	0.317238
4.604	0.0413633	0.0434333	0.04017	0.000223877	0.000234552	0.000209114	-211.299	39.9536	8.67802	0.0178677	0.341009	0.341633	0.317358
4.603	0.0424767	0.0416467	0.0413933	0.000221399	0.000213083	0.000196846	-208.828	34.2893	7.44934	0.0178773	0.341503	0.341533	0.316963
4.602	0.04007	0.0410533	0.04185	0.000205183	0.000209446	0.00023689	-207.989	39.8385	8.65677	0.0178856	0.341551	0.341587	0.316862
4.601	0.0403333	0.0423633	0.0423867	0.000184255	0.000212641	0.000208827	-210.471	37.3696	8.12207	0.0178952	0.341456	0.341772	0.316772
4.6	0.04182	0.0418	0.0425067	0.000215251	0.000231049	0.000222707	-209.739	40.7434	8.85727	0.0179043	0.341209	0.341378	0.317413
4.599	0.0415	0.0399067	0.04216	0.000210808	0.000211005	0.000222164	-209.768	37.1692	8.08202	0.0179141	0.341191	0.34134	0.317469
4.598	0.0399233	0.04195	0.0402433	0.000201156	0.000239517	0.000223488	-208.924	36.4592	7.92936	0.0179231	0.341302	0.341848	0.31685
4.597	0.0420533	0.04133	0.0415933	0.000215325	0.000198293	0.0002084	-211.699	38.0371	8.27434	0.0179319	0.341334	0.341764	0.316901
4.596	0.0409967	0.0415033	0.0419633	0.000199443	0.000213639	0.000225617	-210.029	38.1291	8.29616	0.0179411	0.341066	0.341389	0.317546
4.595	0.0422333	0.04242	0.0411	0.000224464	0.00022694	0.000214922	-208.459	37.8018	8.22673	0.0179503	0.34125	0.341374	0.317376
4.594	0.0411533	0.0408933	0.0412333	0.000210159	0.000206313	0.000205841	-210.584	35.6082	7.75102	0.0179594	0.341629	0.341756	0.316616
4.593	0.04097	0.04128	0.04068	0.000212638	0.000208347	0.000191336	-211.125	40.4118	8.79857	0.0179681	0.342072	0.341244	0.316683
4.592	0.0414867	0.0405867	0.0425167	0.000196591	0.000207847	0.000211452	-208.655	38.2216	8.32351	0.0179778	0.341776	0.341566	0.316659
4.591	0.0413167	0.0402967	0.0405533	0.000214059	0.000192781	0.000220665	-210.907	37.8373	8.24163	0.0179871	0.34176	0.341729	0.316511
4.59	0.0415467	0.0419633	0.04309	0.000227753	0.000221801	0.000230486	-210.801	42.1456	9.18204	0.0179962	0.341564	0.341656	0.31678
4.589	0.04021	0.04041	0.0404433	0.000187761	0.000209723	0.000219649	-209.196	38.8666	8.46952	0.0180064	0.341598	0.341648	0.316754
4.588	0.04186	0.0399733	0.0409333	0.000216523	0.000211402	0.000210587	-208.601	40.5648	8.84149	0.0180158	0.341796	0.341456	0.316749
