Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy_Kawasaki	Prob1	Prob0	Prob_-1
9.835	0.0318459	0.0314567	0.0313239	5.82921e-005	5.98965e-005	5.60943e-005	-87.1653	7.72457	0.785417	0.000142593	0.294767	0.294767	0.410466
9.834	0.0312363	0.0317494	0.0301948	5.71247e-005	6.01183e-005	5.39125e-005	-88.2735	7.83066	0.796284	0.000143466	0.295207	0.295207	0.409587
9.833	0.030639	0.0315014	0.0309448	5.57177e-005	5.70723e-005	5.61411e-005	-84.3797	8.40517	0.854792	0.00014435	0.294546	0.294546	0.410908
9.832	0.0317571	0.0304384	0.0318623	5.87324e-005	5.11497e-005	5.8205e-005	-87.7498	7.66349	0.779444	0.0001453	0.294937	0.294937	0.410126
9.831	0.0312865	0.0312061	0.0297956	5.71044e-005	5.6765e-005	4.95521e-005	-86.9021	7.78847	0.792236	0.000146166	0.294949	0.294949	0.410102
9.83	0.0319973	0.0315348	0.0310611	5.80108e-005	5.81383e-005	5.71461e-005	-87.1328	8.31791	0.846176	0.000147047	0.29446	0.29446	0.41108
9.829	0.0320272	0.0313619	0.0317505	6.00824e-005	5.70898e-005	5.94248e-005	-88.2089	7.14524	0.726955	0.000147987	0.294348	0.294348	0.411304
9.828	0.0315311	0.0322336	0.0314455	5.84712e-005	5.9195e-005	5.83952e-005	-88.2328	7.89812	0.803634	0.000148794	0.294764	0.294764	0.410472
9.827	0.0300691	0.0312761	0.0301523	5.25675e-005	5.52135e-005	5.50226e-005	-88.5324	7.76385	0.790053	0.000149687	0.294911	0.294911	0.410178
9.826	0.0308792	0.0311612	0.0316287	5.39044e-005	5.50503e-005	5.81564e-005	-90.8409	8.39814	0.854685	0.000150565	0.294532	0.294532	0.410935
9.825	0.0309617	0.0319361	0.0306606	5.78664e-005	6.06336e-005	5.51072e-005	-86.9259	7.93487	0.80762	0.000151515	0.294402	0.294402	0.411195
9.824	0.0322862	0.0316171	0.031612	5.96064e-005	5.84644e-005	5.82377e-005	-86.689	7.21161	0.734081	0.000152412	0.294642	0.294642	0.410716
9.823	0.0315001	0.0312133	0.0307573	5.47773e-005	5.54391e-005	5.43922e-005	-87.7417	8.32591	0.847593	0.000153228	0.295017	0.295017	0.409965
9.822	0.0313965	0.0319473	0.0308767	5.68655e-005	5.95893e-005	5.2664e-005	-85.5048	8.14261	0.829018	0.00015417	0.295029	0.295029	0.409941
9.821	0.0313639	0.0309269	0.0318198	5.74035e-005	5.34229e-005	5.79099e-005	-86.5134	8.136	0.828429	0.000155091	0.294853	0.294853	0.410294
9.82	0.031929	0.0317431	0.0315383	5.86893e-005	6.13822e-005	5.75107e-005	-84.7334	8.16494	0.831461	0.000156011	0.294993	0.294993	0.410015
9.819	0.0317393	0.0314235	0.0323658	5.95703e-005	5.89362e-005	6.11514e-005	-85.6226	7.72243	0.786478	0.000156935	0.295005	0.295005	0.409991
9.818	0.0324277	0.0316344	0.0316958	6.21982e-005	5.71815e-005	5.93182e-005	-86.3688	8.0334	0.818232	0.000157809	0.294726	0.294726	0.410548
9.817	0.0307903	0.0322322	0.031917	5.41305e-005	6.001e-005	5.97481e-005	-85.9406	7.64665	0.778919	0.000158718	0.294523	0.294523	0.410954
9.816	0.0312212	0.0314798	0.0322718	5.63844e-005	5.88563e-005	5.86594e-005	-87.4842	7.89984	0.804792	0.000159584	0.294497	0.294497	0.411006
9.815	0.0306847	0.0307415	0.0304026	5.4945e-005	5.56899e-005	5.43902e-005	-87.643	7.18943	0.732494	0.000160478	0.294449	0.294449	0.411103
9.814	0.0317528	0.0307682	0.0322102	5.86771e-005	5.67651e-005	5.89808e-005	-87.12	8.11037	0.826409	0.000161292	0.294727	0.294727	0.410547
9.813	0.0312176	0.0310773	0.0313263	5.6982e-005	5.47873e-005	5.74631e-005	-86.7997	8.31264	0.847105	0.00016221	0.294925	0.294925	0.41015
9.812	0.0308569	0.0311147	0.031528	5.61366e-005	5.61667e-005	5.53395e-005	-86.3876	7.53493	0.76793	0.000163151	0.295112	0.295112	0.409777
9.811	0.0317316	0.0315334	0.0317641	5.88393e-005	5.74769e-005	5.98908e-005	-86.8418	7.5185	0.766334	0.000164004	0.294366	0.294366	0.411268
9.81	0.0295875	0.0309703	0.0300193	4.98455e-005	5.64299e-005	5.3744e-005	-85.5351	8.32845	0.848975	0.000164856	0.295153	0.295153	0.409694
9.809	0.0318452	0.0319117	0.0320901	6.08315e-005	5.82956e-005	5.9461e-005	-84.9295	7.83229	0.79848	0.000165799	0.294789	0.294789	0.410423
9.808	0.0315047	0.031768	0.0316231	5.83894e-005	5.91438e-005	5.89121e-005	-83.7999	8.15223	0.831182	0.000166686	0.295403	0.295403	0.409194
9.807	0.0314364	0.0317735	0.0319061	5.84691e-005	5.77796e-005	5.87145e-005	-87.2955	7.7523	0.790486	0.00016761	0.295058	0.295058	0.409883
9.806	0.0315551	0.0316465	0.0315321	5.60807e-005	5.94278e-005	5.8874e-005	-87.5151	8.31674	0.848128	0.000168488	0.295059	0.295059	0.409881
9.805	0.0304981	0.0316705	0.0314837	5.3213e-005	5.87376e-005	5.76127e-005	-85.6695	7.85176	0.800792	0.000169431	0.294731	0.294731	0.410538
9.804	0.031743	0.0309464	0.0317161	5.69279e-005	5.50009e-005	5.64931e-005	-85.3044	7.70876	0.786287	0.00017032	0.294784	0.294784	0.410432
9.803	0.031913	0.0317055	0.0313391	5.90463e-005	5.78707e-005	5.58071e-005	-88.6525	7.89465	0.80533	0.000171194	0.294756	0.294756	0.410488
9.802	0.0312639	0.0321001	0.0318688	5.71117e-005	5.93321e-005	6.01882e-005	-85.3475	8.1487	0.831331	0.000172089	0.294847	0.294847	0.410306
9.801	0.0321829	0.0320107	0.0326218	5.78318e-005	5.86879e-005	6.08262e-005	-85.9744	7.49945	0.765172	0.000173013	0.294403	0.294403	0.411193
9.8	0.0321017	0.0317933	0.0318815	6.04184e-005	5.99091e-005	5.84357e-005	-84.7161	7.85217	0.801242	0.000173863	0.29494	0.29494	0.410119
9.799	0.0325774	0.0312979	0.0314724	5.85603e-005	5.80533e-005	5.86087e-005	-84.3886	7.94678	0.810979	0.000174753	0.295021	0.295021	0.409958
9.798	0.0314297	0.0313318	0.0313917	5.92374e-005	5.89835e-005	5.96658e-005	-84.6873	8.12492	0.829243	0.000175654	0.295221	0.295221	0.409557
9.797	0.0308163	0.0301037	0.0311006	5.51441e-005	5.29242e-005	5.49879e-005	-86.3281	7.8631	0.802603	0.000176575	0.294405	0.294405	0.41119
9.796	0.0318569	0.0304615	0.0300549	5.58688e-005	5.3874e-005	5.2983e-005	-85.7746	8.62051	0.880003	0.000177467	0.29465	0.29465	0.4107
9.795	0.0315669	0.0320367	0.0320048	5.7075e-005	5.64711e-005	6.0349e-005	-88.0884	7.91142	0.8077	0.000178445	0.294442	0.294442	0.411115
9.794	0.0312123	0.0318283	0.0321567	5.62526e-005	6.0162e-005	5.98349e-005	-86.7448	7.84796	0.801303	0.000179342	0.294703	0.294703	0.410594
9.793	0.0319622	0.0320817	0.0308541	6.005e-005	5.83565e-005	5.5538e-005	-85.5418	7.2544	0.740774	0.000180233	0.294625	0.294625	0.410751
9.792	0.0307807	0.0307769	0.0315561	5.37644e-005	5.5227e-005	5.66726e-005	-89.5556	8.02898	0.819953	0.000181056	0.294539	0.294539	0.410923
9.791	0.0314849	0.031365	0.0306882	5.64896e-005	5.71778e-005	5.63436e-005	-85.6507	7.86762	0.803557	0.000181967	0.294771	0.294771	0.410459
9.79	0.0320435	0.0311192	0.0318593	6.13613e-005	5.51374e-005	5.69532e-005	-86.9114	8.00487	0.817658	0.00018286	0.294613	0.294613	0.410775
9.789	0.0313062	0.031214	0.032107	5.64886e-005	5.82914e-005	6.09886e-005	-85.9082	8.05364	0.822724	0.000183768	0.294878	0.294878	0.410244
9.788	0.0312878	0.0323241	0.0318318	5.62703e-005	5.93756e-005	5.81298e-005	-83.0088	8.02198	0.819572	0.000184682	0.294841	0.294841	0.410318
9.787	0.0309369	0.0315974	0.0321919	5.61016e-005	5.7655e-005	5.99872e-005	-87.9984	7.68865	0.785598	0.000185593	0.295162	0.295162	0.409677
9.786	0.0311954	0.0302064	0.0316869	5.5755e-005	5.29759e-005	5.74887e-005	-88.255	7.45749	0.762057	0.000186466	0.294914	0.294914	0.410172
9.785	0.0321021	0.0308135	0.0321369	5.98508e-005	5.76308e-005	6.20966e-005	-88.4532	7.52767	0.769307	0.000187313	0.294861	0.294861	0.410278
9.784	0.0322128	0.0312996	0.0314948	5.84837e-005	5.79128e-005	5.63763e-005	-87.4977	8.11567	0.829484	0.000188167	0.294977	0.294977	0.410046
9.783	0.0310432	0.0319542	0.0307567	5.813e-005	5.96489e-005	5.52331e-005	-84.9729	7.72423	0.789556	0.000189089	0.295023	0.295023	0.409954
9.782	0.0313389	0.0312779	0.0306737	5.57809e-005	5.63266e-005	5.48873e-005	-87.7389	8.6691	0.886229	0.000189966	0.294592	0.294592	0.410816
9.781	0.0320449	0.0317089	0.0330425	5.89463e-005	5.93887e-005	6.1981e-005	-87.1447	8.10595	0.828744	0.000190951	0.294694	0.294694	0.410611
9.78	0.0316504	0.0326427	0.0320976	5.97814e-005	6.214e-005	6.00508e-005	-88.4535	8.53659	0.872862	0.000191872	0.294541	0.294541	0.410918
9.779	0.0321518	0.0316878	0.031609	6.01722e-005	5.79811e-005	6.02041e-005	-88.0388	7.33872	0.750457	0.000192842	0.294565	0.294565	0.41087
9.778	0.0309862	0.0306193	0.0315652	5.49898e-005	5.59427e-005	5.77105e-005	-87.3664	8.50748	0.870063	0.000193676	0.294518	0.294518	0.410963
9.777	0.0311797	0.0322416	0.0324016	5.71338e-005	6.13317e-005	5.9301e-005	-90.8218	7.65351	0.782807	0.000194642	0.294693	0.294693	0.410614
9.776	0.0316976	0.031048	0.0319398	5.76924e-005	5.88055e-005	6.08092e-005	-88.4715	7.6165	0.779102	0.000195512	0.294669	0.294669	0.410663
9.775	0.0320369	0.0310389	0.0317608	5.84981e-005	5.77339e-005	5.78224e-005	-87.5815	7.79094	0.797027	0.000196378	0.294718	0.294718	0.410565
9.774	0.0317551	0.0315391	0.0309255	5.8395e-005	5.93203e-005	5.52756e-005	-89.5699	8.24813	0.843885	0.000197263	0.294818	0.294818	0.410365
9.773	0.0304464	0.0316942	0.0314886	5.41842e-005	5.67633e-005	5.60376e-005	-87.6408	8.27126	0.846338	0.000198201	0.294752	0.294752	0.410495
9.772	0.0310501	0.0308269	0.0315177	5.56949e-005	5.51242e-005	6.05917e-005	-87.4593	7.5656	0.774212	0.000199141	0.295156	0.295156	0.409688
9.771	0.030232	0.0319532	0.0314796	5.47406e-005	5.96226e-005	5.69421e-005	-87.2624	8.10969	0.829976	0.000200002	0.295147	0.295147	0.409705
9.77	0.0310553	0.0325697	0.0316203	5.57142e-005	6.10744e-005	5.78641e-005	-87.2601	7.70885	0.789033	0.000200924	0.294708	0.294708	0.410584
9.769	0.0307789	0.03138	0.0323937	5.80123e-005	5.5976e-005	5.95581e-005	-87.4199	8.10142	0.829299	0.000201801	0.294779	0.294779	0.410441
9.768	0.0319063	0.0324732	0.0316815	5.94263e-005	5.95086e-005	5.74876e-005	-86.4909	7.88047	0.806764	0.000202722	0.294844	0.294844	0.410312
9.767	0.0314343	0.0313338	0.0312663	5.82073e-005	5.5986e-005	5.57263e-005	-85.1099	8.04743	0.823941	0.000203618	0.295236	0.295236	0.409529
9.766	0.0323504	0.0303964	0.0313917	5.81394e-005	5.49107e-005	5.8069e-005	-87.8381	8.13934	0.833436	0.000204534	0.294714	0.294714	0.410571
9.765	0.0313197	0.0319882	0.0325504	5.59739e-005	5.95608e-005	5.9701e-005	-88.7409	7.65655	0.78408	0.00020546	0.294924	0.294924	0.410151
9.764	0.0318726	0.031796	0.0310433	5.78508e-005	5.66724e-005	5.65139e-005	-87.6178	7.80555	0.799421	0.000206331	0.294981	0.294981	0.410038
9.763	0.0313682	0.0313979	0.0319072	5.87318e-005	5.60975e-005	6.10357e-005	-85.174	7.8745	0.806565	0.000207219	0.29466	0.29466	0.41068
9.762	0.0313993	0.0312218	0.0312989	5.69584e-005	5.69996e-005	5.90944e-005	-89.0657	7.53855	0.772234	0.000208116	0.294725	0.294725	0.410549
9.761	0.0316208	0.031277	0.030279	5.82274e-005	5.80435e-005	5.45853e-005	-85.4511	8.16917	0.836919	0.000208974	0.294774	0.294774	0.410453
9.76	0.0319885	0.0318418	0.031565	5.98822e-005	6.01361e-005	5.7215e-005	-86.4334	8.97082	0.919141	0.000209904	0.294915	0.294915	0.41017
9.759	0.0310967	0.0305352	0.031394	5.60082e-005	5.50252e-005	5.97886e-005	-85.6296	7.51182	0.769732	0.000210925	0.294931	0.294931	0.410137
9.758	0.0317156	0.0328649	0.0316279	5.75582e-005	6.09566e-005	5.90027e-005	-87.1976	7.47058	0.765585	0.00021178	0.294443	0.294443	0.411115
9.757	0.0322994	0.0306101	0.0302566	5.93701e-005	5.45034e-005	5.48278e-005	-85.6754	7.85354	0.804914	0.000212631	0.295142	0.295142	0.409715
9.756	0.0313526	0.0317882	0.0312172	5.85842e-005	5.79784e-005	5.69199e-005	-88.5945	7.79001	0.798484	0.000213525	0.294589	0.294589	0.410822
9.755	0.0322379	0.031723	0.0309872	5.84046e-005	5.97824e-005	5.64828e-005	-88.6226	7.86188	0.805934	0.000214412	0.294577	0.294577	0.410847
9.754	0.0318408	0.0325454	0.0318157	6.001e-005	6.26812e-005	5.98869e-005	-89.8088	7.59531	0.778686	0.000215308	0.294717	0.294717	0.410567
9.753	0.0327226	0.0314332	0.0323825	6.10648e-005	5.61951e-005	5.87423e-005	-88.3723	7.87943	0.807898	0.000216173	0.294666	0.294666	0.410669
9.752	0.0309643	0.0320567	0.0311507	5.42131e-005	5.89298e-005	5.66615e-005	-87.5375	8.05914	0.826409	0.000217071	0.295014	0.295014	0.409972
9.751	0.0308067	0.0310448	0.0317759	5.58055e-005	5.68366e-005	5.96195e-005	-87.1283	7.30698	0.749357	0.000217989	0.294762	0.294762	0.410475
9.75	0.0315993	0.0315101	0.0321423	5.8922e-005	5.88227e-005	6.20698e-005	-88.7197	7.74196	0.794047	0.000218821	0.294677	0.294677	0.410647
9.749	0.0319297	0.0315974	0.0314456	5.94308e-005	5.95522e-005	5.95771e-005	-86.6645	7.76624	0.796619	0.000219704	0.295095	0.295095	0.40981
9.748	0.0318261	0.031907	0.0311672	5.87135e-005	5.9955e-005	5.92377e-005	-86.9266	8.11778	0.832764	0.000220589	0.295062	0.295062	0.409876
9.747	0.0299149	0.0314813	0.0309112	5.26008e-005	5.77446e-005	5.67941e-005	-87.4853	8.07966	0.828938	0.000221514	0.294545	0.294545	0.410909
9.746	0.0324915	0.0319878	0.0306494	6.26614e-005	6.16836e-005	5.54619e-005	-86.4357	8.03285	0.82422	0.000222435	0.294545	0.294545	0.41091
9.745	0.0314509	0.031798	0.0310361	5.83214e-005	5.81354e-005	5.55866e-005	-86.481	7.93173	0.813929	0.000223351	0.295016	0.295016	0.409967
9.744	0.0314012	0.0323103	0.0318894	5.80586e-005	6.04139e-005	5.62617e-005	-87.7129	8.39238	0.861287	0.000224255	0.294834	0.294834	0.410332
9.743	0.0312717	0.0319854	0.0320266	5.6702e-005	6.06543e-005	5.96627e-005	-86.75	8.10307	0.831682	0.000225212	0.294861	0.294861	0.410278
9.742	0.0311597	0.0317331	0.0312108	5.81799e-005	5.71758e-005	5.66355e-005	-85.7119	8.35789	0.857923	0.000226136	0.294877	0.294877	0.410247
9.741	0.0306622	0.0313485	0.0309477	5.59771e-005	5.84118e-005	5.57315e-005	-83.2188	8.56839	0.879621	0.00022709	0.295033	0.295033	0.409934
9.74	0.0314635	0.0307089	0.0313543	5.87698e-005	5.55493e-005	5.63303e-005	-88.0441	8.07119	0.828665	0.000228067	0.294988	0.294988	0.410024
9.739	0.032024	0.0318388	0.0312901	6.0547e-005	5.63312e-005	5.84793e-005	-87.6011	7.81139	0.802073	0.000228988	0.295202	0.295202	0.409595
9.738	0.0316152	0.0323475	0.0321916	5.90922e-005	6.15141e-005	6.14416e-005	-87.5879	8.27625	0.849892	0.000229879	0.294739	0.294739	0.410522
9.737	0.0311656	0.0311198	0.0314106	5.9234e-005	5.62845e-005	5.78169e-005	-86.4058	8.12986	0.834945	0.000230823	0.29489	0.29489	0.41022
9.736	0.0313319	0.0319735	0.0318395	5.68667e-005	6.10751e-005	6.06823e-005	-88.2795	8.39912	0.862687	0.000231751	0.294765	0.294765	0.410471
9.735	0.031875	0.0310799	0.0311464	6.08072e-005	5.66567e-005	5.695e-005	-87.2824	7.8653	0.80794	0.00023271	0.294559	0.294559	0.410882
9.734	0.0318325	0.0309399	0.031796	6.0741e-005	5.73797e-005	5.96568e-005	-88.812	7.71419	0.792499	0.000233607	0.29467	0.29467	0.410659
9.733	0.0320689	0.032363	0.031079	5.93678e-005	6.21924e-005	5.694e-005	-88.6291	7.71801	0.792973	0.000234488	0.294651	0.294651	0.410698
9.732	0.0327768	0.0318989	0.0324216	5.96706e-005	5.59578e-005	6.05711e-005	-88.2551	7.3792	0.758241	0.000235369	0.29502	0.29502	0.409959
9.731	0.0316769	0.0322827	0.0312967	6.13825e-005	6.07738e-005	5.88087e-005	-87.0637	8.03468	0.825679	0.000236211	0.294777	0.294777	0.410445
9.73	0.0314641	0.031296	0.0315561	6.03395e-005	5.65475e-005	5.98694e-005	-85.8145	7.88192	0.810064	0.000237129	0.294976	0.294976	0.410048
9.729	0.0314259	0.0319239	0.031277	6.22181e-005	5.92455e-005	5.58769e-005	-89.2062	7.85556	0.807437	0.000238029	0.294612	0.294612	0.410776
9.728	0.0323484	0.0320277	0.0317452	6.02182e-005	5.85378e-005	5.9354e-005	-87.0758	7.89777	0.811859	0.000238926	0.294746	0.294746	0.410508
9.727	0.0310137	0.0307445	0.0313386	5.7553e-005	5.64951e-005	5.87273e-005	-88.8567	8.15412	0.838297	0.000239828	0.294834	0.294834	0.410333
9.726	0.0322685	0.0313471	0.0316962	6.27517e-005	5.74895e-005	5.85995e-005	-88.8996	7.83087	0.805148	0.00024076	0.29465	0.29465	0.410701
9.725	0.0310945	0.031309	0.0312403	5.78692e-005	5.74272e-005	5.74473e-005	-84.5073	8.80247	0.905138	0.000241654	0.294719	0.294719	0.410562
9.724	0.0318717	0.0307446	0.0314621	6.10321e-005	5.53723e-005	6.01936e-005	-88.0175	7.76371	0.798407	0.00024266	0.294664	0.294664	0.410672
9.723	0.0310698	0.0315998	0.0313085	5.78302e-005	5.64327e-005	5.94194e-005	-87.5523	8.28434	0.852036	0.000243547	0.294685	0.294685	0.410629
9.722	0.0306342	0.0320005	0.0312684	5.79511e-005	6.07635e-005	5.59466e-005	-88.3055	7.96983	0.819773	0.000244494	0.295009	0.295009	0.409982
9.721	0.0313712	0.0310656	0.0324659	5.70538e-005	5.76219e-005	6.00808e-005	-86.7637	8.26648	0.850374	0.000245405	0.295083	0.295083	0.409833
9.72	0.0327818	0.0313813	0.0315702	6.24757e-005	5.71105e-005	5.8746e-005	-89.2996	7.96748	0.8197	0.000246349	0.294319	0.294319	0.411362
9.719	0.0320791	0.0314718	0.0312362	6.17445e-005	5.83865e-005	5.61647e-005	-86.955	8.55708	0.880449	0.00024726	0.294744	0.294744	0.410513
9.718	0.0306539	0.0308219	0.0304544	5.45978e-005	5.63666e-005	5.82542e-005	-85.4059	8.42624	0.867075	0.000248238	0.294883	0.294883	0.410233
9.717	0.0304762	0.0309074	0.0313057	5.44398e-005	5.80444e-005	5.77689e-005	-85.6681	8.03738	0.827146	0.000249202	0.294986	0.294986	0.410029
9.716	0.0317586	0.0318729	0.0321985	5.91602e-005	5.78649e-005	5.82794e-005	-89.6195	8.9072	0.916755	0.000250121	0.294774	0.294774	0.410452
9.715	0.0307958	0.0316933	0.0309132	5.54232e-005	6.04614e-005	5.6862e-005	-90.2565	7.7914	0.801996	0.00025114	0.294571	0.294571	0.410859
9.714	0.0322529	0.03229	0.0317075	6.08423e-005	6.06126e-005	6.12887e-005	-90.166	8.31001	0.855467	0.000252031	0.294697	0.294697	0.410607
9.713	0.0310372	0.0316245	0.0317369	5.65501e-005	5.58121e-005	5.93236e-005	-85.8731	8.34382	0.859036	0.000252981	0.294852	0.294852	0.410296
9.712	0.0317496	0.0316112	0.0318172	5.94595e-005	5.94925e-005	5.83701e-005	-87.524	8.01915	0.825695	0.000253936	0.294956	0.294956	0.410089
9.711	0.0318176	0.0325952	0.0318208	5.76858e-005	5.97555e-005	5.89449e-005	-88.8491	8.4179	0.866842	0.000254853	0.295064	0.295064	0.409871
9.71	0.0318848	0.0327233	0.0311287	6.04455e-005	6.24613e-005	5.65635e-005	-87.6537	7.57218	0.779833	0.000255816	0.294906	0.294906	0.410188
9.709	0.0303477	0.0303179	0.0304237	5.31324e-005	5.417e-005	5.52731e-005	-88.346	7.75773	0.799025	0.000256683	0.294441	0.294441	0.411117
9.708	0.0314941	0.0318513	0.0319842	6.04764e-005	5.81901e-005	5.91453e-005	-89.6457	8.61995	0.887923	0.000257571	0.295232	0.295232	0.409537
9.707	0.0313327	0.0320419	0.0311973	5.84393e-005	5.76907e-005	5.65918e-005	-88.1335	8.32749	0.857885	0.000258557	0.294768	0.294768	0.410464
9.706	0.0319877	0.0314458	0.0301752	5.84319e-005	5.77176e-005	5.51579e-005	-86.3675	8.56082	0.882013	0.00025951	0.295155	0.295155	0.40969
9.705	0.0321101	0.0312226	0.0321063	6.10127e-005	5.77651e-005	5.93987e-005	-90.3259	7.43434	0.766032	0.00026049	0.295119	0.295119	0.409763
9.704	0.0315799	0.0318979	0.0312674	6.15143e-005	6.08675e-005	5.76494e-005	-86.1865	8.3342	0.858842	0.000261341	0.294606	0.294606	0.410788
9.703	0.0315406	0.0311472	0.0314891	5.776e-005	5.7568e-005	5.86269e-005	-88.3222	8.44454	0.870302	0.000262296	0.294789	0.294789	0.410421
9.702	0.0313448	0.0309421	0.0320565	5.75963e-005	5.54831e-005	5.73279e-005	-85.9408	7.61235	0.784616	0.000263263	0.295022	0.295022	0.409957
9.701	0.0316473	0.0310584	0.0309759	5.87006e-005	5.43242e-005	5.5552e-005	-89.4044	7.94293	0.818774	0.000264135	0.294865	0.294865	0.410271
9.7	0.0314693	0.0319766	0.0305508	5.82068e-005	5.83681e-005	5.49674e-005	-87.7045	8.25778	0.851317	0.000265044	0.295092	0.295092	0.409817
9.699	0.0315006	0.0315521	0.0316018	5.74452e-005	5.68635e-005	5.91761e-005	-88.7766	8.19651	0.845088	0.00026599	0.294614	0.294614	0.410772
9.698	0.0307256	0.0319656	0.0314298	5.76896e-005	5.91647e-005	5.906e-005	-88.0095	8.00777	0.825714	0.000266929	0.29513	0.29513	0.40974
9.697	0.031701	0.0318895	0.0304995	5.81063e-005	5.7332e-005	5.3932e-005	-88.8255	7.51267	0.774742	0.000267847	0.294473	0.294473	0.411055
9.696	0.0314657	0.0315723	0.03175	5.87088e-005	5.84464e-005	5.72859e-005	-90.4556	7.53206	0.776822	0.000268707	0.294994	0.294994	0.410013
9.695	0.0318953	0.0316983	0.031719	6.17152e-005	5.76766e-005	5.78487e-005	-87.9989	8.79998	0.907683	0.000269571	0.294915	0.294915	0.410171
9.694	0.0321042	0.0311777	0.0314662	6.0187e-005	5.7059e-005	5.72717e-005	-86.9727	7.9482	0.819909	0.000270579	0.294897	0.294897	0.410207
9.693	0.0314531	0.0315416	0.0319381	5.8174e-005	5.78243e-005	5.89923e-005	-87.7294	8.16339	0.842194	0.00027149	0.29527	0.29527	0.40946
9.692	0.0308538	0.0312885	0.0312347	5.83793e-005	5.98447e-005	5.76219e-005	-85.2414	7.96525	0.821837	0.000272426	0.295266	0.295266	0.409468
9.691	0.0312048	0.0314689	0.0319814	5.80409e-005	5.98417e-005	6.11372e-005	-86.6903	7.97887	0.823328	0.000273339	0.294943	0.294943	0.410115
9.69	0.0316886	0.0307879	0.0313491	5.86848e-005	5.75263e-005	5.75852e-005	-89.6902	8.40429	0.867316	0.000274254	0.294721	0.294721	0.410557
9.689	0.0312865	0.0316382	0.0315832	5.81096e-005	5.91444e-005	6.06935e-005	-85.2737	8.0314	0.82892	0.000275218	0.295078	0.295078	0.409844
9.688	0.0319722	0.0313213	0.0313448	6.19197e-005	5.87971e-005	5.72206e-005	-87.2469	8.06006	0.831963	0.000276139	0.294965	0.294965	0.41007
9.687	0.0318063	0.0319447	0.0322426	5.86942e-005	6.10529e-005	6.06055e-005	-88.8747	7.82396	0.807676	0.000277063	0.294882	0.294882	0.410237
9.686	0.0319	0.0322195	0.0317274	5.96011e-005	6.24198e-005	5.99165e-005	-87.7674	7.40676	0.764687	0.00027796	0.29513	0.29513	0.409741
9.685	0.0315976	0.0316456	0.0311815	5.84637e-005	5.99106e-005	5.72402e-005	-89.0672	8.51094	0.878775	0.00027881	0.294779	0.294779	0.410443
9.684	0.030726	0.0317048	0.030979	5.58367e-005	5.90207e-005	5.69063e-005	-86.0479	7.77858	0.80324	0.000279786	0.294717	0.294717	0.410566
9.683	0.0314203	0.0316009	0.0311034	5.87453e-005	5.94775e-005	5.7314e-005	-86.7511	8.10273	0.8368	0.000280679	0.29462	0.29462	0.410761
9.682	0.0319155	0.0305413	0.0308489	5.93658e-005	5.54521e-005	5.59718e-005	-86.8814	8.03411	0.829799	0.000281609	0.294845	0.294845	0.410309
9.681	0.0318631	0.0319893	0.0323326	6.08897e-005	6.01589e-005	6.17693e-005	-85.8656	8.08215	0.834846	0.000282531	0.29484	0.29484	0.41032
9.68	0.0320186	0.0310569	0.0316295	6.06821e-005	5.74883e-005	5.84333e-005	-89.7337	8.21074	0.848217	0.000283458	0.294767	0.294767	0.410465
9.679	0.0312013	0.0314476	0.0326512	5.84559e-005	5.90686e-005	6.18792e-005	-89.2447	8.61429	0.889998	0.000284401	0.294574	0.294574	0.410852
9.678	0.031142	0.0313547	0.0307699	5.68581e-005	5.84965e-005	5.71195e-005	-86.1376	7.47215	0.772075	0.00028539	0.29491	0.29491	0.410181
