Temp	Magnetism_1_Incorrect	Magnetism_2_Incorrect	Susceptibility_1_Incorrect	Susceptibility_2_Incorrect	Energy_Incorrect	Heat_Capacity_Incorrect	Heat_Capacity/Temp_Incorrect	Entropy_Incorrect	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
7.274	9.16691e-005	-9.16691e-005	0.000133504	0.000133504	-89.1472	12.9653	1.78242	1.04814	0	0	0.295544	0.408912	0.295544	0	0
7.275	0.000654257	-0.000654257	0.000128918	0.000128918	-86.5787	12.3531	1.69802	1.04814	0	0	0.295763	0.408473	0.295763	0	0
7.276	0.00118853	-0.00118853	0.000121587	0.000121587	-87.002	12.2192	1.67939	1.04815	0	0	0.295634	0.408731	0.295634	0	0
7.277	-0.00028763	0.00028763	0.000134263	0.000134263	-87.7168	12.9022	1.77301	1.04815	0	0	0.295501	0.408999	0.295501	0	0
7.278	0.000899647	-0.000899647	0.00012504	0.00012504	-87.3961	12.9442	1.77853	1.04815	0	0	0.295661	0.408678	0.295661	0	0
7.279	-0.00189057	0.00189057	0.000124848	0.000124848	-86.9573	12.9951	1.78529	1.04815	0	0	0.295552	0.408897	0.295552	0	0
7.28	-0.00076898	0.00076898	0.00012309	0.00012309	-88.3374	12.2449	1.68199	1.04815	0	0	0.295288	0.409424	0.295288	0	0
7.281	-0.000316257	0.000316257	0.000128208	0.000128208	-86.9169	12.3527	1.69656	1.04815	0	0	0.296073	0.407854	0.296073	0	0
7.282	-0.000188805	0.000188805	0.000137789	0.000137789	-88.663	12.1795	1.67254	1.04816	0	0	0.295414	0.409172	0.295414	0	0
7.283	0.000554936	-0.000554936	0.000128433	0.000128433	-88.8438	12.5108	1.71781	1.04816	0	0	0.29531	0.409379	0.29531	0	0
7.284	0.00156706	-0.00156706	0.000121457	0.000121457	-90.6051	12.6959	1.74298	1.04816	0	0	0.295673	0.408653	0.295673	0	0
7.285	-0.00124583	0.00124583	0.000124368	0.000124368	-87.4879	12.9374	1.77589	1.04816	0	0	0.295752	0.408497	0.295752	0	0
7.286	-0.000468077	0.000468077	0.000124905	0.000124905	-88.239	11.9921	1.64591	1.04816	0	0	0.296144	0.407713	0.296144	0	0
7.287	-0.000433872	0.000433872	0.000123165	0.000123165	-88.5542	12.2788	1.68503	1.04817	0	0	0.295287	0.409426	0.295287	0	0
7.288	-0.000490859	0.000490859	0.000134024	0.000134024	-88.8928	12.8328	1.76081	1.04817	0	0	0.295412	0.409176	0.295412	0	0
7.289	-0.00213426	0.00213426	0.000136034	0.000136034	-88.4761	13.1423	1.80303	1.04817	0	0	0.295317	0.409365	0.295317	0	0
7.29	-0.00111055	0.00111055	0.000120674	0.000120674	-84.6786	12.5667	1.72382	1.04817	0	0	0.295306	0.409389	0.295306	0	0
7.291	0.000142511	-0.000142511	0.000127077	0.000127077	-87.0628	12.7678	1.75117	1.04817	0	0	0.295352	0.409295	0.295352	0	0
7.292	-0.000906602	0.000906602	0.00012505	0.00012505	-87.9285	12.1538	1.66673	1.04818	0	0	0.295343	0.409314	0.295343	0	0
7.293	-0.00201191	0.00201191	0.000123846	0.000123846	-88.181	12.1985	1.67263	1.04818	0	0	0.295615	0.408771	0.295615	0	0
7.294	3.48494e-005	-3.48494e-005	0.000130208	0.000130208	-89.3451	12.996	1.78174	1.04818	0	0	0.295292	0.409416	0.295292	0	0
7.295	0.00112395	-0.00112395	0.000132432	0.000132432	-86.2255	12.4353	1.70464	1.04818	0	0	0.295856	0.408289	0.295856	0	0
7.296	-0.000391383	0.000391383	0.000124047	0.000124047	-88.3925	11.7467	1.61001	1.04818	0	0	0.295373	0.409254	0.295373	0	0
7.297	-3.58099e-005	3.58099e-005	0.000127643	0.000127643	-86.903	12.9175	1.77024	1.04819	0	0	0.295753	0.408494	0.295753	0	0
7.298	-0.000844928	0.000844928	0.000128121	0.000128121	-88.0638	12.8282	1.75777	1.04819	0	0	0.295469	0.409062	0.295469	0	0
7.299	-8.9563e-005	8.9563e-005	0.000131152	0.000131152	-90.0761	13.092	1.79367	1.04819	0	0	0.295804	0.408391	0.295804	0	0
7.3	0.000282637	-0.000282637	0.000128396	0.000128396	-85.1276	12.5433	1.71826	1.04819	0	0	0.295528	0.408944	0.295528	0	0
7.301	0.000217494	-0.000217494	0.000124168	0.000124168	-88.9064	12.2656	1.67999	1.04819	0	0	0.295271	0.409458	0.295271	0	0
7.302	-0.000183654	0.000183654	0.000126372	0.000126372	-87.5615	12.9265	1.77027	1.0482	0	0	0.295541	0.408917	0.295541	0	0
7.303	2.95136e-005	-2.95136e-005	0.000127798	0.000127798	-86.5481	12.0335	1.64775	1.0482	0	0	0.296227	0.407546	0.296227	0	0
7.304	0.00185681	-0.00185681	0.000134137	0.000134137	-87.5408	12.0604	1.6512	1.0482	0	0	0.295601	0.408798	0.295601	0	0
7.305	0.000487447	-0.000487447	0.000128968	0.000128968	-87.5507	12.9587	1.77395	1.0482	0	0	0.295729	0.408542	0.295729	0	0
7.306	-0.00140497	0.00140497	0.000130348	0.000130348	-89.0358	12.142	1.66192	1.0482	0	0	0.295226	0.409549	0.295226	0	0
7.307	-0.0003138	0.0003138	0.000137499	0.000137499	-85.8785	13.3541	1.82758	1.0482	0	0	0.295278	0.409443	0.295278	0	0
7.308	0.00126481	-0.00126481	0.000133106	0.000133106	-88.8305	11.8521	1.6218	1.04821	0	0	0.295536	0.408928	0.295536	0	0
7.309	0.000673165	-0.000673165	0.000133795	0.000133795	-89.7196	12.5132	1.71203	1.04821	0	0	0.295383	0.409234	0.295383	0	0
7.31	-0.000349264	0.000349264	0.000122212	0.000122212	-85.1284	12.1633	1.66393	1.04821	0	0	0.295441	0.409117	0.295441	0	0
7.311	0.000213904	-0.000213904	0.000124202	0.000124202	-86.6607	12.0947	1.65431	1.04821	0	0	0.29594	0.408119	0.29594	0	0
7.312	-0.00016276	0.00016276	0.000128559	0.000128559	-85.5324	12.1771	1.66535	1.04821	0	0	0.295813	0.408374	0.295813	0	0
7.313	-9.63605e-005	9.63605e-005	0.000125272	0.000125272	-89.8268	11.9825	1.63853	1.04822	0	0	0.295301	0.409397	0.295301	0	0
7.314	0.00125315	-0.00125315	0.000131195	0.000131195	-88.4338	12.0619	1.64915	1.04822	0	0	0.295578	0.408844	0.295578	0	0
7.315	-0.000296847	0.000296847	0.00012885	0.00012885	-88.7151	12.2662	1.67686	1.04822	0	0	0.295648	0.408705	0.295648	0	0
7.316	0.000601286	-0.000601286	0.00012465	0.00012465	-88.7307	12.8201	1.75233	1.04822	0	0	0.295075	0.40985	0.295075	0	0
7.317	-0.000773089	0.000773089	0.000128319	0.000128319	-89.5612	12.5074	1.70936	1.04822	0	0	0.2955	0.409001	0.2955	0	0
7.318	-0.000508896	0.000508896	0.000127089	0.000127089	-85.2477	12.7634	1.74412	1.04823	0	0	0.295488	0.409024	0.295488	0	0
7.319	-0.00049576	0.00049576	0.000131761	0.000131761	-86.5702	12.5476	1.71439	1.04823	0	0	0.295579	0.408842	0.295579	0	0
7.32	-0.000198528	0.000198528	0.000124723	0.000124723	-87.4454	13.2505	1.81018	1.04823	0	0	0.295547	0.408906	0.295547	0	0
7.321	-0.000349222	0.000349222	0.000134038	0.000134038	-87.9475	12.0152	1.6412	1.04823	0	0	0.295378	0.409245	0.295378	0	0
7.322	0.000949743	-0.000949743	0.000122587	0.000122587	-83.1282	12.9016	1.76203	1.04823	0	0	0.295808	0.408385	0.295808	0	0
7.323	0.000291193	-0.000291193	0.000130983	0.000130983	-87.3231	11.3022	1.54338	1.04823	0	0	0.29524	0.409521	0.29524	0	0
7.324	0.000152373	-0.000152373	0.000129096	0.000129096	-88.2428	12.5378	1.71188	1.04824	0	0	0.295256	0.409487	0.295256	0	0
7.325	0.000685022	-0.000685022	0.000123305	0.000123305	-88.7185	12.3742	1.68931	1.04824	0	0	0.295189	0.409621	0.295189	0	0
7.326	-0.00205848	0.00205848	0.000123993	0.000123993	-89.0791	12.9946	1.77376	1.04824	0	0	0.295267	0.409465	0.295267	0	0
7.327	0.00112874	-0.00112874	0.0001231	0.0001231	-87.9911	12.2629	1.67365	1.04824	0	0	0.295489	0.409022	0.295489	0	0
7.328	-9.10247e-005	9.10247e-005	0.000132462	0.000132462	-85.2379	13.0716	1.78378	1.04824	0	0	0.295737	0.408527	0.295737	0	0
7.329	0.000462832	-0.000462832	0.000132711	0.000132711	-89.037	12.7478	1.73937	1.04825	0	0	0.295397	0.409205	0.295397	0	0
7.33	0.000340973	-0.000340973	0.000124666	0.000124666	-86.6792	12.5279	1.70913	1.04825	0	0	0.295264	0.409472	0.295264	0	0
7.331	0.00121609	-0.00121609	0.000129447	0.000129447	-86.0358	12.7459	1.73863	1.04825	0	0	0.295671	0.408658	0.295671	0	0
7.332	0.000567257	-0.000567257	0.000128721	0.000128721	-87.9944	11.914	1.62493	1.04825	0	0	0.295372	0.409256	0.295372	0	0
7.333	-9.87457e-005	9.87457e-005	0.000123641	0.000123641	-87.4183	12.4092	1.69224	1.04825	0	0	0.295137	0.409726	0.295137	0	0
7.334	-0.00113744	0.00113744	0.000127429	0.000127429	-87.8714	11.9815	1.63369	1.04826	0	0	0.295464	0.409071	0.295464	0	0
7.335	-0.00042478	0.00042478	0.0001303	0.0001303	-88	12.0265	1.63961	1.04826	0	0	0.295238	0.409523	0.295238	0	0
7.336	-0.000794602	0.000794602	0.000132598	0.000132598	-85.7483	11.7217	1.59783	1.04826	0	0	0.295338	0.409325	0.295338	0	0
7.337	-0.000252417	0.000252417	0.000130508	0.000130508	-87.4737	12.8202	1.74734	1.04826	0	0	0.295551	0.408898	0.295551	0	0
7.338	0.00128112	-0.00128112	0.00012705	0.00012705	-86.6249	12.7444	1.73677	1.04826	0	0	0.295442	0.409116	0.295442	0	0
7.339	-0.00104977	0.00104977	0.000126374	0.000126374	-86.9697	12.6178	1.71928	1.04826	0	0	0.295879	0.408243	0.295879	0	0
7.34	-0.00213415	0.00213415	0.000125927	0.000125927	-87.6543	12.2375	1.66724	1.04827	0	0	0.295782	0.408436	0.295782	0	0
7.341	-2.8642e-006	2.8642e-006	0.000130821	0.000130821	-88.6885	11.9504	1.62789	1.04827	0	0	0.295362	0.409277	0.295362	0	0
7.342	0.000612089	-0.000612089	0.000126841	0.000126841	-85.2066	13.2722	1.80771	1.04827	0	0	0.295775	0.408449	0.295775	0	0
7.343	0.00045104	-0.00045104	0.000129865	0.000129865	-84.1124	12.7006	1.72962	1.04827	0	0	0.295455	0.40909	0.295455	0	0
7.344	0.000594131	-0.000594131	0.000116754	0.000116754	-86.8784	12.1459	1.65385	1.04827	0	0	0.295475	0.409049	0.295475	0	0
7.345	0.000273921	-0.000273921	0.000122334	0.000122334	-86.4099	11.8359	1.61143	1.04828	0	0	0.295222	0.409556	0.295222	0	0
7.346	-0.000170044	0.000170044	0.000124143	0.000124143	-88.113	12.1477	1.65365	1.04828	0	0	0.294889	0.410222	0.294889	0	0
7.347	-0.000307156	0.000307156	0.000124949	0.000124949	-86.2732	12.0563	1.64098	1.04828	0	0	0.295075	0.409849	0.295075	0	0
7.348	0.000149751	-0.000149751	0.000121374	0.000121374	-88.4699	12.0937	1.64585	1.04828	0	0	0.295116	0.409767	0.295116	0	0
7.349	0.000295326	-0.000295326	0.000125472	0.000125472	-86.9325	12.4246	1.69066	1.04828	0	0	0.296062	0.407877	0.296062	0	0
7.35	0.00186136	-0.00186136	0.000120187	0.000120187	-89.9426	12.6073	1.71528	1.04829	0	0	0.295276	0.409449	0.295276	0	0
7.351	0.000503975	-0.000503975	0.000127955	0.000127955	-90.1282	12.0663	1.64146	1.04829	0	0	0.295381	0.409237	0.295381	0	0
7.352	0.00134763	-0.00134763	0.00012157	0.00012157	-87.9378	11.6592	1.58585	1.04829	0	0	0.295085	0.40983	0.295085	0	0
7.353	-0.000313965	0.000313965	0.000128708	0.000128708	-86.5261	11.5837	1.57537	1.04829	0	0	0.295437	0.409125	0.295437	0	0
7.354	-0.000734104	0.000734104	0.000121884	0.000121884	-87.175	11.8667	1.61364	1.04829	0	0	0.294965	0.41007	0.294965	0	0
7.355	-0.00243245	0.00243245	0.000128735	0.000128735	-86.0495	12.605	1.7138	1.04829	0	0	0.295839	0.408322	0.295839	0	0
7.356	-0.000565205	0.000565205	0.000123043	0.000123043	-87.6865	12.3423	1.67785	1.0483	0	0	0.295315	0.40937	0.295315	0	0
7.357	0.00207769	-0.00207769	0.000129125	0.000129125	-85.9315	12.063	1.63966	1.0483	0	0	0.295243	0.409515	0.295243	0	0
7.358	0.000472714	-0.000472714	0.000126964	0.000126964	-89.7231	11.9827	1.62853	1.0483	0	0	0.295755	0.408491	0.295755	0	0
7.359	0.00102259	-0.00102259	0.000120857	0.000120857	-87.6316	12.0576	1.63848	1.0483	0	0	0.295331	0.409338	0.295331	0	0
7.36	0.000335881	-0.000335881	0.000122841	0.000122841	-86.3187	12.7944	1.73837	1.0483	0	0	0.295027	0.409945	0.295027	0	0
7.361	0.00116766	-0.00116766	0.00012686	0.00012686	-87.2081	12.24	1.66282	1.04831	0	0	0.295394	0.409212	0.295394	0	0
7.362	-0.00113552	0.00113552	0.000129637	0.000129637	-86.7344	12.5025	1.69825	1.04831	0	0	0.295683	0.408635	0.295683	0	0
7.363	0.000876272	-0.000876272	0.000128886	0.000128886	-87.3865	12.3264	1.6741	1.04831	0	0	0.295868	0.408264	0.295868	0	0
7.364	0.000265037	-0.000265037	0.00012746	0.00012746	-87.589	12.3337	1.67487	1.04831	0	0	0.295697	0.408606	0.295697	0	0
7.365	-6.7321e-005	6.7321e-005	0.000123088	0.000123088	-87.596	12.0319	1.63366	1.04831	0	0	0.295249	0.409502	0.295249	0	0
7.366	0.000174444	-0.000174444	0.000127903	0.000127903	-88.4409	11.7065	1.58926	1.04831	0	0	0.295614	0.408773	0.295614	0	0
7.367	0.000112548	-0.000112548	0.000130433	0.000130433	-88.3602	12.5005	1.69682	1.04832	0	0	0.295001	0.409998	0.295001	0	0
7.368	0.000260968	-0.000260968	0.000127831	0.000127831	-87.4838	12.3998	1.68293	1.04832	0	0	0.295509	0.408981	0.295509	0	0
7.369	0.000520921	-0.000520921	0.000125527	0.000125527	-87.1284	12.5693	1.7057	1.04832	0	0	0.295664	0.408672	0.295664	0	0
7.37	0.000152114	-0.000152114	0.00013568	0.00013568	-87.7687	11.373	1.54315	1.04832	0	0	0.295747	0.408507	0.295747	0	0
7.371	-0.000497477	0.000497477	0.00013554	0.00013554	-88.5464	12.5568	1.70353	1.04832	0	0	0.29555	0.408901	0.29555	0	0
7.372	-0.000234583	0.000234583	0.000123028	0.000123028	-88.3352	11.49	1.55859	1.04833	0	0	0.295304	0.409392	0.295304	0	0
7.373	0.000840723	-0.000840723	0.000125272	0.000125272	-87.0777	11.9205	1.61677	1.04833	0	0	0.295177	0.409647	0.295177	0	0
7.374	0.00199062	-0.00199062	0.000124264	0.000124264	-87.0538	12.7283	1.72611	1.04833	0	0	0.295583	0.408834	0.295583	0	0
7.375	-0.00113884	0.00113884	0.000125378	0.000125378	-85.7004	12.1694	1.65009	1.04833	0	0	0.295248	0.409504	0.295248	0	0
7.376	-0.000497427	0.000497427	0.00012208	0.00012208	-87.1935	12.6119	1.70986	1.04833	0	0	0.29537	0.409261	0.29537	0	0
7.377	-0.000392049	0.000392049	0.000119792	0.000119792	-83.9365	12.4164	1.68312	1.04834	0	0	0.295485	0.40903	0.295485	0	0
7.378	0.00168807	-0.00168807	0.000131122	0.000131122	-89.8228	12.5358	1.69908	1.04834	0	0	0.295728	0.408543	0.295728	0	0
7.379	0.000119647	-0.000119647	0.000128337	0.000128337	-87.3328	12.5023	1.69431	1.04834	0	0	0.295541	0.408918	0.295541	0	0
7.38	-0.000579227	0.000579227	0.000127679	0.000127679	-85.5155	12.2138	1.65499	1.04834	0	0	0.295876	0.408248	0.295876	0	0
7.381	0.0034215	-0.0034215	0.000128071	0.000128071	-84.911	11.6736	1.58158	1.04834	0	0	0.295798	0.408404	0.295798	0	0
7.382	0.00068341	-0.00068341	0.000124857	0.000124857	-86.4793	12.41	1.68112	1.04834	0	0	0.295166	0.409668	0.295166	0	0
7.383	-0.00199927	0.00199927	0.000126309	0.000126309	-85.7328	12.7117	1.72176	1.04835	0	0	0.296221	0.407558	0.296221	0	0
7.384	-0.0017027	0.0017027	0.000131609	0.000131609	-86.5127	11.1915	1.51564	1.04835	0	0	0.295508	0.408985	0.295508	0	0
7.385	0.00282779	-0.00282779	0.000124464	0.000124464	-86.1877	12.284	1.66337	1.04835	0	0	0.295799	0.408402	0.295799	0	0
7.386	-0.00172262	0.00172262	0.000131944	0.000131944	-88.9197	12.229	1.65569	1.04835	0	0	0.295134	0.409732	0.295134	0	0
7.387	0.000164138	-0.000164138	0.00012162	0.00012162	-87.6693	11.9195	1.61358	1.04835	0	0	0.295203	0.409594	0.295203	0	0
7.388	-2.26321e-005	2.26321e-005	0.00012584	0.00012584	-86.2389	11.6315	1.57438	1.04836	0	0	0.295235	0.409529	0.295235	0	0
7.389	0.00044718	-0.00044718	0.000123914	0.000123914	-84.8415	12.0101	1.62541	1.04836	0	0	0.295631	0.408739	0.295631	0	0
7.39	-0.000791657	0.000791657	0.000118774	0.000118774	-85.9896	12.0504	1.63063	1.04836	0	0	0.29567	0.40866	0.29567	0	0
7.391	-0.000442565	0.000442565	0.000125063	0.000125063	-86.7561	11.8885	1.60851	1.04836	0	0	0.295439	0.409123	0.295439	0	0
7.392	0.00208388	-0.00208388	0.000130511	0.000130511	-88.4325	12.1265	1.64049	1.04836	0	0	0.295233	0.409535	0.295233	0	0
7.393	0.000655138	-0.000655138	0.000121132	0.000121132	-87.8565	11.9976	1.62284	1.04836	0	0	0.295624	0.408752	0.295624	0	0
7.394	-0.000916973	0.000916973	0.000130738	0.000130738	-87.2238	12.5251	1.69395	1.04837	0	0	0.295256	0.409488	0.295256	0	0
7.395	0.00114169	-0.00114169	0.000118093	0.000118093	-84.3304	11.4852	1.5531	1.04837	0	0	0.29551	0.40898	0.29551	0	0
7.396	0.000691721	-0.000691721	0.000132328	0.000132328	-87.5021	11.4941	1.5541	1.04837	0	0	0.295294	0.409413	0.295294	0	0
7.397	-0.00027723	0.00027723	0.000124321	0.000124321	-86.7804	12.45	1.68312	1.04837	0	0	0.295331	0.409338	0.295331	0	0
7.398	-0.000328348	0.000328348	0.000128731	0.000128731	-86.048	12.0609	1.6303	1.04837	0	0	0.295312	0.409376	0.295312	0	0
7.399	-3.18765e-005	3.18765e-005	0.000128945	0.000128945	-87.9234	12.2976	1.66206	1.04838	0	0	0.295625	0.408751	0.295625	0	0
7.4	0.000594783	-0.000594783	0.000128081	0.000128081	-86.3644	11.7214	1.58398	1.04838	0	0	0.295415	0.40917	0.295415	0	0
7.401	0.000264516	-0.000264516	0.000129724	0.000129724	-88.1986	13.1065	1.77091	1.04838	0	0	0.295206	0.409587	0.295206	0	0
7.402	-0.0013761	0.0013761	0.000127373	0.000127373	-88.272	12.1642	1.64337	1.04838	0	0	0.295451	0.409099	0.295451	0	0
7.403	0.000887578	-0.000887578	0.000130983	0.000130983	-88.2133	11.9785	1.61805	1.04838	0	0	0.295064	0.409873	0.295064	0	0
7.404	-0.00216628	0.00216628	0.000118617	0.000118617	-85.9098	12.1015	1.63445	1.04838	0	0	0.295451	0.409097	0.295451	0	0
7.405	0.000484696	-0.000484696	0.000123754	0.000123754	-86.5838	11.6977	1.5797	1.04839	0	0	0.295395	0.409211	0.295395	0	0
7.406	0.00125296	-0.00125296	0.000126523	0.000126523	-87.5026	12.3157	1.66294	1.04839	0	0	0.295445	0.409111	0.295445	0	0
7.407	-0.000474894	0.000474894	0.000119779	0.000119779	-88.3627	12.4666	1.68309	1.04839	0	0	0.295253	0.409494	0.295253	0	0
7.408	-0.000424499	0.000424499	0.000129253	0.000129253	-87.1683	11.6144	1.56781	1.04839	0	0	0.294977	0.410046	0.294977	0	0
7.409	-0.00016037	0.00016037	0.000127853	0.000127853	-86.4364	11.4489	1.54526	1.04839	0	0	0.295406	0.409188	0.295406	0	0
7.41	-0.00140476	0.00140476	0.000131114	0.000131114	-86.1015	12.6509	1.70728	1.04839	0	0	0.295368	0.409263	0.295368	0	0
7.411	0.000753444	-0.000753444	0.00012333	0.00012333	-86.0413	12.5269	1.69031	1.0484	0	0	0.295705	0.40859	0.295705	0	0
7.412	-0.000125926	0.000125926	0.000124249	0.000124249	-85.5074	12.0965	1.63201	1.0484	0	0	0.295717	0.408566	0.295717	0	0
7.413	0.000284938	-0.000284938	0.000125421	0.000125421	-85.5849	13.547	1.82746	1.0484	0	0	0.29567	0.40866	0.29567	0	0
7.414	0.00161765	-0.00161765	0.000128489	0.000128489	-87.6578	12.2151	1.64758	1.0484	0	0	0.295725	0.408551	0.295725	0	0
7.415	-0.000698993	0.000698993	0.000123089	0.000123089	-86.3195	12.0077	1.61938	1.0484	0	0	0.295281	0.409438	0.295281	0	0
7.416	0.000403923	-0.000403923	0.000127689	0.000127689	-88.1881	12.3238	1.66178	1.04841	0	0	0.295298	0.409404	0.295298	0	0
7.417	-0.000801667	0.000801667	0.000117818	0.000117818	-87.6599	13.0179	1.75515	1.04841	0	0	0.295521	0.408958	0.295521	0	0
7.418	0.000971548	-0.000971548	0.000122183	0.000122183	-85.8373	11.6715	1.5734	1.04841	0	0	0.294971	0.410059	0.294971	0	0
7.419	0.00128552	-0.00128552	0.000120378	0.000120378	-89.8336	11.004	1.48322	1.04841	0	0	0.294876	0.410247	0.294876	0	0
7.42	-0.0013476	0.0013476	0.000127093	0.000127093	-86.431	11.9177	1.60615	1.04841	0	0	0.295192	0.409616	0.295192	0	0
7.421	0.000179817	-0.000179817	0.000118315	0.000118315	-86.5613	12.104	1.63104	1.04842	0	0	0.29572	0.40856	0.29572	0	0
7.422	0.000475136	-0.000475136	0.000123519	0.000123519	-85.5887	12.437	1.6757	1.04842	0	0	0.295263	0.409475	0.295263	0	0
7.423	0.000305494	-0.000305494	0.000119134	0.000119134	-87.8995	13.1195	1.76741	1.04842	0	0	0.295354	0.409293	0.295354	0	0
7.424	0.000700983	-0.000700983	0.00013023	0.00013023	-86.9404	12.012	1.618	1.04842	0	0	0.295368	0.409264	0.295368	0	0
7.425	0.000648121	-0.000648121	0.000127282	0.000127282	-84.9979	11.8444	1.5952	1.04842	0	0	0.295449	0.409103	0.295449	0	0
7.426	-0.000112289	0.000112289	0.000118834	0.000118834	-86.0601	12.1513	1.63632	1.04842	0	0	0.295394	0.409211	0.295394	0	0
7.427	0.000282257	-0.000282257	0.00011899	0.00011899	-85.2365	11.9761	1.61251	1.04843	0	0	0.295312	0.409376	0.295312	0	0
7.428	-0.000570259	0.000570259	0.000120904	0.000120904	-85.5324	11.326	1.52477	1.04843	0	0	0.295429	0.409143	0.295429	0	0
7.429	0.00115972	-0.00115972	0.000122299	0.000122299	-85.1674	11.6467	1.56773	1.04843	0	0	0.295311	0.409379	0.295311	0	0
7.43	-0.000524081	0.000524081	0.000123934	0.000123934	-85.3672	11.754	1.58196	1.04843	0	0	0.295199	0.409601	0.295199	0	0
7.431	-0.000673588	0.000673588	0.000124773	0.000124773	-85.2542	11.6704	1.5705	1.04843	0	0	0.295279	0.409443	0.295279	0	0
7.432	-0.000665723	0.000665723	0.000122112	0.000122112	-86.4204	11.2045	1.50761	1.04843	0	0	0.29535	0.4093	0.29535	0	0
7.433	6.87605e-005	-6.87605e-005	0.000125087	0.000125087	-87.2359	11.6364	1.5655	1.04844	0	0	0.295443	0.409115	0.295443	0	0
7.434	0.00107372	-0.00107372	0.000124562	0.000124562	-85.7751	12.4384	1.67318	1.04844	0	0	0.296196	0.407609	0.296196	0	0
7.435	-0.000642252	0.000642252	0.000129798	0.000129798	-87.4583	11.8061	1.58791	1.04844	0	0	0.295143	0.409715	0.295143	0	0
7.436	-0.000776353	0.000776353	0.000127932	0.000127932	-88.165	11.751	1.58029	1.04844	0	0	0.294961	0.410078	0.294961	0	0
7.437	-0.000881005	0.000881005	0.000126731	0.000126731	-84.903	12.0559	1.62107	1.04844	0	0	0.29558	0.408839	0.29558	0	0
7.438	5.7158e-005	-5.7158e-005	0.00012472	0.00012472	-87.5668	11.9222	1.60287	1.04845	0	0	0.294928	0.410143	0.294928	0	0
7.439	0.000272274	-0.000272274	0.000125853	0.000125853	-85.3214	12.5353	1.68507	1.04845	0	0	0.295638	0.408725	0.295638	0	0
7.44	0.000658227	-0.000658227	0.000124291	0.000124291	-87.5068	12.7478	1.71341	1.04845	0	0	0.295253	0.409493	0.295253	0	0
7.441	9.23432e-005	-9.23432e-005	0.000125612	0.000125612	-86.2333	12.3636	1.66155	1.04845	0	0	0.295446	0.409109	0.295446	0	0
7.442	-0.00126042	0.00126042	0.000123417	0.000123417	-86.9849	12.1131	1.62767	1.04845	0	0	0.29512	0.409759	0.29512	0	0
7.443	-0.000355743	0.000355743	0.000123149	0.000123149	-85.344	11.1096	1.49263	1.04845	0	0	0.295216	0.409567	0.295216	0	0
7.444	0.000993704	-0.000993704	0.000126375	0.000126375	-86.5045	11.893	1.59766	1.04846	0	0	0.295363	0.409273	0.295363	0	0
7.445	0.000472284	-0.000472284	0.00012618	0.00012618	-85.5232	12.2891	1.65065	1.04846	0	0	0.295548	0.408905	0.295548	0	0
7.446	-0.000916232	0.000916232	0.000122832	0.000122832	-85.4501	12.0415	1.61718	1.04846	0	0	0.295729	0.408543	0.295729	0	0
7.447	0.00132611	-0.00132611	0.000123041	0.000123041	-84.807	11.7977	1.58423	1.04846	0	0	0.295836	0.408327	0.295836	0	0
7.448	-0.000520931	0.000520931	0.000123112	0.000123112	-86.0002	11.3559	1.52469	1.04846	0	0	0.295619	0.408763	0.295619	0	0
7.449	-0.000159516	0.000159516	0.000127613	0.000127613	-85.6652	12.1013	1.62455	1.04847	0	0	0.295702	0.408596	0.295702	0	0
7.45	-0.000868442	0.000868442	0.000126391	0.000126391	-89.037	11.196	1.50282	1.04847	0	0	0.295361	0.409278	0.295361	0	0
7.451	0.0010773	-0.0010773	0.000128468	0.000128468	-85.3381	11.583	1.55456	1.04847	0	0	0.295353	0.409294	0.295353	0	0
7.452	-0.00151922	0.00151922	0.000129571	0.000129571	-87.0036	11.7407	1.57551	1.04847	0	0	0.295514	0.408973	0.295514	0	0
7.453	-0.000498425	0.000498425	0.000118772	0.000118772	-83.475	11.901	1.59681	1.04847	0	0	0.295468	0.409064	0.295468	0	0
7.454	-0.0029973	0.0029973	0.000124492	0.000124492	-86.7119	11.9288	1.60033	1.04847	0	0	0.295525	0.408949	0.295525	0	0
7.455	-7.10988e-005	7.10988e-005	0.000124442	0.000124442	-86.067	11.6735	1.56586	1.04848	0	0	0.295489	0.409023	0.295489	0	0
7.456	7.41556e-005	-7.41556e-005	0.000117145	0.000117145	-85.602	12.315	1.65169	1.04848	0	0	0.295567	0.408867	0.295567	0	0
7.457	0.000573748	-0.000573748	0.000122598	0.000122598	-87.4563	12.2138	1.6379	1.04848	0	0	0.295245	0.40951	0.295245	0	0
7.458	-0.000158193	0.000158193	0.00011688	0.00011688	-85.277	11.7323	1.57312	1.04848	0	0	0.295586	0.408828	0.295586	0	0
7.459	-0.000844057	0.000844057	0.000127405	0.000127405	-85.0985	11.8994	1.59531	1.04848	0	0	0.295564	0.408871	0.295564	0	0
7.46	0.00019203	-0.00019203	0.00012237	0.00012237	-85.2363	12.2857	1.64687	1.04848	0	0	0.295243	0.409515	0.295243	0	0
7.461	0.000680622	-0.000680622	0.000123911	0.000123911	-86.416	11.5295	1.54531	1.04849	0	0	0.295296	0.409409	0.295296	0	0
7.462	0.00111601	-0.00111601	0.000125155	0.000125155	-85.1998	12.3463	1.65456	1.04849	0	0	0.295452	0.409097	0.295452	0	0
