Temp	Magnetism_1_Correct	Magnetism_2_Correct	Susceptibility_1_Correct	Susceptibility_2_Correct	Energy_Correct	Heat_Capacity_Correct	Heat_Capacity/Temp_Correct	Entropy_Correct	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
8.537	-0.0007972	0.0007972	0.000118183	0.000118183	-97.5025	12.2991	1.44068	0.902931	0	0	0.335241	0.329518	0.335241	0	0
8.538	-0.00149768	0.00149768	0.000114173	0.000114173	-98.2893	10.5576	1.23654	0.902933	0	0	0.335409	0.329183	0.335409	0	0
8.539	-0.00169055	0.00169055	0.000121391	0.000121391	-97.471	12.1402	1.42174	0.902934	0	0	0.335233	0.329534	0.335233	0	0
8.54	0.000580183	-0.000580183	0.000111124	0.000111124	-91.1974	12.2517	1.43463	0.902935	0	0	0.335327	0.329346	0.335327	0	0
8.541	-0.00117191	0.00117191	0.000123073	0.000123073	-93.7186	11.8986	1.39312	0.902937	0	0	0.335481	0.329037	0.335481	0	0
8.542	0.00093236	-0.00093236	0.000136958	0.000136958	-95.4097	11.0081	1.2887	0.902939	0	0	0.335418	0.329163	0.335418	0	0
8.543	-0.00108728	0.00108728	0.000124562	0.000124562	-95.721	11.6722	1.36629	0.90294	0	0	0.334911	0.330177	0.334911	0	0
8.544	0.00139603	-0.00139603	0.000125646	0.000125646	-95.1814	11.7765	1.37833	0.902942	0	0	0.335069	0.329862	0.335069	0	0
8.545	-9.40222e-005	9.40222e-005	0.000110464	0.000110464	-94.5462	11.8053	1.38154	0.902943	0	0	0.335091	0.329818	0.335091	0	0
8.546	0.000543123	-0.000543123	0.000128266	0.000128266	-95.7725	11.8448	1.38601	0.902945	0	0	0.334772	0.330455	0.334772	0	0
8.547	-0.00276014	0.00276014	0.000129549	0.000129549	-94.5793	11.9978	1.40375	0.902946	0	0	0.33496	0.33008	0.33496	0	0
8.548	0.000726593	-0.000726593	0.000119726	0.000119726	-99.4915	10.4343	1.22067	0.902948	0	0	0.335719	0.328563	0.335719	0	0
8.549	0.0010142	-0.0010142	0.000126233	0.000126233	-99.3788	11.0181	1.28882	0.902949	0	0	0.335293	0.329415	0.335293	0	0
8.55	0.00128575	-0.00128575	0.000119709	0.000119709	-96.392	12.146	1.42059	0.902951	0	0	0.335424	0.329152	0.335424	0	0
8.551	-0.00084342	0.00084342	0.000118643	0.000118643	-95.1137	11.9292	1.39507	0.902952	0	0	0.335762	0.328476	0.335762	0	0
8.552	0.00148557	-0.00148557	0.000116946	0.000116946	-98.6144	11.4813	1.34253	0.902954	0	0	0.335256	0.329489	0.335256	0	0
8.553	-3.90593e-005	3.90593e-005	0.000125381	0.000125381	-94.7599	12.167	1.42255	0.902955	0	0	0.335388	0.329224	0.335388	0	0
8.554	0.00194642	-0.00194642	0.00011944	0.00011944	-97.3518	12.1159	1.4164	0.902957	0	0	0.335151	0.329698	0.335151	0	0
8.555	0.00142725	-0.00142725	0.000120957	0.000120957	-92.8907	12.2006	1.42614	0.902958	0	0	0.335341	0.329318	0.335341	0	0
8.556	-0.000813884	0.000813884	0.000123941	0.000123941	-94.8212	11.1562	1.3039	0.90296	0	0	0.335155	0.32969	0.335155	0	0
8.557	-0.000108002	0.000108002	0.000118581	0.000118581	-95.8476	11.5145	1.34563	0.902961	0	0	0.335165	0.329671	0.335165	0	0
8.558	-0.00226902	0.00226902	0.000130742	0.000130742	-99.4211	10.7232	1.25301	0.902963	0	0	0.335678	0.328644	0.335678	0	0
8.559	0.00055884	-0.00055884	0.000130275	0.000130275	-98.5583	10.4774	1.22414	0.902964	0	0	0.334925	0.330149	0.334925	0	0
8.56	-7.86e-005	7.86e-005	0.000126141	0.000126141	-96.5735	10.3657	1.21095	0.902966	0	0	0.335229	0.329542	0.335229	0	0
8.561	0.000282573	-0.000282573	0.000107444	0.000107444	-90.98	10.9253	1.27617	0.902967	0	0	0.335488	0.329024	0.335488	0	0
8.562	0.000199054	-0.000199054	0.000118941	0.000118941	-98.5864	11.4971	1.3428	0.902968	0	0	0.334813	0.330374	0.334813	0	0
8.563	0.00220007	-0.00220007	0.000117623	0.000117623	-96.0861	11.0444	1.28978	0.90297	0	0	0.335967	0.328066	0.335967	0	0
8.564	-0.00100555	0.00100555	0.000118971	0.000118971	-95.1014	11.8783	1.38701	0.902971	0	0	0.335691	0.328618	0.335691	0	0
8.565	0.00023239	-0.00023239	0.000129513	0.000129513	-97.7338	10.9281	1.2759	0.902973	0	0	0.335516	0.328968	0.335516	0	0
8.566	-0.000906079	0.000906079	0.000127525	0.000127525	-96.5068	11.7075	1.36674	0.902974	0	0	0.335575	0.328849	0.335575	0	0
8.567	-0.000920978	0.000920978	0.00012244	0.00012244	-95.6852	11.5118	1.34374	0.902976	0	0	0.335488	0.329023	0.335488	0	0
8.568	2.64667e-005	-2.64667e-005	0.000122748	0.000122748	-93.4355	11.3762	1.32775	0.902977	0	0	0.335608	0.328785	0.335608	0	0
8.569	-0.000586311	0.000586311	0.000118589	0.000118589	-96.0999	11.0327	1.28752	0.902979	0	0	0.335244	0.329513	0.335244	0	0
8.57	-0.000564635	0.000564635	0.000127952	0.000127952	-98.9243	10.8491	1.26594	0.90298	0	0	0.335762	0.328476	0.335762	0	0
8.571	0.00168266	-0.00168266	0.0001258	0.0001258	-98.3839	11.1172	1.29707	0.902982	0	0	0.335439	0.329123	0.335439	0	0
8.572	-0.00144947	0.00144947	0.00012681	0.00012681	-92.9517	12.2375	1.42761	0.902983	0	0	0.335752	0.328496	0.335752	0	0
8.573	-6.49877e-005	6.49877e-005	0.000120186	0.000120186	-95.7725	11.2136	1.30801	0.902985	0	0	0.335601	0.328797	0.335601	0	0
8.574	-0.00134557	0.00134557	0.000132137	0.000132137	-99.5825	12.1111	1.41253	0.902986	0	0	0.334948	0.330104	0.334948	0	0
8.575	0.00136244	-0.00136244	0.00011756	0.00011756	-96.0284	12.7318	1.48475	0.902988	0	0	0.334932	0.330136	0.334932	0	0
8.576	0.00134661	-0.00134661	0.000123258	0.000123258	-95.6629	11.5595	1.34789	0.902989	0	0	0.335748	0.328503	0.335748	0	0
8.577	-7.13432e-005	7.13432e-005	0.000119567	0.000119567	-95.9675	11.2746	1.31452	0.902991	0	0	0.335408	0.329184	0.335408	0	0
8.578	-0.00188632	0.00188632	0.000121823	0.000121823	-99.8826	11.868	1.38354	0.902992	0	0	0.335465	0.329071	0.335465	0	0
8.579	-0.0021289	0.0021289	0.000120559	0.000120559	-96.626	11.2922	1.31627	0.902994	0	0	0.335096	0.329808	0.335096	0	0
8.58	0.000492857	-0.000492857	0.0001263	0.0001263	-93.2102	11.3698	1.32515	0.902995	0	0	0.335887	0.328226	0.335887	0	0
8.581	-0.00126588	0.00126588	0.000118952	0.000118952	-96.901	12.1052	1.4107	0.902997	0	0	0.33555	0.328899	0.33555	0	0
8.582	0.00195389	-0.00195389	0.000110524	0.000110524	-95.7878	11.0201	1.2841	0.902998	0	0	0.335386	0.329229	0.335386	0	0
8.583	0.00125483	-0.00125483	0.000126556	0.000126556	-101.892	11.7713	1.37147	0.903	0	0	0.335091	0.329819	0.335091	0	0
8.584	0.000894069	-0.000894069	0.000121875	0.000121875	-94.5801	10.5271	1.22636	0.903001	0	0	0.33528	0.329439	0.33528	0	0
8.585	-0.00101997	0.00101997	0.000121419	0.000121419	-94.6518	10.144	1.18159	0.903003	0	0	0.335164	0.329671	0.335164	0	0
8.586	0.000277896	-0.000277896	0.000117881	0.000117881	-96.7653	12.0785	1.40677	0.903004	0	0	0.33505	0.329899	0.33505	0	0
8.587	0.00144352	-0.00144352	0.000114324	0.000114324	-94.0891	11.547	1.34471	0.903005	0	0	0.335138	0.329724	0.335138	0	0
8.588	0.000309943	-0.000309943	0.00011542	0.00011542	-98.6706	11.2076	1.30503	0.903007	0	0	0.335448	0.329104	0.335448	0	0
8.589	0.000671138	-0.000671138	0.000126983	0.000126983	-97.3382	12.0112	1.39844	0.903008	0	0	0.335038	0.329924	0.335038	0	0
8.59	-6.76444e-005	6.76444e-005	0.00012398	0.00012398	-96.4336	11.0854	1.2905	0.90301	0	0	0.334801	0.330399	0.334801	0	0
8.591	0.00331006	-0.00331006	0.000128401	0.000128401	-97.0312	12.2782	1.42919	0.903011	0	0	0.335509	0.328982	0.335509	0	0
8.592	0.00053138	-0.00053138	0.000114437	0.000114437	-98.8708	11.231	1.30714	0.903013	0	0	0.335153	0.329694	0.335153	0	0
8.593	0.00122726	-0.00122726	0.000129511	0.000129511	-99.7704	12.5909	1.46525	0.903014	0	0	0.335319	0.329362	0.335319	0	0
8.594	0.00202008	-0.00202008	0.000115748	0.000115748	-94.0864	12.0313	1.39996	0.903016	0	0	0.335859	0.328283	0.335859	0	0
8.595	0.002496	-0.002496	0.000130029	0.000130029	-100.804	11.3512	1.32068	0.903018	0	0	0.335756	0.328489	0.335756	0	0
8.596	-0.00202376	0.00202376	0.000129733	0.000129733	-97.5461	10.8489	1.26208	0.903019	0	0	0.335526	0.328949	0.335526	0	0
8.597	0.000273642	-0.000273642	0.000131389	0.000131389	-99.0486	10.2923	1.1972	0.90302	0	0	0.334539	0.330922	0.334539	0	0
8.598	0.0014583	-0.0014583	0.000125803	0.000125803	-97.0995	11.8517	1.37842	0.903022	0	0	0.335213	0.329575	0.335213	0	0
8.599	-0.000797573	0.000797573	0.000115747	0.000115747	-91.5427	11.6797	1.35826	0.903023	0	0	0.335436	0.329128	0.335436	0	0
8.6	0.000245607	-0.000245607	0.000121994	0.000121994	-96.4311	11.0382	1.28351	0.903025	0	0	0.335093	0.329814	0.335093	0	0
8.601	0.00153659	-0.00153659	0.000134619	0.000134619	-98.8644	11.6666	1.35642	0.903026	0	0	0.335069	0.329862	0.335069	0	0
8.602	0.00222649	-0.00222649	0.000119073	0.000119073	-93.4381	10.871	1.26378	0.903028	0	0	0.334982	0.330036	0.334982	0	0
8.603	0.000969983	-0.000969983	0.000122118	0.000122118	-100.596	11.1363	1.29446	0.903029	0	0	0.335214	0.329572	0.335214	0	0
8.604	-0.00221174	0.00221174	0.000127236	0.000127236	-96.8378	9.84334	1.14404	0.903031	0	0	0.33556	0.32888	0.33556	0	0
8.605	0.00102809	-0.00102809	0.000115634	0.000115634	-97.3779	12.205	1.41836	0.903032	0	0	0.335091	0.329818	0.335091	0	0
8.606	0.00322995	-0.00322995	0.000123765	0.000123765	-97.58	11.6074	1.34875	0.903033	0	0	0.335414	0.329171	0.335414	0	0
8.607	0.00285957	-0.00285957	0.000123928	0.000123928	-91.6946	11.5276	1.33933	0.903035	0	0	0.335288	0.329425	0.335288	0	0
8.608	2.82444e-005	-2.82444e-005	0.000125144	0.000125144	-91.5125	11.5103	1.33716	0.903036	0	0	0.335619	0.328761	0.335619	0	0
8.609	-0.00114097	0.00114097	0.000119855	0.000119855	-96.027	11.3423	1.31749	0.903038	0	0	0.335379	0.329243	0.335379	0	0
8.61	0.000650486	-0.000650486	0.000129841	0.000129841	-96.3514	11.0654	1.28518	0.903039	0	0	0.33478	0.330439	0.33478	0	0
8.611	-0.000238185	0.000238185	0.000121643	0.000121643	-97.0071	11.2453	1.30593	0.903041	0	0	0.335627	0.328745	0.335627	0	0
8.612	0.000972812	-0.000972812	0.00012127	0.00012127	-97.1585	11.3017	1.31232	0.903042	0	0	0.335278	0.329445	0.335278	0	0
8.613	7.99407e-005	-7.99407e-005	0.000119592	0.000119592	-98.077	12.9188	1.49992	0.903044	0	0	0.335454	0.329092	0.335454	0	0
8.614	0.000788383	-0.000788383	0.000127721	0.000127721	-98.1477	10.5448	1.22415	0.903045	0	0	0.335039	0.329923	0.335039	0	0
8.615	0.000632642	-0.000632642	0.00011541	0.00011541	-93.0698	11.4911	1.33384	0.903047	0	0	0.335667	0.328666	0.335667	0	0
8.616	0.00177989	-0.00177989	0.000115527	0.000115527	-98.004	11.2314	1.30355	0.903048	0	0	0.334902	0.330196	0.334902	0	0
8.617	0.00118958	-0.00118958	0.000114308	0.000114308	-94.9069	11.1252	1.29108	0.90305	0	0	0.335329	0.329341	0.335329	0	0
8.618	0.00040604	-0.00040604	0.00012137	0.00012137	-94.8376	11.1017	1.2882	0.903051	0	0	0.33551	0.32898	0.33551	0	0
8.619	0.00109265	-0.00109265	0.000118827	0.000118827	-95.867	11.1151	1.28961	0.903053	0	0	0.335594	0.328812	0.335594	0	0
8.62	-0.00190348	0.00190348	0.000111733	0.000111733	-94.4245	12.2423	1.42023	0.903054	0	0	0.335386	0.329227	0.335386	0	0
8.621	-0.00196873	0.00196873	0.000114049	0.000114049	-94.9816	11.7272	1.36031	0.903056	0	0	0.335304	0.329393	0.335304	0	0
8.622	0.00268884	-0.00268884	0.000124409	0.000124409	-96.0653	11.6745	1.35404	0.903057	0	0	0.335402	0.329197	0.335402	0	0
8.623	-0.00159601	0.00159601	0.000117726	0.000117726	-92.3358	11.3423	1.31535	0.903059	0	0	0.335006	0.329988	0.335006	0	0
8.624	-0.00416185	0.00416185	0.000117128	0.000117128	-96.1162	11.867	1.37604	0.90306	0	0	0.335403	0.329194	0.335403	0	0
8.625	0.000786254	-0.000786254	0.000122422	0.000122422	-93.9195	11.1313	1.29058	0.903062	0	0	0.335555	0.32889	0.335555	0	0
8.626	-0.000936444	0.000936444	0.000109623	0.000109623	-93.38	11.7512	1.3623	0.903063	0	0	0.335182	0.329636	0.335182	0	0
8.627	0.00121213	-0.00121213	0.000129849	0.000129849	-98.2727	11.2636	1.30562	0.903065	0	0	0.334886	0.330228	0.334886	0	0
8.628	0.00067899	-0.00067899	0.000125379	0.000125379	-95.3293	10.3771	1.20272	0.903066	0	0	0.335344	0.329311	0.335344	0	0
8.629	0.00066942	-0.00066942	0.000116898	0.000116898	-94.5039	11.3921	1.32021	0.903067	0	0	0.335496	0.329008	0.335496	0	0
8.63	0.000263859	-0.000263859	0.0001275	0.0001275	-93.4679	12.1325	1.40585	0.903069	0	0	0.335121	0.329759	0.335121	0	0
8.631	-0.00030823	0.00030823	0.000117962	0.000117962	-94.1944	11.0639	1.28188	0.90307	0	0	0.335442	0.329116	0.335442	0	0
8.632	0.000254062	-0.000254062	0.000120232	0.000120232	-96.0348	12.4209	1.43893	0.903072	0	0	0.335267	0.329465	0.335267	0	0
8.633	-0.000906119	0.000906119	0.000128532	0.000128532	-95.8353	10.5927	1.227	0.903073	0	0	0.335615	0.32877	0.335615	0	0
8.634	-0.00123943	0.00123943	0.000115705	0.000115705	-95.2577	10.8584	1.25764	0.903075	0	0	0.335389	0.329223	0.335389	0	0
8.635	0.000401225	-0.000401225	0.00012715	0.00012715	-95.3674	12.9733	1.5024	0.903076	0	0	0.335345	0.329309	0.335345	0	0
8.636	0.000121548	-0.000121548	0.000111268	0.000111268	-95.9462	11.7371	1.35909	0.903078	0	0	0.335648	0.328703	0.335648	0	0
8.637	0.00257135	-0.00257135	0.00012459	0.00012459	-95.4622	11.4919	1.33055	0.903079	0	0	0.334829	0.330341	0.334829	0	0
8.638	0.00269495	-0.00269495	0.000121599	0.000121599	-95.3873	11.27	1.3047	0.903081	0	0	0.335796	0.328407	0.335796	0	0
8.639	-0.00256512	0.00256512	0.000125754	0.000125754	-96.6572	11.3553	1.31442	0.903082	0	0	0.334447	0.331107	0.334447	0	0
8.64	0.000760151	-0.000760151	0.000118315	0.000118315	-96.5973	11.2811	1.30568	0.903084	0	0	0.334931	0.330138	0.334931	0	0
8.641	0.000203067	-0.000203067	0.000124714	0.000124714	-98.5718	10.571	1.22335	0.903085	0	0	0.335213	0.329574	0.335213	0	0
8.642	9.63407e-005	-9.63407e-005	0.000127295	0.000127295	-96.7021	10.7146	1.23983	0.903086	0	0	0.335336	0.329328	0.335336	0	0
8.643	0.000184378	-0.000184378	0.000122843	0.000122843	-95.6484	11.5419	1.3354	0.903088	0	0	0.334783	0.330435	0.334783	0	0
8.644	-0.0029919	0.0029919	0.000119326	0.000119326	-93.231	11.3307	1.31081	0.903089	0	0	0.335611	0.328777	0.335611	0	0
8.645	0.000819805	-0.000819805	0.000119116	0.000119116	-92.8135	11.6172	1.34381	0.903091	0	0	0.335846	0.328308	0.335846	0	0
8.646	0.000103706	-0.000103706	0.000117866	0.000117866	-89.9072	10.5835	1.22409	0.903092	0	0	0.335406	0.329188	0.335406	0	0
8.647	-0.000469237	0.000469237	0.000124751	0.000124751	-97.4733	11.8625	1.37186	0.903094	0	0	0.335034	0.329932	0.335034	0	0
8.648	0.000181217	-0.000181217	0.000126789	0.000126789	-96.751	11.3353	1.31074	0.903095	0	0	0.3349	0.330199	0.3349	0	0
8.649	-0.000383373	0.000383373	0.000116511	0.000116511	-95.1813	12.0826	1.397	0.903097	0	0	0.335252	0.329497	0.335252	0	0
8.65	-0.00108606	0.00108606	0.000126177	0.000126177	-95.7138	11.5042	1.32996	0.903098	0	0	0.334931	0.330138	0.334931	0	0
8.651	-0.000197519	0.000197519	0.000123156	0.000123156	-95.834	11.2086	1.29564	0.9031	0	0	0.335159	0.329681	0.335159	0	0
8.652	0.000366825	-0.000366825	0.000124847	0.000124847	-94.8377	12.2662	1.41773	0.903101	0	0	0.335107	0.329786	0.335107	0	0
8.653	-7.11185e-005	7.11185e-005	0.000111167	0.000111167	-89.9573	10.8621	1.2553	0.903103	0	0	0.335882	0.328236	0.335882	0	0
8.654	7.99383e-005	-7.99383e-005	0.000116	0.000116	-95.1691	11.371	1.31396	0.903104	0	0	0.335194	0.329613	0.335194	0	0
8.655	0.000738795	-0.000738795	0.000119995	0.000119995	-95.5513	10.6718	1.23302	0.903106	0	0	0.33481	0.33038	0.33481	0	0
8.656	0.00170224	-0.00170224	0.000120883	0.000120883	-91.1156	12.1194	1.40012	0.903107	0	0	0.335732	0.328535	0.335732	0	0
8.657	7.81975e-005	-7.81975e-005	0.000115508	0.000115508	-95.5957	12.3027	1.42113	0.903108	0	0	0.335027	0.329946	0.335027	0	0
8.658	-0.00168026	0.00168026	0.000126427	0.000126427	-94.3866	11.6476	1.3453	0.90311	0	0	0.335641	0.328718	0.335641	0	0
8.659	-0.00062044	0.00062044	0.000122498	0.000122498	-98.8208	11.0793	1.27951	0.903112	0	0	0.335223	0.329555	0.335223	0	0
8.66	-0.00147812	0.00147812	0.000114727	0.000114727	-96.5908	10.4654	1.20848	0.903113	0	0	0.335089	0.329822	0.335089	0	0
8.661	-0.000944844	0.000944844	0.000124571	0.000124571	-94.8684	11.6694	1.34735	0.903114	0	0	0.334819	0.330362	0.334819	0	0
8.662	0.00194527	-0.00194527	0.000107793	0.000107793	-95.2782	11.6765	1.34801	0.903116	0	0	0.335236	0.329528	0.335236	0	0
8.663	-0.000439849	0.000439849	0.000117875	0.000117875	-96.6219	11.209	1.29389	0.903117	0	0	0.335014	0.329973	0.335014	0	0
8.664	0.000296756	-0.000296756	0.000125998	0.000125998	-94.0198	11.212	1.29409	0.903119	0	0	0.334986	0.330029	0.334986	0	0
8.665	-0.000333321	0.000333321	0.000108964	0.000108964	-93.9562	11.6673	1.34649	0.90312	0	0	0.335465	0.329069	0.335465	0	0
8.666	-0.000960079	0.000960079	0.000117472	0.000117472	-91.8387	11.8402	1.36629	0.903122	0	0	0.335471	0.329057	0.335471	0	0
8.667	-0.000614849	0.000614849	0.000118327	0.000118327	-96.5768	11.3252	1.30671	0.903123	0	0	0.335295	0.329409	0.335295	0	0
8.668	0.00111116	-0.00111116	0.000124013	0.000124013	-91.4046	10.6368	1.22713	0.903125	0	0	0.335199	0.329603	0.335199	0	0
8.669	0.00290143	-0.00290143	0.000125708	0.000125708	-96.4852	11.3616	1.3106	0.903126	0	0	0.335349	0.329303	0.335349	0	0
8.67	0.00220144	-0.00220144	0.000125221	0.000125221	-97.2673	11.8653	1.36855	0.903127	0	0	0.335136	0.329729	0.335136	0	0
8.671	0.00221217	-0.00221217	0.000121108	0.000121108	-93.5647	10.5597	1.21782	0.903129	0	0	0.335219	0.329563	0.335219	0	0
8.672	-0.000962978	0.000962978	0.000121106	0.000121106	-94.2686	10.5248	1.21365	0.90313	0	0	0.335387	0.329226	0.335387	0	0
8.673	0.00199997	-0.00199997	0.000116963	0.000116963	-93.8096	12.9053	1.48798	0.903132	0	0	0.335451	0.329098	0.335451	0	0
8.674	-0.00133192	0.00133192	0.000111613	0.000111613	-94.7987	11.3217	1.30525	0.903133	0	0	0.335009	0.329983	0.335009	0	0
8.675	-0.000967032	0.000967032	0.000131517	0.000131517	-98.1976	12.0841	1.39298	0.903135	0	0	0.334918	0.330164	0.334918	0	0
8.676	0.00157437	-0.00157437	0.000131089	0.000131089	-95.4136	9.99526	1.15206	0.903136	0	0	0.335388	0.329223	0.335388	0	0
8.677	0.00113297	-0.00113297	0.000119882	0.000119882	-101.841	11.5367	1.32957	0.903138	0	0	0.335119	0.329763	0.335119	0	0
8.678	0.000236489	-0.000236489	0.000116487	0.000116487	-97.994	11.5611	1.33223	0.903139	0	0	0.335356	0.329288	0.335356	0	0
8.679	0.000647074	-0.000647074	0.000113003	0.000113003	-94.4463	10.8596	1.25125	0.903141	0	0	0.335169	0.329663	0.335169	0	0
8.68	0.00214094	-0.00214094	0.000110481	0.000110481	-97.8723	10.5458	1.21495	0.903142	0	0	0.334897	0.330207	0.334897	0	0
8.681	-0.00243289	0.00243289	0.000133856	0.000133856	-95.8932	12.0573	1.38893	0.903143	0	0	0.335292	0.329416	0.335292	0	0
8.682	-0.0026762	0.0026762	0.000120934	0.000120934	-93.3348	10.72	1.23474	0.903145	0	0	0.334958	0.330085	0.334958	0	0
8.683	0.00155454	-0.00155454	0.0001302	0.0001302	-95.4858	11.7748	1.35608	0.903146	0	0	0.335504	0.328991	0.335504	0	0
8.684	-0.00210131	0.00210131	0.000123051	0.000123051	-95.9937	11.4995	1.32422	0.903148	0	0	0.335024	0.329953	0.335024	0	0
8.685	-0.000684059	0.000684059	0.000122705	0.000122705	-91.77	11.2958	1.30061	0.903149	0	0	0.335508	0.328984	0.335508	0	0
8.686	0.00101452	-0.00101452	0.000119847	0.000119847	-91.4445	10.6867	1.23034	0.903151	0	0	0.335555	0.328889	0.335555	0	0
8.687	-0.0020012	0.0020012	0.000114274	0.000114274	-92.7724	11.6168	1.33726	0.903152	0	0	0.335007	0.329986	0.335007	0	0
8.688	0.000646328	-0.000646328	0.000113059	0.000113059	-93.7055	11.3661	1.30825	0.903154	0	0	0.334889	0.330223	0.334889	0	0
8.689	0.0032963	-0.0032963	0.000120048	0.000120048	-94.3235	10.4856	1.20676	0.903155	0	0	0.335081	0.329838	0.335081	0	0
8.69	0.00155776	-0.00155776	0.000118746	0.000118746	-98.2122	10.4635	1.20409	0.903156	0	0	0.334554	0.330892	0.334554	0	0
8.691	0.00325016	-0.00325016	0.000116821	0.000116821	-93.6646	10.865	1.25015	0.903158	0	0	0.335671	0.328657	0.335671	0	0
8.692	0.000947521	-0.000947521	0.000120093	0.000120093	-93.9035	11.5618	1.33017	0.903159	0	0	0.334955	0.330089	0.334955	0	0
8.693	0.000406657	-0.000406657	0.000112875	0.000112875	-92.7257	11.5141	1.32453	0.903161	0	0	0.334779	0.330442	0.334779	0	0
8.694	0.00129922	-0.00129922	0.000129059	0.000129059	-91.4833	10.591	1.2182	0.903162	0	0	0.335771	0.328458	0.335771	0	0
8.695	-0.000272163	0.000272163	0.000123661	0.000123661	-100.483	11.4043	1.3116	0.903163	0	0	0.334895	0.33021	0.334895	0	0
8.696	-0.00246959	0.00246959	0.000113184	0.000113184	-97.0181	10.5589	1.21423	0.903165	0	0	0.335219	0.329562	0.335219	0	0
8.697	0.000294072	-0.000294072	0.000118649	0.000118649	-95.7533	11.7971	1.35645	0.903166	0	0	0.335559	0.328881	0.335559	0	0
8.698	9.55926e-005	-9.55926e-005	0.000117494	0.000117494	-91.1434	11.0627	1.27187	0.903168	0	0	0.335389	0.329222	0.335389	0	0
8.699	-0.00121467	0.00121467	0.000123317	0.000123317	-96.8059	11.179	1.2851	0.903169	0	0	0.335211	0.329578	0.335211	0	0
8.7	0.00134367	-0.00134367	0.000117698	0.000117698	-92.1412	11.218	1.28943	0.90317	0	0	0.335343	0.329313	0.335343	0	0
8.701	1.83432e-005	-1.83432e-005	0.000127239	0.000127239	-93.2299	11.9293	1.37102	0.903172	0	0	0.335551	0.328897	0.335551	0	0
8.702	-3.94025e-005	3.94025e-005	0.000118265	0.000118265	-98.0079	12.1356	1.39458	0.903173	0	0	0.335332	0.329335	0.335332	0	0
8.703	-0.000815491	0.000815491	0.000122602	0.000122602	-89.1222	10.9257	1.2554	0.903175	0	0	0.335807	0.328386	0.335807	0	0
8.704	0.00124551	-0.00124551	0.000121842	0.000121842	-89.947	11.3129	1.29973	0.903176	0	0	0.334973	0.330053	0.334973	0	0
8.705	7.88099e-005	-7.88099e-005	0.000118159	0.000118159	-92.6396	10.5982	1.21748	0.903178	0	0	0.335357	0.329286	0.335357	0	0
8.706	-0.000189116	0.000189116	0.000114846	0.000114846	-94.3635	11.191	1.28544	0.903179	0	0	0.335265	0.329469	0.335265	0	0
8.707	-0.00211157	0.00211157	0.000120576	0.000120576	-94.059	11.3276	1.30098	0.903181	0	0	0.334939	0.330122	0.334939	0	0
8.708	0.000668168	-0.000668168	0.000123223	0.000123223	-99.4331	11.4474	1.31459	0.903182	0	0	0.335176	0.329649	0.335176	0	0
8.709	-0.00144802	0.00144802	0.000117625	0.000117625	-96.2848	10.2044	1.17171	0.903184	0	0	0.335488	0.329024	0.335488	0	0
8.71	0.00103904	-0.00103904	0.000133605	0.000133605	-94.791	10.2979	1.18231	0.903185	0	0	0.335553	0.328894	0.335553	0	0
8.711	-0.000928551	0.000928551	0.000113451	0.000113451	-94.9868	11.5133	1.3217	0.903186	0	0	0.335014	0.329972	0.335014	0	0
8.712	-0.00133142	0.00133142	0.00011482	0.00011482	-90.8729	11.2219	1.2881	0.903188	0	0	0.335324	0.329352	0.335324	0	0
8.713	-7.33383e-005	7.33383e-005	0.00011404	0.00011404	-97.3529	11.7944	1.35366	0.903189	0	0	0.335625	0.32875	0.335625	0	0
8.714	-0.00169821	0.00169821	0.000114183	0.000114183	-92.8055	11.613	1.33269	0.903191	0	0	0.33554	0.32892	0.33554	0	0
8.715	-0.00218277	0.00218277	0.000115286	0.000115286	-89.7572	10.6697	1.22429	0.903192	0	0	0.335484	0.329032	0.335484	0	0
8.716	-0.000175879	0.000175879	0.000114684	0.000114684	-94.6364	10.65	1.22189	0.903193	0	0	0.335519	0.328961	0.335519	0	0
8.717	0.00042981	-0.00042981	0.000113718	0.000113718	-98.6716	10.7222	1.23004	0.903195	0	0	0.334888	0.330225	0.334888	0	0
8.718	-0.000403652	0.000403652	0.000117972	0.000117972	-94.0969	11.7265	1.3451	0.903196	0	0	0.335244	0.329512	0.335244	0	0
8.719	0.000673415	-0.000673415	0.000123483	0.000123483	-95.8826	11.6858	1.34027	0.903198	0	0	0.334984	0.330031	0.334984	0	0
8.72	0.00239265	-0.00239265	0.000132955	0.000132955	-94.5477	10.5041	1.2046	0.903199	0	0	0.335045	0.32991	0.335045	0	0
8.721	-0.000521904	0.000521904	0.00012234	0.00012234	-91.872	10.8044	1.23889	0.9032	0	0	0.335165	0.329671	0.335165	0	0
8.722	0.000615459	-0.000615459	0.000113175	0.000113175	-97.1252	10.8217	1.24074	0.903202	0	0	0.335498	0.329005	0.335498	0	0
8.723	-0.00229848	0.00229848	0.000118669	0.000118669	-96.5271	12.4316	1.42515	0.903203	0	0	0.335673	0.328653	0.335673	0	0
8.724	0.000211286	-0.000211286	0.000123132	0.000123132	-91.2473	11.1098	1.27347	0.903205	0	0	0.335318	0.329365	0.335318	0	0
8.725	-0.0012503	0.0012503	0.000122584	0.000122584	-92.1727	11.0547	1.26701	0.903206	0	0	0.335659	0.328682	0.335659	0	0
