Temperature_K	Magnetism_One_K	Magnetism_Two_K	Magnetism_Three_K	Susceptibility_One_K	Susceptibility_Two_K	Susceptibility_Three_K	Energy_K	Heat_Capacity_K	Heat_Capacity_Over_Temp_K	Entropy_K	Prob1	Prob_neg1	Prob0
9.826	0.00190151	-0.00188656	-1.49556e-005	0.000193558	0.000169115	0.000174923	-106.054	9.79836	0.997187	1.09841	0.336111	0.336111	0.327779
9.825	0.00103215	-0.0014321	0.000399948	0.000180742	0.000166241	0.000191453	-111.522	10.8454	1.10385	1.09841	0.335311	0.335311	0.329379
9.824	-0.00368372	0.00298031	0.000703411	0.00018195	0.000172818	0.000174219	-103.609	10.6783	1.08696	1.09841	0.335737	0.335737	0.328525
9.823	0.00222046	0.000117993	-0.00233845	0.000200253	0.000182676	0.000194444	-109.735	10.0056	1.01859	1.09841	0.335402	0.335402	0.329197
9.822	-0.0003701	-0.00124353	0.00161363	0.000189914	0.000200241	0.000181667	-109.668	10.1404	1.03242	1.09841	0.335286	0.335286	0.329429
9.821	0.000573663	-0.00143369	0.000860026	0.000173376	0.000178467	0.000179543	-112.094	9.04586	0.921073	1.09841	0.335158	0.335158	0.329684
9.82	-0.00164833	0.00175368	-0.000105356	0.000178356	0.000188088	0.000183235	-111.664	10.2926	1.04813	1.0984	0.335134	0.335134	0.329732
9.819	-0.000388574	-0.00041367	0.000802244	0.00019131	0.000188856	0.000179031	-109.406	9.38271	0.955567	1.0984	0.335083	0.335083	0.329833
9.818	0.00204259	-0.00164367	-0.000398919	0.00018213	0.000202315	0.000193118	-108.009	11.1455	1.13521	1.0984	0.335252	0.335252	0.329495
9.817	0.00377008	-0.00170719	-0.00206289	0.000180388	0.000168872	0.000186076	-109.533	9.29151	0.946472	1.0984	0.33477	0.33477	0.330459
9.816	-0.00275211	0.00140246	0.00134964	0.000179162	0.000164464	0.000182606	-109.459	10.213	1.04045	1.0984	0.335094	0.335094	0.329812
9.815	0.000831122	0.00126879	-0.00209991	0.000191536	0.000197377	0.000187548	-106.375	10.5625	1.07616	1.0984	0.335614	0.335614	0.328773
9.814	-0.00174177	-0.00251054	0.0042523	0.000195154	0.000183079	0.000172889	-113.906	10.8999	1.11065	1.0984	0.335126	0.335126	0.329747
9.813	0.00102178	0.000782219	-0.001804	0.000180153	0.00019628	0.00018545	-110.868	10.3236	1.05203	1.0984	0.335484	0.335484	0.329032
9.812	-0.00374091	0.000588604	0.00315231	0.000195458	0.000202386	0.000178337	-109.039	10.1878	1.0383	1.0984	0.335618	0.335618	0.328764
9.811	0.000329593	-0.00234781	0.00201821	0.000183986	0.000181305	0.000174926	-112.254	8.54818	0.871285	1.09839	0.335125	0.335125	0.329749
9.81	0.00131396	-0.000180711	-0.00113324	0.000188998	0.000198856	0.000201918	-112.449	9.33371	0.951448	1.09839	0.335064	0.335064	0.329873
9.809	-0.0030578	0.00537396	-0.00231616	0.00017595	0.000182911	0.000172976	-114.346	7.95282	0.810768	1.09839	0.335032	0.335032	0.329935
9.808	0.00555924	-0.00270501	-0.00285423	0.00017655	0.000183352	0.000185315	-110.066	10.2979	1.04995	1.09839	0.335555	0.335555	0.328891
9.807	-0.000113267	-0.00237286	0.00248613	0.000180972	0.000175114	0.000169341	-112.028	10.9486	1.11641	1.09839	0.335514	0.335514	0.328973
9.806	-0.0019089	0.00248246	-0.000573556	0.00019571	0.000199826	0.00019186	-112.029	9.53703	0.972571	1.09839	0.335109	0.335109	0.329782
9.805	-0.000721137	-0.00165174	0.00237287	0.000207156	0.000190481	0.000213004	-109.764	9.44515	0.963299	1.09839	0.33536	0.33536	0.32928
9.804	0.00217766	-0.00344873	0.00127107	0.00017105	0.000164313	0.0001803	-110.871	9.78295	0.997852	1.09839	0.335389	0.335389	0.329222
9.803	-0.00284354	-0.000563096	0.00340664	0.000174736	0.000181286	0.000186926	-110.122	8.64228	0.881595	1.09839	0.334984	0.334984	0.330032
9.802	-0.00222795	0.00175668	0.00047127	0.000163336	0.00017152	0.00018331	-108.966	9.3915	0.95812	1.09838	0.335337	0.335337	0.329327
9.801	-0.00189471	0.00245743	-0.000562726	0.000178073	0.000172696	0.000185733	-110.882	9.94147	1.01433	1.09838	0.335139	0.335139	0.329721
9.8	-0.000272067	0.000316711	-4.46444e-005	0.000178362	0.000186889	0.00017771	-109.18	9.57251	0.976787	1.09838	0.335476	0.335476	0.329048
9.799	-0.00252187	0.00176553	0.000756341	0.000198341	0.000203905	0.000179763	-106.496	9.60082	0.979776	1.09838	0.335373	0.335373	0.329255
9.798	-2.0037e-005	0.00127213	-0.0012521	0.000186878	0.000185597	0.000171984	-111.275	10.519	1.07359	1.09838	0.33483	0.33483	0.330339
9.797	0.00471303	-0.00554713	0.000834107	0.000185255	0.00019968	0.000193126	-115.496	9.78973	0.999258	1.09838	0.335057	0.335057	0.329885
9.796	0.00243072	-0.00511509	0.00268437	0.000171923	0.000188954	0.000172645	-110.345	10.3283	1.05434	1.09838	0.335428	0.335428	0.329143
9.795	-0.00273319	0.00568741	-0.00295423	0.00016536	0.000172438	0.000174827	-113.163	9.4721	0.967034	1.09838	0.335151	0.335151	0.329699
9.794	0.00160799	0.000863111	-0.0024711	0.000180412	0.000182387	0.000184568	-108.685	8.92004	0.910766	1.09838	0.335476	0.335476	0.329048
9.793	0.000831241	-0.000611978	-0.000219263	0.000166355	0.00018279	0.000177222	-111.709	10.0794	1.02925	1.09837	0.335662	0.335662	0.328677
9.792	0.000492185	-0.00272572	0.00223354	0.000209554	0.000224242	0.000210122	-112.1	9.69016	0.9896	1.09837	0.335084	0.335084	0.329833
9.791	0.000237933	-0.000668	0.000430067	0.000192614	0.000179009	0.000178421	-111.793	10.2993	1.05191	1.09837	0.335614	0.335614	0.328772
9.79	-0.00446751	0.00446127	6.24074e-006	0.000197843	0.000184265	0.000182505	-110.838	9.00429	0.919744	1.09837	0.334978	0.334978	0.330045
9.789	0.000649744	0.000607819	-0.00125756	0.000204979	0.000181885	0.000190031	-110.458	9.27801	0.9478	1.09837	0.335393	0.335393	0.329213
9.788	0.000672585	-0.000127437	-0.000545148	0.000191056	0.000186772	0.000182742	-110.485	9.69983	0.990992	1.09837	0.335217	0.335217	0.329565
9.787	-0.000121241	-0.00351598	0.00363722	0.000174101	0.000173904	0.000181293	-105.859	9.5879	0.979656	1.09837	0.335466	0.335466	0.329068
9.786	-0.00267497	0.00224167	0.000433304	0.000179861	0.000175904	0.000167135	-110.454	9.67645	0.988805	1.09837	0.335449	0.335449	0.329102
9.785	-0.00209098	0.00262534	-0.000534363	0.000191658	0.000184095	0.000195653	-107.128	9.41609	0.962298	1.09837	0.335662	0.335662	0.328676
9.784	-0.00457234	0.00325373	0.00131862	0.000169633	0.000193541	0.000176953	-109.208	9.45564	0.966439	1.09836	0.335175	0.335175	0.32965
9.783	-0.000738367	0.000620511	0.000117856	0.000184821	0.000180046	0.000189971	-112.228	9.48466	0.969504	1.09836	0.335207	0.335207	0.329586
9.782	-0.000962981	-0.00229471	0.00325769	0.000179628	0.000184528	0.000180851	-110.264	11.6547	1.19145	1.09836	0.33511	0.33511	0.32978
9.781	0.000373178	0.00179369	-0.00216687	0.000191465	0.000191259	0.000194855	-108.385	10.9954	1.12416	1.09836	0.335175	0.335175	0.329649
9.78	0.0024413	-0.00151578	-0.000925519	0.000201398	0.00020339	0.000165722	-114.101	9.69778	0.991593	1.09836	0.335077	0.335077	0.329845
9.779	6.15852e-005	0.000516585	-0.00057817	0.000182974	0.000187106	0.000179695	-109.298	9.25582	0.9465	1.09836	0.335036	0.335036	0.329928
9.778	-0.00324371	0.000614822	0.00262889	0.000181536	0.000185577	0.00018846	-114.807	8.94426	0.914733	1.09836	0.335004	0.335004	0.329992
9.777	-0.00321581	0.0023245	0.000891311	0.000184318	0.00019712	0.000187303	-110.708	11.1327	1.13866	1.09836	0.33544	0.33544	0.329119
9.776	-0.00128371	-0.00100327	0.00228698	0.000174151	0.000181708	0.000192285	-112.684	9.81162	1.00364	1.09836	0.335477	0.335477	0.329046
9.775	-0.0030556	-0.000508389	0.00356399	0.000183919	0.000175846	0.000189091	-113.153	9.32932	0.954406	1.09835	0.335035	0.335035	0.32993
9.774	-0.00131999	0.00104251	0.000277478	0.000196547	0.000196791	0.00019553	-110.801	10.7947	1.10443	1.09835	0.335476	0.335476	0.329048
9.773	0.00358633	0.00111677	-0.0047031	0.000190219	0.00017488	0.000194495	-113.647	10.0682	1.0302	1.09835	0.33559	0.33559	0.328819
9.772	-0.000482644	0.00123433	-0.000751685	0.000177516	0.000176441	0.000175889	-112.534	9.17596	0.939006	1.09835	0.33514	0.33514	0.32972
9.771	0.00484756	-0.000393889	-0.00445367	0.000183309	0.000198164	0.000185981	-113.294	8.93379	0.914317	1.09835	0.335512	0.335512	0.328976
9.77	0.000476885	0.000282644	-0.00075953	0.00018605	0.000185553	0.000203071	-110.797	9.44816	0.967058	1.09835	0.335117	0.335117	0.329765
9.769	-0.00264843	0.00394216	-0.00129373	0.000189493	0.000181605	0.000180255	-110.619	9.62386	0.985143	1.09835	0.335073	0.335073	0.329854
9.768	0.000330759	-0.00331614	0.00298538	0.000185822	0.000187736	0.000179723	-110.954	10.1241	1.03646	1.09835	0.33509	0.33509	0.32982
9.767	-0.000282419	0.00126209	-0.000979667	0.000193876	0.000181942	0.000187245	-111.891	9.95486	1.01923	1.09835	0.335353	0.335353	0.329294
9.766	-0.00433593	0.00266661	0.00166931	0.000173918	0.00017673	0.000190351	-114.079	10.2232	1.04681	1.09834	0.335392	0.335392	0.329217
9.765	0.00490296	-0.00632744	0.00142448	0.000176034	0.000180907	0.000177331	-109.925	9.79869	1.00345	1.09834	0.335582	0.335582	0.328835
9.764	0.00055497	0.00208548	-0.00264045	0.000177656	0.000185539	0.000180511	-107.576	9.67646	0.991034	1.09834	0.335416	0.335416	0.329168
9.763	0.00295967	-0.00219383	-0.000765837	0.000182357	0.000179057	0.000172217	-109.742	9.37731	0.960495	1.09834	0.335106	0.335106	0.329787
9.762	0.000308019	-0.0014612	0.00115318	0.00017337	0.000166476	0.000189289	-114.109	9.35625	0.958436	1.09834	0.33546	0.33546	0.329081
9.761	-0.000111281	0.00244131	-0.00233003	0.000187236	0.000181582	0.000192251	-112.499	9.06667	0.928867	1.09834	0.334928	0.334928	0.330144
9.76	0.00495807	-0.00254379	-0.00241428	0.000185333	0.000190972	0.000178287	-110.863	9.31412	0.954316	1.09834	0.335423	0.335423	0.329154
9.759	-0.00128137	0.000575552	0.000705815	0.00019028	0.000185142	0.000181422	-107.582	9.78361	1.00252	1.09834	0.335378	0.335378	0.329244
9.758	-0.00222597	-0.000377681	0.00260365	0.000184954	0.00017142	0.000182466	-109.091	9.58198	0.981961	1.09834	0.335446	0.335446	0.329107
9.757	-0.00244423	0.00152925	0.000914978	0.000201003	0.000192289	0.000191731	-108.93	9.14775	0.937558	1.09833	0.335362	0.335362	0.329276
9.756	0.00378543	-0.00429021	0.000504781	0.000185131	0.000184767	0.000184276	-109.926	10.1414	1.0395	1.09833	0.335181	0.335181	0.329638
9.755	-0.00196104	0.00462495	-0.0026639	0.000198529	0.000193925	0.000193963	-114.222	8.99765	0.922363	1.09833	0.335187	0.335187	0.329626
9.754	-0.00444383	0.000283078	0.00416076	0.000188313	0.000197239	0.00019327	-107.331	9.06215	0.92907	1.09833	0.33544	0.33544	0.329119
9.753	-0.00221472	-0.000957589	0.00317231	0.000179823	0.000191417	0.000187023	-107.221	11.676	1.19717	1.09833	0.334986	0.334986	0.330028
9.752	-0.000335233	0.0017473	-0.00141207	0.00019745	0.000201381	0.000180872	-113.089	9.7036	0.995037	1.09833	0.335098	0.335098	0.329804
9.751	-0.000940652	-0.00298812	0.00392877	0.000198297	0.00018796	0.000178527	-112.093	10.2736	1.0536	1.09833	0.335032	0.335032	0.329936
9.75	0.00161121	0.00437897	-0.00599018	0.000197076	0.000195452	0.000189279	-107.524	9.21167	0.944786	1.09833	0.335511	0.335511	0.328978
9.749	0.00201551	0.000268537	-0.00228405	0.000191662	0.000192733	0.000195176	-110.202	9.5842	0.983096	1.09833	0.335032	0.335032	0.329935
9.748	-0.0011895	-0.0010611	0.0022506	0.000185482	0.000181597	0.000187285	-108.369	10.2001	1.04637	1.09832	0.335034	0.335034	0.329932
9.747	0.00175291	0.00276589	-0.0045188	0.000167396	0.000181941	0.000183007	-105.84	10.9505	1.12347	1.09832	0.33569	0.33569	0.328619
9.746	0.00107484	-0.00219485	0.00112001	0.000178777	0.000193575	0.000177194	-108.127	9.18594	0.942535	1.09832	0.335899	0.335899	0.328202
9.745	-0.00181296	0.000999811	0.000813148	0.000208329	0.000180002	0.00017779	-108.42	10.7096	1.09899	1.09832	0.335488	0.335488	0.329023
9.744	-0.00172719	0.00312875	-0.00140156	0.000187639	0.000180583	0.000180208	-109.367	8.66388	0.88915	1.09832	0.335511	0.335511	0.328979
9.743	0.00257466	-0.00113636	-0.0014383	0.000180595	0.000189629	0.00018425	-106.379	10.7195	1.10023	1.09832	0.33503	0.33503	0.329941
9.742	0.00519675	-0.00116409	-0.00403267	0.000187013	0.000172483	0.000190606	-115.361	10.3761	1.06509	1.09832	0.335323	0.335323	0.329353
9.741	-0.000962704	0.0025359	-0.0015732	0.000182926	0.000181379	0.000199375	-112.471	9.72871	0.998738	1.09832	0.336054	0.336054	0.327892
9.74	0.000475952	0.000466348	-0.0009423	0.000185162	0.000204828	0.000193846	-107.422	10.2217	1.04945	1.09832	0.335802	0.335802	0.328397
9.739	-0.00363983	0.000900237	0.00273959	0.0001696	0.000180349	0.000189827	-114.306	10.0633	1.03329	1.09831	0.334955	0.334955	0.33009
9.738	0.0011309	-0.0011004	-3.05e-005	0.00019191	0.000194546	0.000196029	-104.547	10.9687	1.12639	1.09831	0.335784	0.335784	0.328432
9.737	0.00168677	-2.91741e-005	-0.0016576	0.000171059	0.000177537	0.000160194	-112.378	8.62238	0.885527	1.09831	0.335457	0.335457	0.329087
9.736	0.000827311	0.000974756	-0.00180207	0.000182481	0.000167009	0.00016846	-111.648	9.33619	0.958935	1.09831	0.335325	0.335325	0.329351
9.735	0.00364465	-0.000616937	-0.00302771	0.000178227	0.000185836	0.000172213	-106.457	10.5769	1.08648	1.09831	0.335897	0.335897	0.328207
9.734	-0.00260472	0.00192367	0.000681056	0.000180834	0.000184112	0.000184478	-112.613	10.4084	1.06928	1.09831	0.335323	0.335323	0.329354
9.733	-0.000606089	-0.000113496	0.000719585	0.000196205	0.000185888	0.000199037	-112.051	9.12108	0.937129	1.09831	0.335618	0.335618	0.328765
9.732	-0.000732274	0.00394704	-0.00321476	0.000196979	0.000173483	0.000195718	-110.502	10.2646	1.05473	1.09831	0.335788	0.335788	0.328424
9.731	-0.000811196	-0.00265833	0.00346953	0.000182949	0.000181394	0.000181895	-109.763	9.61934	0.988525	1.09831	0.335674	0.335674	0.328653
9.73	0.00356861	0.000676663	-0.00424527	0.000189801	0.000177365	0.0001696	-109.704	10.6478	1.09432	1.0983	0.335008	0.335008	0.329985
9.729	-0.00162872	0.00377936	-0.00215064	0.000174885	0.000183829	0.00016368	-114.486	9.27049	0.952872	1.0983	0.334583	0.334583	0.330833
9.728	0.000714315	-0.000900185	0.00018587	0.000175451	0.000180778	0.000184286	-113.961	10.5191	1.08132	1.0983	0.335756	0.335756	0.328488
9.727	0.00130487	-0.000904837	-0.00040003	0.000190958	0.000186248	0.000194229	-108.599	10.0065	1.02873	1.0983	0.33545	0.33545	0.3291
9.726	0.00192969	-0.00128087	-0.000648815	0.000168076	0.00017715	0.000191382	-110.045	10.5053	1.08013	1.0983	0.335248	0.335248	0.329505
9.725	0.000741952	0.000917119	-0.00165907	0.000197331	0.000184734	0.000202661	-106.95	10.2177	1.05066	1.0983	0.335229	0.335229	0.329541
9.724	-0.00155646	0.0014905	6.59593e-005	0.000178157	0.000181765	0.000180447	-110.506	9.78256	1.00602	1.0983	0.335093	0.335093	0.329813
9.723	0.000955733	-0.00215921	0.00120348	0.000181974	0.00017287	0.000190311	-109.809	9.8708	1.0152	1.0983	0.335448	0.335448	0.329103
9.722	-0.00245079	0.00512841	-0.00267762	0.000191538	0.000201001	0.00017207	-108.913	10.1995	1.04912	1.09829	0.335278	0.335278	0.329444
9.721	0.000301596	0.00266915	-0.00297074	0.000182168	0.000171809	0.000188282	-108.352	9.68413	0.996207	1.09829	0.335349	0.335349	0.329302
9.72	-0.00132031	0.00141661	-9.63037e-005	0.000189409	0.0001813	0.000186683	-111.295	8.95111	0.920896	1.09829	0.335619	0.335619	0.328762
9.719	-0.000642522	0.000660444	-1.79222e-005	0.000184277	0.00018134	0.000168398	-110.721	9.51915	0.979437	1.09829	0.335455	0.335455	0.32909
9.718	-0.00258001	0.00139267	0.00118733	0.000193431	0.000194138	0.000194582	-114.539	9.78228	1.00661	1.09829	0.335306	0.335306	0.329389
9.717	-2.31481e-005	-0.00225154	0.00227469	0.000183149	0.000196018	0.000197527	-109.525	10.5549	1.08623	1.09829	0.335813	0.335813	0.328374
9.716	-0.0031468	0.00242117	0.00072563	0.00017889	0.00018401	0.000203549	-111.237	9.71105	0.999491	1.09829	0.335412	0.335412	0.329175
9.715	-0.00316916	0.00408768	-0.000918519	0.000177121	0.000193934	0.000190114	-112.351	10.5635	1.08734	1.09829	0.334836	0.334836	0.330328
9.714	-6.99074e-005	-0.00140692	0.00147683	0.000173054	0.000190052	0.000194053	-113.165	11.1005	1.14273	1.09829	0.335525	0.335525	0.328949
9.713	-0.000297722	-0.000107826	0.000405548	0.000178263	0.000187895	0.000195062	-112.396	8.92939	0.919323	1.09828	0.33525	0.33525	0.3295
9.712	0.00146457	2.46963e-005	-0.00148927	0.000191748	0.000186082	0.000195619	-112.739	10.7079	1.10255	1.09828	0.334949	0.334949	0.330102
9.711	0.00422571	-0.00121951	-0.0030062	0.000185583	0.000185287	0.000191445	-113.067	10.6836	1.10016	1.09828	0.335508	0.335508	0.328985
9.71	-0.000197089	0.00177194	-0.00157485	0.000195515	0.00019017	0.000184432	-109.858	10.557	1.08723	1.09828	0.335084	0.335084	0.329831
9.709	0.000448533	0.0009537	-0.00140223	0.000189392	0.0001916	0.000188587	-113.147	10.205	1.05109	1.09828	0.335975	0.335975	0.328049
9.708	0.00517559	-0.00186474	-0.00331086	0.000175544	0.000185723	0.000194493	-111.707	9.18709	0.946342	1.09828	0.335388	0.335388	0.329224
9.707	0.002137	-0.00200696	-0.000130041	0.000196481	0.000202236	0.000186949	-111.843	11.1057	1.1441	1.09828	0.335201	0.335201	0.329598
9.706	-0.000371344	-0.000536578	0.000907922	0.00019828	0.00018907	0.000187508	-112.228	10.3489	1.06624	1.09828	0.335906	0.335906	0.328188
9.705	-0.00278117	0.0025036	0.000277574	0.000191896	0.000189116	0.000187765	-109.361	10.9975	1.13318	1.09828	0.33563	0.33563	0.328741
9.704	0.00211667	-0.00118057	-0.000936104	0.000174316	0.000176672	0.000179359	-116.335	9.80838	1.01076	1.09827	0.3353	0.3353	0.3294
9.703	0.00158506	0.000197252	-0.00178231	0.000181538	0.000197565	0.00018169	-112.708	9.16051	0.94409	1.09827	0.33516	0.33516	0.329679
9.702	0.00178171	-0.000932315	-0.000849396	0.000180384	0.000185392	0.000177899	-113.258	9.82118	1.01228	1.09827	0.334599	0.334599	0.330802
9.701	-0.000156581	0.00349729	-0.00334071	0.000185625	0.000181537	0.000180895	-110.208	9.32606	0.96135	1.09827	0.335367	0.335367	0.329267
9.7	0.00198683	0.000760652	-0.00274748	0.000182182	0.000188274	0.000180998	-115.015	10.7742	1.11074	1.09827	0.335375	0.335375	0.329251
9.699	-0.000849211	0.00142131	-0.0005721	0.000173629	0.000192408	0.00018961	-110.211	10.2762	1.05951	1.09827	0.335163	0.335163	0.329675
9.698	-0.000861678	-0.000965063	0.00182674	0.000173617	0.000191203	0.000184744	-109.643	9.75333	1.0057	1.09827	0.335257	0.335257	0.329486
9.697	-0.00256038	0.00116584	0.00139454	0.000190438	0.000180076	0.000185647	-109.267	10.192	1.05105	1.09827	0.335537	0.335537	0.328927
9.696	-0.00253468	0.00120969	0.00132499	0.000180219	0.000175611	0.000171677	-110.127	9.52464	0.982326	1.09826	0.335438	0.335438	0.329123
9.695	7.33667e-005	0.000148904	-0.00022227	0.000191487	0.000200072	0.000203024	-113.949	9.72886	1.00349	1.09826	0.335491	0.335491	0.329018
9.694	-0.00179477	0.000310841	0.00148393	0.000185829	0.000186877	0.00020239	-109.971	10.3319	1.0658	1.09826	0.335407	0.335407	0.329186
9.693	0.00125848	-7.51444e-005	-0.00118333	0.000205831	0.000191748	0.000189702	-108.233	10.696	1.10348	1.09826	0.335347	0.335347	0.329307
9.692	9.33704e-005	0.00159526	-0.00168863	0.00017886	0.000182001	0.000179611	-113.972	9.64096	0.994734	1.09826	0.33484	0.33484	0.330321
9.691	0.00144957	-0.00149261	4.30333e-005	0.000175751	0.000190201	0.00017728	-112.687	9.57766	0.988305	1.09826	0.334905	0.334905	0.33019
9.69	0.00344688	-0.00139607	-0.00205081	0.000182649	0.000172493	0.000188326	-113.356	9.84872	1.01638	1.09826	0.335217	0.335217	0.329566
9.689	-0.0014984	0.00217032	-0.000671922	0.000163986	0.000176265	0.000172661	-109.812	9.86505	1.01817	1.09826	0.335126	0.335126	0.329749
9.688	-0.00126366	0.00296599	-0.00170233	0.00018698	0.000175863	0.00017928	-104.188	9.25546	0.955353	1.09826	0.335701	0.335701	0.328598
9.687	-0.0027864	0.000852115	0.00193428	0.000198442	0.000199038	0.000186634	-108.88	10.6016	1.09441	1.09825	0.335582	0.335582	0.328836
9.686	0.00185896	0.00300884	-0.0048678	0.000193485	0.000167309	0.000187075	-108.003	10.8465	1.11981	1.09825	0.335274	0.335274	0.329452
9.685	-0.00484186	0.00556284	-0.000720978	0.000196581	0.000190315	0.000179086	-111.583	9.88148	1.02029	1.09825	0.335356	0.335356	0.329288
9.684	0.00277391	-0.00197783	-0.000796081	0.000193949	0.000194034	0.000195569	-109.406	10.0932	1.04226	1.09825	0.335468	0.335468	0.329063
9.683	0.00113567	-0.00296868	0.00183301	0.000187727	0.000183084	0.000179212	-110.744	9.84595	1.01683	1.09825	0.334945	0.334945	0.33011
9.682	0.00027103	-0.00159497	0.00132394	0.00020383	0.000185097	0.000194761	-108.277	10.9889	1.13498	1.09825	0.335314	0.335314	0.329373
9.681	-0.000887148	0.00517259	-0.00428544	0.000205291	0.000190256	0.000208185	-115.277	11.4168	1.1793	1.09825	0.335433	0.335433	0.329134
9.68	0.00295134	-0.00207074	-0.0008806	0.000175788	0.000185032	0.000181037	-114.419	10.2534	1.05923	1.09825	0.335575	0.335575	0.32885
9.679	0.00131589	-0.00154609	0.000230193	0.000178505	0.000185551	0.0001768	-111.239	9.2687	0.957609	1.09825	0.335321	0.335321	0.329357
9.678	0.000757574	-0.000798819	4.12444e-005	0.00018529	0.000207288	0.00017424	-106.284	11.218	1.15912	1.09824	0.335446	0.335446	0.329108
9.677	0.00504331	-0.00346283	-0.00158049	0.000183823	0.000197424	0.000184954	-109.991	10.2238	1.05651	1.09824	0.335622	0.335622	0.328756
9.676	0.00225767	-0.00365549	0.00139781	0.000181798	0.000185041	0.000193517	-114.03	10.2158	1.05578	1.09824	0.335346	0.335346	0.329308
9.675	0.0017573	-0.00217361	0.000416311	0.000207456	0.000185149	0.000186476	-109.189	10.3503	1.06979	1.09824	0.334956	0.334956	0.330089
9.674	2.26296e-005	-0.00121577	0.00119314	0.00017957	0.000193946	0.000189335	-113.72	10.0947	1.04349	1.09824	0.334968	0.334968	0.330064
9.673	0.000253811	-0.0017965	0.00154269	0.000195055	0.000190492	0.000194108	-107.135	10.3816	1.07325	1.09824	0.335523	0.335523	0.328953
