Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S3	Prob_S2	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
15.41	0.0445874	0.0445874	6.54893e-005	6.54893e-005	-293.731	21.2097	1.37636	728.311	0	0.145846	0.237063	0.234261	0.236905	0.145925	0
15.42	0.0454912	0.0454912	6.81867e-005	6.81867e-005	-266.145	23.7983	1.54334	728.311	0	0.146903	0.236776	0.233799	0.234461	0.148061	0
15.43	0.0450205	0.0450205	7.27577e-005	7.27577e-005	-270.543	22.092	1.43175	728.311	0	0.145686	0.238979	0.231683	0.236951	0.1467	0
15.44	0.0459949	0.0459949	7.28115e-005	7.28115e-005	-269.486	24.8476	1.6093	728.311	0	0.146523	0.236954	0.233372	0.236302	0.146849	0
15.45	0.0343947	0.0343947	4.44523e-005	4.44523e-005	-267.87	19.292	1.24867	728.311	0	0.147163	0.23776	0.230626	0.236817	0.147635	0
15.46	0.0349154	0.0349154	5.27066e-005	5.27066e-005	-299.834	22.5093	1.45597	728.311	0	0.146303	0.236205	0.234972	0.236233	0.146288	0
15.47	0.0347629	0.0347629	5.33339e-005	5.33339e-005	-305.644	24.1416	1.56054	728.311	0	0.146704	0.23599	0.233718	0.237776	0.145811	0
15.48	0.0402873	0.0402873	6.21092e-005	6.21092e-005	-295.385	21.0572	1.36028	728.311	0	0.14653	0.237286	0.233434	0.235155	0.147595	0
15.49	0.0398055	0.0398055	5.78936e-005	5.78936e-005	-299.218	24.0868	1.55499	728.311	0	0.144617	0.239345	0.233905	0.235684	0.146448	0
15.5	0.0432419	0.0432419	9.26975e-005	9.26975e-005	-265.72	22.7232	1.46602	728.311	0	0.145915	0.237288	0.235441	0.233592	0.147763	0
15.51	0.0457324	0.0457324	8.34334e-005	8.34334e-005	-284.024	22.4192	1.44547	728.311	0	0.145619	0.236409	0.236275	0.235747	0.14595	0
15.52	0.0405813	0.0405813	4.93043e-005	4.93043e-005	-279.907	19.1262	1.23236	728.311	0	0.14636	0.237375	0.233913	0.234607	0.147744	0
15.53	0.0414971	0.0414971	6.14474e-005	6.14474e-005	-270.128	17.5457	1.12979	728.311	0	0.145391	0.237199	0.234837	0.237166	0.145407	0
15.54	0.0455505	0.0455505	6.5391e-005	6.5391e-005	-300.736	20.1344	1.29565	728.311	0	0.147363	0.236937	0.231815	0.236105	0.147779	0
15.55	0.0520321	0.0520321	0.000106177	0.000106177	-296.311	29.6165	1.9046	728.311	0	0.145427	0.238019	0.233098	0.238039	0.145417	0
15.56	0.0375001	0.0375001	5.2012e-005	5.2012e-005	-258.806	21.7325	1.39669	728.311	0	0.146118	0.235114	0.235942	0.238304	0.144522	0
15.57	0.0363111	0.0363111	3.96299e-005	3.96299e-005	-290.054	21.6828	1.3926	728.311	0	0.145362	0.237176	0.234281	0.238464	0.144718	0
15.58	0.0452619	0.0452619	7.95385e-005	7.95385e-005	-314.182	23.7986	1.52751	728.311	0	0.14605	0.237369	0.232342	0.239006	0.145232	0
15.59	0.0416275	0.0416275	5.73608e-005	5.73608e-005	-262.259	20.4181	1.30969	728.311	0	0.146013	0.238465	0.232754	0.235045	0.147723	0
15.6	0.046163	0.046163	6.02299e-005	6.02299e-005	-262.191	26.7707	1.71607	728.311	0	0.146414	0.236984	0.233597	0.236197	0.146808	0
15.61	0.0364098	0.0364098	4.23512e-005	4.23512e-005	-300.301	21.0269	1.34702	728.311	0	0.146315	0.237035	0.233472	0.236691	0.146487	0
15.62	0.0364814	0.0364814	5.82577e-005	5.82577e-005	-286.794	22.9978	1.47233	728.311	0	0.145309	0.237747	0.234197	0.237132	0.145616	0
15.63	0.0466901	0.0466901	8.87479e-005	8.87479e-005	-282.469	23.2881	1.48996	728.311	0	0.145344	0.237572	0.2342	0.237507	0.145377	0
15.64	0.0458781	0.0458781	7.05272e-005	7.05272e-005	-278.779	22.7058	1.45178	728.311	0	0.142896	0.239407	0.236685	0.236824	0.144187	0
15.65	0.0357442	0.0357442	4.96195e-005	4.96195e-005	-252.323	17.8416	1.14004	728.311	0	0.14676	0.23697	0.233182	0.235685	0.147403	0
15.66	0.0373273	0.0373273	5.27237e-005	5.27237e-005	-266.472	24.7376	1.57967	728.311	0	0.145153	0.237843	0.234772	0.236313	0.145919	0
15.67	0.0363024	0.0363024	5.06277e-005	5.06277e-005	-278.573	21.5252	1.37366	728.311	0	0.145961	0.237962	0.232841	0.236588	0.146648	0
15.68	0.0358548	0.0358548	4.25086e-005	4.25086e-005	-291.231	24.4348	1.55834	728.311	0	0.146166	0.237308	0.233341	0.23673	0.146455	0
15.69	0.0448899	0.0448899	5.53789e-005	5.53789e-005	-262.062	15.2874	0.974343	728.311	0	0.145995	0.238137	0.231958	0.237694	0.146217	0
15.7	0.0409186	0.0409186	6.21089e-005	6.21089e-005	-286.648	21.475	1.36783	728.311	0	0.147033	0.235678	0.23403	0.236772	0.146486	0
15.71	0.0381704	0.0381704	5.53345e-005	5.53345e-005	-278.874	24.439	1.55563	728.311	0	0.145927	0.237957	0.233067	0.236288	0.146761	0
15.72	0.0496473	0.0496473	7.85483e-005	7.85483e-005	-277.19	15.8261	1.00675	728.311	0	0.145896	0.236596	0.234328	0.237972	0.145208	0
15.73	0.0440141	0.0440141	7.03404e-005	7.03404e-005	-286.71	18.8119	1.19593	728.311	0	0.144003	0.238007	0.237027	0.235916	0.145048	0
15.74	0.0404199	0.0404199	6.98856e-005	6.98856e-005	-294.514	22.771	1.4467	728.311	0	0.146016	0.237778	0.232719	0.237164	0.146323	0
15.75	0.0422882	0.0422882	6.63339e-005	6.63339e-005	-291.145	29.3431	1.86305	728.311	0	0.14605	0.238811	0.231756	0.235854	0.147529	0
15.76	0.0389407	0.0389407	6.18092e-005	6.18092e-005	-256.686	17.8398	1.13197	728.311	0	0.144799	0.239653	0.232838	0.236171	0.14654	0
15.77	0.0409417	0.0409417	5.48985e-005	5.48985e-005	-296.769	21.0351	1.33387	728.311	0	0.144514	0.236628	0.237746	0.236568	0.144544	0
15.78	0.0359625	0.0359625	4.63406e-005	4.63406e-005	-266.033	20.7604	1.31562	728.311	0	0.144773	0.238551	0.235105	0.235046	0.146525	0
15.79	0.0399067	0.0399067	6.23903e-005	6.23903e-005	-303.677	19.1572	1.21325	728.311	0	0.144933	0.237179	0.236022	0.236687	0.145179	0
15.8	0.0410509	0.0410509	5.31201e-005	5.31201e-005	-272.253	16.4719	1.04253	728.311	0	0.146459	0.237327	0.233327	0.235526	0.14736	0
15.81	0.0416499	0.0416499	7.00442e-005	7.00442e-005	-289.801	16.711	1.05699	728.312	0	0.1479	0.235799	0.23164	0.237723	0.146938	0
15.82	0.0419538	0.0419538	5.58653e-005	5.58653e-005	-282.359	23.3863	1.47827	728.312	0	0.145045	0.238504	0.234049	0.23621	0.146192	0
15.83	0.0391614	0.0391614	6.60709e-005	6.60709e-005	-288.594	18.5675	1.17293	728.312	0	0.146197	0.237506	0.233645	0.235405	0.147247	0
15.84	0.0353078	0.0353078	5.70064e-005	5.70064e-005	-251.181	19.1611	1.20966	728.312	0	0.146489	0.237336	0.233279	0.23548	0.147417	0
15.85	0.03863	0.03863	5.49286e-005	5.49286e-005	-300.256	19.2364	1.21365	728.312	0	0.144886	0.236925	0.235734	0.238215	0.144241	0
15.86	0.0400433	0.0400433	6.01355e-005	6.01355e-005	-291.397	24.4294	1.54031	728.312	0	0.145842	0.236068	0.235475	0.237478	0.145137	0
15.87	0.0412896	0.0412896	5.41433e-005	5.41433e-005	-278.581	21.2555	1.33935	728.312	0	0.144779	0.23768	0.235891	0.236065	0.145586	0
15.88	0.0366346	0.0366346	5.14607e-005	5.14607e-005	-272.993	20.7453	1.30638	728.312	0	0.145839	0.237995	0.233588	0.235485	0.147093	0
15.89	0.0443729	0.0443729	6.57908e-005	6.57908e-005	-278.608	16.7453	1.05383	728.312	0	0.146705	0.235407	0.234445	0.238068	0.145375	0
15.9	0.0423665	0.0423665	5.68268e-005	5.68268e-005	-287.232	19.0593	1.1987	728.312	0	0.146043	0.235938	0.235493	0.237026	0.145499	0
15.91	0.0366013	0.0366013	5.42829e-005	5.42829e-005	-251.447	18.09	1.13702	728.312	0	0.146506	0.237251	0.23258	0.237062	0.1466	0
15.92	0.040852	0.040852	5.33295e-005	5.33295e-005	-275.332	29.1624	1.83181	728.312	0	0.144928	0.237537	0.235282	0.237111	0.145141	0
15.93	0.0435291	0.0435291	7.04599e-005	7.04599e-005	-275.424	19.289	1.21086	728.312	0	0.144922	0.237257	0.235392	0.237758	0.144671	0
15.94	0.0455524	0.0455524	6.50602e-005	6.50602e-005	-271.731	21.199	1.32992	728.312	0	0.146001	0.237553	0.232882	0.237573	0.145991	0
15.95	0.0394395	0.0394395	6.77124e-005	6.77124e-005	-276.191	17.8026	1.11615	728.312	0	0.144695	0.237008	0.235835	0.238525	0.143937	0
15.96	0.0447265	0.0447265	7.46858e-005	7.46858e-005	-291.242	21.4255	1.34245	728.312	0	0.146142	0.238139	0.231432	0.238149	0.146137	0
15.97	0.0437105	0.0437105	7.22745e-005	7.22745e-005	-263.199	21.8238	1.36655	728.312	0	0.146689	0.236313	0.233431	0.237442	0.146124	0
15.98	0.0378816	0.0378816	4.97559e-005	4.97559e-005	-275.143	17.0738	1.06845	728.312	0	0.143899	0.239292	0.234683	0.237162	0.144964	0
15.99	0.0375244	0.0375244	5.20491e-005	5.20491e-005	-258.87	19.7515	1.23524	728.312	0	0.145856	0.236072	0.234996	0.238367	0.144709	0
16	0.0317558	0.0317558	3.94424e-005	3.94424e-005	-266.338	27.2205	1.70128	728.312	0	0.146929	0.235555	0.234623	0.236372	0.146521	0
16.01	0.041538	0.041538	6.33563e-005	6.33563e-005	-260.283	18.8865	1.17967	728.312	0	0.148008	0.235795	0.23169	0.237205	0.147303	0
16.02	0.040575	0.040575	7.72325e-005	7.72325e-005	-310.228	16.2597	1.01497	728.312	0	0.144896	0.237756	0.235501	0.236143	0.145703	0
16.03	0.0476117	0.0476117	7.14095e-005	7.14095e-005	-292.187	21.968	1.37043	728.312	0	0.145397	0.237398	0.233628	0.238961	0.144615	0
16.04	0.0368622	0.0368622	4.49902e-005	4.49902e-005	-264.617	19.4924	1.21524	728.312	0	0.146805	0.23614	0.233736	0.236889	0.14643	0
16.05	0.0422574	0.0422574	5.20032e-005	5.20032e-005	-289.265	18.9649	1.18161	728.312	0	0.144277	0.237306	0.236667	0.23764	0.14411	0
16.06	0.0362586	0.0362586	5.06442e-005	5.06442e-005	-279.588	26.0399	1.62141	728.312	0	0.145468	0.237398	0.234583	0.236769	0.145782	0
16.07	0.0460972	0.0460972	7.22608e-005	7.22608e-005	-239.864	25.8249	1.60703	728.312	0	0.145367	0.237964	0.233336	0.237969	0.145364	0
16.08	0.0418636	0.0418636	5.90121e-005	5.90121e-005	-285.06	21.0031	1.30616	728.312	0	0.144438	0.238226	0.23575	0.236069	0.145517	0
16.09	0.0457411	0.0457411	7.10298e-005	7.10298e-005	-264.112	18.3703	1.14172	728.312	0	0.1459	0.235916	0.236384	0.235884	0.145916	0
16.1	0.0332949	0.0332949	3.97571e-005	3.97571e-005	-277.487	25.8703	1.60685	728.312	0	0.146237	0.236072	0.235042	0.236754	0.145896	0
16.11	0.0434189	0.0434189	6.11238e-005	6.11238e-005	-307.85	20.811	1.29181	728.312	0	0.146403	0.237204	0.233232	0.236311	0.14685	0
16.12	0.0396962	0.0396962	5.63818e-005	5.63818e-005	-266.888	15.8923	0.985873	728.312	0	0.146049	0.235995	0.235618	0.236582	0.145756	0
16.13	0.0415102	0.0415102	5.89847e-005	5.89847e-005	-290.367	21.4676	1.33091	728.312	0	0.144545	0.236774	0.237766	0.235962	0.144952	0
16.14	0.0454307	0.0454307	8.2369e-005	8.2369e-005	-283.758	17.5321	1.08625	728.312	0	0.144636	0.238927	0.234094	0.236487	0.145856	0
16.15	0.0415107	0.0415107	6.00179e-005	6.00179e-005	-264.775	27.9097	1.72816	728.312	0	0.146073	0.236461	0.234055	0.238216	0.145195	0
16.16	0.0380518	0.0380518	4.39838e-005	4.39838e-005	-284.427	15.8002	0.977736	728.312	0	0.143957	0.236203	0.239163	0.237238	0.143439	0
16.17	0.0384739	0.0384739	6.03681e-005	6.03681e-005	-298.069	13.7264	0.848882	728.312	0	0.144353	0.237857	0.235746	0.237527	0.144518	0
16.18	0.0371993	0.0371993	5.56109e-005	5.56109e-005	-271.068	17.1691	1.06113	728.312	0	0.147762	0.236071	0.231988	0.236763	0.147416	0
16.19	0.0461131	0.0461131	7.29755e-005	7.29755e-005	-265.829	13.1576	0.812702	728.312	0	0.14688	0.235929	0.233712	0.237267	0.146211	0
16.2	0.0412178	0.0412178	5.51052e-005	5.51052e-005	-278.577	18.7933	1.16008	728.312	0	0.146098	0.237395	0.232722	0.237979	0.145806	0
16.21	0.0407666	0.0407666	5.58425e-005	5.58425e-005	-276.733	20.0113	1.2345	728.312	0	0.145851	0.236985	0.234622	0.236396	0.146146	0
16.22	0.0375656	0.0375656	4.6728e-005	4.6728e-005	-304.778	18.1531	1.11918	728.312	0	0.143808	0.238478	0.235439	0.238457	0.143819	0
16.23	0.0350175	0.0350175	3.76292e-005	3.76292e-005	-293.392	23.7815	1.46528	728.312	0	0.144425	0.238793	0.234621	0.236677	0.145483	0
16.24	0.0421709	0.0421709	5.80343e-005	5.80343e-005	-289.747	20.2835	1.24899	728.312	0	0.145363	0.237967	0.234517	0.235614	0.146539	0
16.25	0.0358712	0.0358712	5.53625e-005	5.53625e-005	-284.69	28.9952	1.78432	728.312	0	0.146793	0.237434	0.231162	0.238201	0.14641	0
16.26	0.0453324	0.0453324	7.30601e-005	7.30601e-005	-277.679	22.7111	1.39675	728.312	0	0.144634	0.238289	0.2348	0.236997	0.14528	0
16.27	0.043356	0.043356	5.16386e-005	5.16386e-005	-244.489	17.5551	1.07899	728.312	0	0.145789	0.236585	0.234649	0.237793	0.145185	0
16.28	0.0453114	0.0453114	6.30477e-005	6.30477e-005	-263.631	20.5148	1.26012	728.312	0	0.146708	0.237501	0.232345	0.235975	0.147471	0
16.29	0.045034	0.045034	7.00769e-005	7.00769e-005	-278.601	20.8455	1.27965	728.312	0	0.146657	0.237008	0.232584	0.237181	0.146571	0
16.3	0.0338187	0.0338187	4.37743e-005	4.37743e-005	-274.946	14.5976	0.895561	728.312	0	0.146093	0.236829	0.233316	0.238512	0.145251	0
16.31	0.0426128	0.0426128	6.98468e-005	6.98468e-005	-289.902	17.1959	1.05431	728.312	0	0.145773	0.236964	0.234983	0.236047	0.146232	0
16.32	0.0430541	0.0430541	7.23335e-005	7.23335e-005	-280.94	20.2104	1.23838	728.312	0	0.145202	0.236186	0.237567	0.235499	0.145546	0
16.33	0.0367141	0.0367141	4.78325e-005	4.78325e-005	-246.327	16.551	1.01354	728.312	0	0.149351	0.235105	0.231405	0.234472	0.149667	0
16.34	0.0480326	0.0480326	7.2233e-005	7.2233e-005	-291.817	24.7144	1.51251	728.312	0	0.145804	0.237818	0.233339	0.236651	0.146388	0
16.35	0.0388315	0.0388315	5.53016e-005	5.53016e-005	-278.147	15.2418	0.932221	728.312	0	0.145368	0.236125	0.235918	0.238317	0.144272	0
16.36	0.0454827	0.0454827	6.30978e-005	6.30978e-005	-297.72	17.1658	1.04926	728.312	0	0.143819	0.238111	0.236092	0.238208	0.143771	0
16.37	0.0374246	0.0374246	4.72764e-005	4.72764e-005	-278.253	19.9529	1.21887	728.312	0	0.146191	0.237226	0.233006	0.237549	0.146029	0
16.38	0.0480528	0.0480528	8.46764e-005	8.46764e-005	-260.407	17.3233	1.05759	728.312	0	0.146182	0.238139	0.232458	0.235938	0.147283	0
16.39	0.0464865	0.0464865	5.84361e-005	5.84361e-005	-290.549	23.4939	1.43343	728.312	0	0.145066	0.238235	0.234527	0.235976	0.146196	0
16.4	0.043173	0.043173	6.60019e-005	6.60019e-005	-278.17	17.6574	1.07667	728.312	0	0.146849	0.235205	0.235045	0.236898	0.146002	0
16.41	0.0406779	0.0406779	6.28118e-005	6.28118e-005	-275.992	20.5538	1.25251	728.312	0	0.144803	0.23746	0.235463	0.237485	0.14479	0
16.42	0.0391799	0.0391799	5.70974e-005	5.70974e-005	-255.724	14.7385	0.897594	728.312	0	0.145877	0.237225	0.233671	0.237474	0.145753	0
16.43	0.0436982	0.0436982	6.04032e-005	6.04032e-005	-293.527	17.9023	1.08961	728.312	0	0.144503	0.237393	0.236399	0.237011	0.144694	0
16.44	0.0356347	0.0356347	4.52368e-005	4.52368e-005	-272.846	15.4751	0.94131	728.312	0	0.145465	0.23806	0.234668	0.234624	0.147183	0
16.45	0.0408863	0.0408863	6.47903e-005	6.47903e-005	-266.758	22.695	1.37963	728.312	0	0.147183	0.236359	0.23248	0.23723	0.146747	0
16.46	0.0389223	0.0389223	5.66466e-005	5.66466e-005	-237.892	21.5401	1.30863	728.312	0	0.146549	0.23742	0.233439	0.234667	0.147925	0
16.47	0.0396682	0.0396682	4.78769e-005	4.78769e-005	-283.291	18.3038	1.11134	728.312	0	0.145013	0.238797	0.233299	0.236959	0.145932	0
16.48	0.0438596	0.0438596	5.37369e-005	5.37369e-005	-302.099	17.4434	1.05846	728.312	0	0.144965	0.236581	0.236941	0.236515	0.144998	0
16.49	0.0452379	0.0452379	5.17404e-005	5.17404e-005	-295.883	16.7433	1.01536	728.312	0	0.146891	0.235516	0.233821	0.238244	0.145528	0
16.5	0.040732	0.040732	4.86224e-005	4.86224e-005	-261.415	17.7939	1.07842	728.312	0	0.146595	0.236353	0.233231	0.2381	0.145721	0
16.51	0.0381868	0.0381868	4.90034e-005	4.90034e-005	-274.906	14.7779	0.895086	728.312	0	0.145367	0.237019	0.23552	0.236436	0.145659	0
16.52	0.0411338	0.0411338	6.07978e-005	6.07978e-005	-267.556	25.0185	1.51444	728.312	0	0.146455	0.237279	0.232487	0.23737	0.14641	0
16.53	0.038749	0.038749	5.37122e-005	5.37122e-005	-257.36	19.1132	1.15627	728.312	0	0.147017	0.237107	0.232389	0.235833	0.147654	0
16.54	0.0404012	0.0404012	4.911e-005	4.911e-005	-238.987	22.0823	1.33508	728.312	0	0.144838	0.238398	0.23448	0.236494	0.14579	0
16.55	0.0391257	0.0391257	5.21232e-005	5.21232e-005	-285.511	21.7702	1.31542	728.313	0	0.14656	0.236824	0.233198	0.236892	0.146526	0
16.56	0.03712	0.03712	4.76107e-005	4.76107e-005	-293.456	15.3781	0.928628	728.313	0	0.14499	0.2379	0.234382	0.237574	0.145153	0
16.57	0.0412651	0.0412651	5.15299e-005	5.15299e-005	-274.74	14.5858	0.880255	728.313	0	0.146307	0.235721	0.234758	0.238095	0.145119	0
16.58	0.0407331	0.0407331	5.42802e-005	5.42802e-005	-246.2	21.7675	1.31288	728.313	0	0.146441	0.236921	0.232905	0.237662	0.146071	0
16.59	0.0429674	0.0429674	5.6169e-005	5.6169e-005	-289.458	21.6656	1.30594	728.313	0	0.145055	0.237551	0.234729	0.237667	0.144997	0
16.6	0.0414623	0.0414623	5.31313e-005	5.31313e-005	-285.416	21.5872	1.30043	728.313	0	0.145384	0.237834	0.23366	0.237638	0.145482	0
16.61	0.0379318	0.0379318	4.95532e-005	4.95532e-005	-273.796	16.2667	0.979332	728.313	0	0.144689	0.2376	0.236676	0.235092	0.145943	0
16.62	0.0388491	0.0388491	6.57469e-005	6.57469e-005	-266.059	19.5407	1.17573	728.313	0	0.14542	0.236585	0.23518	0.238208	0.144608	0
16.63	0.0375272	0.0375272	4.45072e-005	4.45072e-005	-273.6	14.3616	0.863597	728.313	0	0.145201	0.237081	0.235961	0.236033	0.145725	0
16.64	0.0405531	0.0405531	4.52828e-005	4.52828e-005	-255.94	11.1764	0.671658	728.313	0	0.145193	0.237112	0.23631	0.235273	0.146113	0
16.65	0.0466915	0.0466915	7.27872e-005	7.27872e-005	-275.002	17.9056	1.07541	728.313	0	0.145348	0.238089	0.233229	0.23788	0.145453	0
16.66	0.0431257	0.0431257	7.04719e-005	7.04719e-005	-280.403	20.8754	1.25302	728.313	0	0.146185	0.235849	0.235724	0.236265	0.145977	0
16.67	0.0425258	0.0425258	6.42861e-005	6.42861e-005	-295.506	17.3184	1.0389	728.313	0	0.144446	0.237358	0.236125	0.237891	0.144179	0
16.68	0.0437847	0.0437847	5.60877e-005	5.60877e-005	-270.487	17.4068	1.04357	728.313	0	0.14536	0.23673	0.235735	0.2369	0.145275	0
16.69	0.0395185	0.0395185	5.76511e-005	5.76511e-005	-276.249	16.5895	0.993976	728.313	0	0.145033	0.237086	0.235474	0.237662	0.144745	0
16.7	0.0418683	0.0418683	6.38289e-005	6.38289e-005	-292.537	17.6356	1.05603	728.313	0	0.145517	0.236197	0.236613	0.236114	0.145559	0
16.71	0.0422223	0.0422223	5.88313e-005	5.88313e-005	-274.466	16.6173	0.994455	728.313	0	0.143845	0.238691	0.235634	0.237277	0.144552	0
16.72	0.0483741	0.0483741	6.736e-005	6.736e-005	-271.944	21.9374	1.31204	728.313	0	0.14488	0.237269	0.236194	0.236285	0.145372	0
16.73	0.0414418	0.0414418	5.92796e-005	5.92796e-005	-256.41	16.8232	1.00557	728.313	0	0.144096	0.238754	0.234508	0.238335	0.144306	0
16.74	0.0411544	0.0411544	5.78482e-005	5.78482e-005	-278.902	18.615	1.11201	728.313	0	0.144002	0.238575	0.235943	0.236379	0.1451	0
16.75	0.03935	0.03935	5.6794e-005	5.6794e-005	-276.379	14.5368	0.86787	728.313	0	0.144666	0.238317	0.234909	0.236564	0.145543	0
16.76	0.0395579	0.0395579	5.28508e-005	5.28508e-005	-259.063	16.9676	1.01238	728.313	0	0.143839	0.239019	0.235767	0.236054	0.145321	0
16.77	0.0332622	0.0332622	4.65084e-005	4.65084e-005	-284.952	14.9318	0.890385	728.313	0	0.144366	0.23748	0.236774	0.236551	0.14483	0
16.78	0.0382301	0.0382301	4.93638e-005	4.93638e-005	-257.802	22.7592	1.35633	728.313	0	0.147495	0.236466	0.231849	0.236924	0.147266	0
16.79	0.0355438	0.0355438	3.98156e-005	3.98156e-005	-274.521	26.2208	1.56169	728.313	0	0.146629	0.235938	0.234036	0.237597	0.1458	0
16.8	0.041322	0.041322	6.52097e-005	6.52097e-005	-295.372	21.5043	1.28001	728.313	0	0.147377	0.234463	0.235352	0.236399	0.146409	0
16.81	0.0412869	0.0412869	5.34372e-005	5.34372e-005	-252.063	17.6373	1.04922	728.313	0	0.145669	0.237656	0.234105	0.236146	0.146424	0
16.82	0.0385598	0.0385598	5.18214e-005	5.18214e-005	-250.569	11.5014	0.683794	728.313	0	0.145335	0.236891	0.235183	0.237619	0.144971	0
16.83	0.0374744	0.0374744	4.81079e-005	4.81079e-005	-264.566	13.8292	0.821698	728.313	0	0.145335	0.237448	0.234494	0.237326	0.145396	0
16.84	0.0455423	0.0455423	6.94532e-005	6.94532e-005	-273.58	17.0517	1.01257	728.313	0	0.14629	0.23786	0.231816	0.237631	0.146404	0
16.85	0.0397507	0.0397507	5.39943e-005	5.39943e-005	-241.779	17.8592	1.05989	728.313	0	0.14482	0.237083	0.236446	0.236581	0.14507	0
16.86	0.0416353	0.0416353	6.00913e-005	6.00913e-005	-259.41	21.4315	1.27115	728.313	0	0.1455	0.237883	0.233087	0.238177	0.145353	0
16.87	0.0507026	0.0507026	8.81861e-005	8.81861e-005	-268.74	15.519	0.919917	728.313	0	0.144623	0.238019	0.23441	0.238629	0.144319	0
16.88	0.0395847	0.0395847	5.49836e-005	5.49836e-005	-275.268	19.1157	1.13244	728.313	0	0.146469	0.23693	0.23277	0.237794	0.146037	0
16.89	0.037892	0.037892	4.5884e-005	4.5884e-005	-281.287	13.4187	0.794477	728.313	0	0.146079	0.236483	0.234247	0.237742	0.145449	0
16.9	0.0413267	0.0413267	6.0267e-005	6.0267e-005	-285.123	20.4104	1.20771	728.313	0	0.1446	0.237859	0.235732	0.236559	0.14525	0
16.91	0.0384008	0.0384008	5.28604e-005	5.28604e-005	-266.847	19.9463	1.17956	728.313	0	0.146234	0.236582	0.23448	0.23636	0.146345	0
16.92	0.041849	0.041849	5.55574e-005	5.55574e-005	-255.958	15.9095	0.940279	728.313	0	0.144085	0.238693	0.234975	0.237631	0.144616	0
16.93	0.0415797	0.0415797	5.72631e-005	5.72631e-005	-246.698	17.749	1.04837	728.313	0	0.146628	0.235693	0.234501	0.23741	0.145769	0
16.94	0.037964	0.037964	4.95611e-005	4.95611e-005	-289.947	19.9028	1.1749	728.313	0	0.14542	0.236275	0.236157	0.237184	0.144965	0
16.95	0.0324176	0.0324176	3.78718e-005	3.78718e-005	-276.327	14.9985	0.884866	728.313	0	0.144243	0.239878	0.23376	0.235875	0.146244	0
16.96	0.0421681	0.0421681	5.05871e-005	5.05871e-005	-290.132	13.2066	0.778694	728.313	0	0.145185	0.236387	0.236137	0.237824	0.144467	0
16.97	0.0429704	0.0429704	7.84877e-005	7.84877e-005	-289.973	14.0975	0.830729	728.313	0	0.146303	0.237629	0.231566	0.238769	0.145733	0
16.98	0.0440154	0.0440154	6.46377e-005	6.46377e-005	-266.499	14.968	0.881508	728.313	0	0.145783	0.236732	0.235044	0.236585	0.145857	0
16.99	0.042014	0.042014	5.17912e-005	5.17912e-005	-269.338	15.7349	0.926129	728.313	0	0.14259	0.239264	0.235999	0.23985	0.142297	0
17	0.0406625	0.0406625	5.55175e-005	5.55175e-005	-265.213	17.6209	1.03653	728.313	0	0.14548	0.235702	0.236782	0.237413	0.144624	0
17.01	0.0415601	0.0415601	5.3364e-005	5.3364e-005	-256.535	15.8635	0.932598	728.313	0	0.144713	0.238185	0.235093	0.23641	0.1456	0
17.02	0.042804	0.042804	6.68568e-005	6.68568e-005	-264.321	20.1671	1.18491	728.313	0	0.146177	0.237169	0.233765	0.236255	0.146634	0
17.03	0.0401448	0.0401448	5.03262e-005	5.03262e-005	-251.741	14.8164	0.870018	728.313	0	0.143872	0.237454	0.237623	0.236906	0.144146	0
17.04	0.0402649	0.0402649	5.20969e-005	5.20969e-005	-271.647	23.8193	1.39785	728.313	0	0.146808	0.235505	0.23299	0.240272	0.144425	0
17.05	0.0466509	0.0466509	8.26107e-005	8.26107e-005	-269.823	18.3703	1.07744	728.313	0	0.145387	0.238059	0.233635	0.237006	0.145913	0
17.06	0.0399405	0.0399405	5.28567e-005	5.28567e-005	-289.866	22.443	1.31554	728.313	0	0.14609	0.236736	0.234495	0.236444	0.146235	0
17.07	0.0383897	0.0383897	4.91655e-005	4.91655e-005	-247.969	17.7032	1.0371	728.313	0	0.145386	0.235187	0.237185	0.238526	0.143716	0
17.08	0.0417542	0.0417542	5.12443e-005	5.12443e-005	-271.179	17.1215	1.00243	728.313	0	0.147107	0.235421	0.233861	0.237584	0.146026	0
17.09	0.0445279	0.0445279	6.03746e-005	6.03746e-005	-245.407	16.0317	0.938075	728.313	0	0.145766	0.23588	0.235129	0.239039	0.144186	0
17.1	0.0448528	0.0448528	5.63335e-005	5.63335e-005	-285.398	20.0005	1.16962	728.313	0	0.146811	0.236877	0.232608	0.236906	0.146797	0
17.11	0.0365695	0.0365695	4.23173e-005	4.23173e-005	-279.278	19.3116	1.12868	728.313	0	0.146985	0.236334	0.232548	0.237963	0.146171	0
17.12	0.0409548	0.0409548	5.33318e-005	5.33318e-005	-261.172	12.9495	0.756395	728.313	0	0.145461	0.238083	0.233933	0.236041	0.146482	0
17.13	0.0425005	0.0425005	6.71924e-005	6.71924e-005	-240.289	14.7188	0.859241	728.313	0	0.146523	0.236353	0.233809	0.237229	0.146085	0
17.14	0.0420117	0.0420117	6.29203e-005	6.29203e-005	-283.364	12.2185	0.712864	728.313	0	0.145318	0.236923	0.234653	0.238652	0.144454	0
