Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S3	Prob_S2	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
15.89	0.0853851	0.0853851	0.000271133	0.000271133	-1436.41	105.759	6.65573	591.477	0.106141	0.163351	0.155689	0.152582	0.150902	0.164091	0.107244
15.9	0.0834257	0.0834257	0.000223903	0.000223903	-1370.32	103.887	6.53376	591.477	0.107134	0.165362	0.151918	0.149734	0.154482	0.164545	0.106824
15.91	0.0982968	0.0982968	0.000324361	0.000324361	-1395.79	127.472	8.01209	591.477	0.11149	0.163116	0.149969	0.147638	0.154342	0.164005	0.10944
15.92	0.104622	0.104622	0.00040529	0.00040529	-1483.83	176.952	11.1151	591.477	0.108816	0.16423	0.151804	0.149347	0.154174	0.162346	0.109282
15.93	0.0853764	0.0853764	0.000259796	0.000259796	-1361.58	118.672	7.44959	591.477	0.107937	0.164669	0.151506	0.148695	0.155974	0.164974	0.106245
15.94	0.0906311	0.0906311	0.000246383	0.000246383	-1379.86	158.165	9.9225	591.478	0.108229	0.163008	0.153491	0.149949	0.153735	0.164307	0.107281
15.95	0.0928349	0.0928349	0.000310612	0.000310612	-1438.16	124.549	7.80873	591.478	0.108548	0.164394	0.153382	0.148207	0.151892	0.16481	0.108767
15.96	0.100405	0.100405	0.00024703	0.00024703	-1482.21	248.814	15.5899	591.478	0.108755	0.164836	0.152346	0.148588	0.151298	0.16555	0.108628
15.97	0.0871031	0.0871031	0.000188216	0.000188216	-1493.7	132.801	8.31564	591.478	0.107279	0.163933	0.15416	0.150639	0.152077	0.163953	0.10796
15.98	0.0596027	0.0596027	0.000110329	0.000110329	-1443.56	115.327	7.21694	591.478	0.107802	0.164472	0.154062	0.148922	0.152015	0.163779	0.108947
15.99	0.0947788	0.0947788	0.00027206	0.00027206	-1369.79	170.125	10.6394	591.478	0.10767	0.163947	0.151445	0.151568	0.154341	0.165081	0.105948
16	0.0730878	0.0730878	0.000152353	0.000152353	-1380.56	111.157	6.94731	591.478	0.110086	0.162914	0.15298	0.148608	0.150686	0.165799	0.108927
16.01	0.0877749	0.0877749	0.00019181	0.00019181	-1463.47	118.756	7.41759	591.478	0.109848	0.165139	0.151874	0.145129	0.153542	0.165252	0.109216
16.02	0.0947843	0.0947843	0.000419999	0.000419999	-1370.4	142.918	8.92125	591.478	0.107659	0.164099	0.154389	0.150229	0.150335	0.164637	0.108652
16.03	0.0914022	0.0914022	0.000338665	0.000338665	-1427.05	142.98	8.91953	591.478	0.108533	0.165137	0.152674	0.148338	0.151329	0.164746	0.109243
16.04	0.0757437	0.0757437	0.000232643	0.000232643	-1455.08	114.769	7.15519	591.479	0.108409	0.16472	0.152577	0.148949	0.151766	0.165262	0.108318
16.05	0.0767132	0.0767132	0.000191459	0.000191459	-1386.29	112.78	7.02679	591.479	0.109406	0.165065	0.152971	0.145843	0.151934	0.164958	0.109823
16.06	0.102587	0.102587	0.000310148	0.000310148	-1405.2	155.244	9.66653	591.479	0.109384	0.16299	0.152201	0.148685	0.154268	0.165353	0.107119
16.07	0.071582	0.071582	0.000184718	0.000184718	-1454.17	121.572	7.56516	591.479	0.108386	0.166311	0.151799	0.147873	0.150486	0.166346	0.1088
16.08	0.0869266	0.0869266	0.000225832	0.000225832	-1323.07	153.86	9.56839	591.479	0.108533	0.165622	0.150649	0.148053	0.154637	0.164664	0.107842
16.09	0.0623349	0.0623349	0.000133747	0.000133747	-1467.17	100.936	6.27322	591.479	0.111411	0.163815	0.150512	0.147008	0.15255	0.164284	0.11042
16.1	0.102604	0.102604	0.000412583	0.000412583	-1380.31	102.875	6.38977	591.479	0.107269	0.162428	0.153365	0.151724	0.156309	0.162995	0.10591
16.11	0.124459	0.124459	0.000361653	0.000361653	-1480.4	113.226	7.0283	591.479	0.1104	0.163238	0.152199	0.147675	0.152683	0.16422	0.109584
16.12	0.0838553	0.0838553	0.000180087	0.000180087	-1417.12	105.112	6.52061	591.479	0.107225	0.164744	0.152444	0.149972	0.153848	0.165542	0.106225
16.13	0.0815249	0.0815249	0.000200072	0.000200072	-1396.33	180.179	11.1704	591.479	0.109423	0.163002	0.153104	0.148289	0.153162	0.164842	0.108177
16.14	0.0589967	0.0589967	0.000142373	0.000142373	-1401.35	103.599	6.41878	591.479	0.106968	0.161815	0.155446	0.152743	0.152736	0.163631	0.10666
16.15	0.0645572	0.0645572	0.00013705	0.00013705	-1400.35	136.68	8.46316	591.48	0.107717	0.165556	0.151565	0.148846	0.154964	0.163191	0.108161
16.16	0.0753484	0.0753484	0.000191814	0.000191814	-1430.84	180.717	11.183	591.48	0.108148	0.164742	0.153617	0.147924	0.151999	0.165167	0.108404
16.17	0.0845107	0.0845107	0.000214442	0.000214442	-1378.01	165.905	10.2601	591.48	0.1071	0.164525	0.154157	0.149305	0.152909	0.164414	0.10759
16.18	0.0708455	0.0708455	0.000148745	0.000148745	-1452.58	99.7739	6.16649	591.48	0.108915	0.164261	0.15174	0.148253	0.153928	0.16563	0.107273
16.19	0.0695341	0.0695341	0.000161351	0.000161351	-1372.82	97.8564	6.04425	591.48	0.108141	0.162532	0.152949	0.152271	0.152693	0.164498	0.106915
16.2	0.0815682	0.0815682	0.000251549	0.000251549	-1463.37	120.146	7.41641	591.48	0.108198	0.165705	0.150794	0.148035	0.155492	0.164022	0.107754
16.21	0.0891274	0.0891274	0.000207941	0.000207941	-1407.45	80.6916	4.97789	591.48	0.106745	0.163843	0.155172	0.150006	0.153229	0.163148	0.107856
16.22	0.0709123	0.0709123	0.000207647	0.000207647	-1365.58	199.195	12.2808	591.48	0.105959	0.16485	0.152861	0.150703	0.156003	0.164434	0.105189
16.23	0.120686	0.120686	0.000314691	0.000314691	-1516.65	121.517	7.48719	591.48	0.108835	0.165403	0.152713	0.146942	0.152116	0.164066	0.109925
16.24	0.108705	0.108705	0.000398876	0.000398876	-1340.02	129.82	7.99386	591.48	0.106186	0.164962	0.154467	0.150433	0.15204	0.164828	0.107084
16.25	0.0769679	0.0769679	0.000226537	0.000226537	-1378.25	124.896	7.68591	591.48	0.107181	0.166638	0.152662	0.148328	0.151313	0.16547	0.108408
16.26	0.0664872	0.0664872	0.000138508	0.000138508	-1372.73	94.8926	5.83595	591.481	0.108123	0.165839	0.151114	0.149031	0.152864	0.164792	0.108237
16.27	0.102963	0.102963	0.000290748	0.000290748	-1400.77	99.2288	6.09888	591.481	0.105738	0.163099	0.155321	0.153293	0.154054	0.160805	0.10769
16.28	0.110043	0.110043	0.000332647	0.000332647	-1441.35	84.6504	5.19965	591.481	0.108658	0.163959	0.152579	0.149939	0.152394	0.163338	0.109134
16.29	0.0905943	0.0905943	0.000242794	0.000242794	-1412.8	114.097	7.00413	591.481	0.107941	0.16437	0.15193	0.15171	0.152779	0.162094	0.109176
16.3	0.0757205	0.0757205	0.000194852	0.000194852	-1398.75	80.0845	4.91316	591.481	0.109289	0.165063	0.151345	0.147037	0.153585	0.165289	0.108392
16.31	0.105088	0.105088	0.000199487	0.000199487	-1357.73	89.3912	5.48076	591.481	0.108771	0.163539	0.152477	0.149124	0.153714	0.164973	0.107402
16.32	0.0790909	0.0790909	0.000272198	0.000272198	-1404.77	99.1468	6.07517	591.481	0.109064	0.162715	0.151107	0.151238	0.155133	0.16363	0.107112
16.33	0.0847599	0.0847599	0.000289658	0.000289658	-1398.81	120.38	7.37168	591.481	0.107175	0.163773	0.15302	0.150547	0.155255	0.163853	0.106377
16.34	0.0620995	0.0620995	0.000135343	0.000135343	-1364.95	113.129	6.92344	591.481	0.10514	0.16454	0.155954	0.151061	0.152752	0.163958	0.106595
16.35	0.0665181	0.0665181	0.000139939	0.000139939	-1353.17	102.16	6.24829	591.481	0.109958	0.163196	0.150414	0.150814	0.15223	0.165713	0.107675
16.36	0.0803601	0.0803601	0.000195197	0.000195197	-1373.67	159.76	9.76526	591.481	0.10654	0.164534	0.154415	0.150351	0.152885	0.163609	0.107667
16.37	0.0755445	0.0755445	0.000179802	0.000179802	-1359.76	84.7151	5.17502	591.481	0.108541	0.166549	0.15048	0.147478	0.153282	0.165091	0.108579
16.38	0.0861306	0.0861306	0.000192063	0.000192063	-1425	134.963	8.23952	591.481	0.108562	0.164543	0.152533	0.148604	0.152807	0.164349	0.108601
16.39	0.0891971	0.0891971	0.000258357	0.000258357	-1404.32	192.766	11.7612	591.481	0.108398	0.164156	0.152235	0.149517	0.153091	0.165161	0.107442
16.4	0.0739028	0.0739028	0.000195324	0.000195324	-1460.63	169.302	10.3233	591.482	0.106479	0.164369	0.155316	0.15038	0.151699	0.163478	0.108279
16.41	0.084222	0.084222	0.000211404	0.000211404	-1336.86	104.97	6.3967	591.482	0.108899	0.164245	0.151822	0.148766	0.153491	0.164812	0.107965
16.42	0.120576	0.120576	0.000283683	0.000283683	-1392.54	122.565	7.4644	591.482	0.109064	0.164162	0.152702	0.146701	0.154683	0.164533	0.108156
16.43	0.0859575	0.0859575	0.000258532	0.000258532	-1327.43	137.068	8.34253	591.482	0.106891	0.16399	0.154905	0.149648	0.153418	0.163307	0.107842
16.44	0.0705252	0.0705252	0.000190475	0.000190475	-1256.41	150.308	9.14285	591.482	0.106528	0.166626	0.152905	0.147507	0.153556	0.166448	0.106429
16.45	0.0815014	0.0815014	0.000200224	0.000200224	-1387.53	90.3844	5.49449	591.482	0.108989	0.164641	0.152133	0.148688	0.151987	0.164295	0.109268
16.46	0.0623306	0.0623306	0.000118106	0.000118106	-1343.56	148.834	9.04214	591.482	0.109013	0.162656	0.152862	0.149051	0.155368	0.163309	0.107742
16.47	0.0741992	0.0741992	0.00016791	0.00016791	-1422.42	119.299	7.24342	591.482	0.107284	0.165391	0.152386	0.149481	0.153431	0.164489	0.107537
16.48	0.0890566	0.0890566	0.000171281	0.000171281	-1353.32	84.2965	5.11508	591.482	0.108193	0.164906	0.15175	0.149083	0.153718	0.164629	0.107721
16.49	0.0776465	0.0776465	0.000148278	0.000148278	-1370.77	109.42	6.63551	591.482	0.107514	0.163766	0.154092	0.150094	0.15245	0.164535	0.107549
16.5	0.0901157	0.0901157	0.000171099	0.000171099	-1332.03	108.768	6.59203	591.482	0.107963	0.163312	0.154514	0.149344	0.152918	0.163737	0.108212
16.51	0.0810258	0.0810258	0.000274244	0.000274244	-1442.78	121.402	7.35323	591.483	0.107589	0.164691	0.152934	0.149399	0.153371	0.164334	0.107681
16.52	0.0877042	0.0877042	0.000185323	0.000185323	-1364.28	137.245	8.3078	591.483	0.106144	0.166228	0.153728	0.147751	0.155128	0.163574	0.107446
16.53	0.0954383	0.0954383	0.000253284	0.000253284	-1409.91	131.413	7.94994	591.483	0.108097	0.162945	0.154007	0.149709	0.153794	0.163951	0.107497
16.54	0.0640515	0.0640515	0.000122983	0.000122983	-1409.3	139.791	8.45169	591.483	0.107501	0.163371	0.153624	0.151462	0.15322	0.16282	0.108003
16.55	0.0672356	0.0672356	0.00013601	0.00013601	-1313.42	104.136	6.29218	591.483	0.108421	0.164848	0.151227	0.148104	0.154815	0.166385	0.1062
16.56	0.0571721	0.0571721	9.09507e-005	9.09507e-005	-1305.22	81.8413	4.94211	591.483	0.107152	0.165902	0.152296	0.147718	0.154563	0.166115	0.106254
16.57	0.0714307	0.0714307	0.000142177	0.000142177	-1389.49	126.114	7.61101	591.483	0.106274	0.164442	0.153536	0.151562	0.153599	0.164118	0.106469
16.58	0.0777122	0.0777122	0.000180508	0.000180508	-1338.56	120.534	7.26984	591.483	0.108182	0.164014	0.15297	0.150827	0.150762	0.164953	0.108291
16.59	0.0855505	0.0855505	0.000188201	0.000188201	-1368.77	156.989	9.46288	591.483	0.10881	0.163998	0.154225	0.147438	0.151745	0.164439	0.109343
16.6	0.0814206	0.0814206	0.000173957	0.000173957	-1360.97	127.04	7.65302	591.483	0.107216	0.166048	0.151623	0.149159	0.15377	0.164952	0.107231
16.61	0.0853162	0.0853162	0.000226145	0.000226145	-1319.59	96.631	5.81764	591.483	0.10666	0.166003	0.15364	0.148658	0.152513	0.164464	0.108062
16.62	0.124995	0.124995	0.000215178	0.000215178	-1402.57	104.893	6.31125	591.483	0.1072	0.164377	0.15476	0.149857	0.151028	0.16425	0.108529
16.63	0.107222	0.107222	0.000259743	0.000259743	-1299.96	183.684	11.0454	591.483	0.104909	0.163897	0.15566	0.153372	0.153297	0.161714	0.107151
16.64	0.0867626	0.0867626	0.0001652	0.0001652	-1195.6	89.117	5.35559	591.484	0.108556	0.165011	0.152528	0.148565	0.1513	0.165204	0.108837
16.65	0.080578	0.080578	0.00020645	0.00020645	-1377.96	110.02	6.60779	591.484	0.107125	0.161943	0.15458	0.151548	0.155478	0.163617	0.10571
16.66	0.0755456	0.0755456	0.000183677	0.000183677	-1281.35	126.385	7.58614	591.484	0.106972	0.162811	0.15484	0.150994	0.153785	0.164199	0.106399
16.67	0.0716144	0.0716144	0.000171976	0.000171976	-1401.98	138.821	8.3276	591.484	0.106037	0.163773	0.154928	0.150506	0.154293	0.165098	0.105365
16.68	0.056758	0.056758	0.000116791	0.000116791	-1313.19	117.371	7.03661	591.484	0.105936	0.16593	0.153046	0.150165	0.15419	0.163679	0.107055
16.69	0.073664	0.073664	0.00026529	0.00026529	-1425.2	147.705	8.84989	591.484	0.108526	0.163517	0.15226	0.150181	0.153701	0.164275	0.10754
16.7	0.10875	0.10875	0.000337994	0.000337994	-1344.97	114.968	6.88434	591.484	0.106252	0.164599	0.154296	0.15097	0.152227	0.164946	0.106711
16.71	0.0654964	0.0654964	0.000225006	0.000225006	-1297.07	180.13	10.7798	591.484	0.105881	0.165472	0.153815	0.149782	0.154701	0.163343	0.107006
16.72	0.047986	0.047986	7.09629e-005	7.09629e-005	-1312.84	118.055	7.06073	591.484	0.106254	0.162926	0.154966	0.15192	0.154047	0.164125	0.105761
16.73	0.0921815	0.0921815	0.000211931	0.000211931	-1333.37	160.633	9.60149	591.484	0.108779	0.164264	0.151138	0.149938	0.153911	0.163816	0.108153
16.74	0.0703132	0.0703132	0.000212325	0.000212325	-1409.88	120.682	7.20918	591.484	0.107203	0.164835	0.154132	0.149355	0.151667	0.164681	0.108128
16.75	0.0719093	0.0719093	0.000144316	0.000144316	-1278.76	104.784	6.25574	591.485	0.107576	0.163833	0.152792	0.150058	0.154482	0.165075	0.106185
16.76	0.0886885	0.0886885	0.000264417	0.000264417	-1345.45	145.434	8.67746	591.485	0.106652	0.163273	0.154094	0.151813	0.153705	0.164498	0.105965
16.77	0.0859878	0.0859878	0.000198489	0.000198489	-1303.13	88.47	5.27549	591.485	0.1057	0.164618	0.153901	0.150929	0.154939	0.164443	0.105471
16.78	0.0559556	0.0559556	0.000104428	0.000104428	-1313.73	134.85	8.03636	591.485	0.105068	0.16385	0.154497	0.152839	0.155518	0.162798	0.105429
16.79	0.0566278	0.0566278	0.000134315	0.000134315	-1365.57	133.212	7.93399	591.485	0.107994	0.166237	0.151676	0.148708	0.152431	0.163162	0.109793
16.8	0.0846523	0.0846523	0.000207965	0.000207965	-1246.44	76.0628	4.52755	591.485	0.106777	0.164094	0.152515	0.152217	0.153706	0.16475	0.105942
16.81	0.0537141	0.0537141	9.00281e-005	9.00281e-005	-1281.61	153.59	9.13682	591.485	0.106959	0.164967	0.152884	0.148995	0.15489	0.165107	0.106198
16.82	0.0777272	0.0777272	0.000172231	0.000172231	-1405.11	109.748	6.52482	591.485	0.106193	0.166013	0.152299	0.149563	0.155295	0.164302	0.106335
16.83	0.112493	0.112493	0.00030433	0.00030433	-1314.21	109.224	6.48982	591.485	0.108624	0.165205	0.151636	0.148381	0.152835	0.164879	0.108441
16.84	0.0762679	0.0762679	0.00026552	0.00026552	-1290.84	88.1111	5.23225	591.485	0.105811	0.165046	0.154292	0.150049	0.154145	0.164299	0.106358
16.85	0.0517051	0.0517051	8.92919e-005	8.92919e-005	-1330.35	95.1574	5.64732	591.485	0.106442	0.164921	0.153145	0.14986	0.15586	0.162863	0.106909
16.86	0.113517	0.113517	0.00023545	0.00023545	-1351.52	168.895	10.0175	591.485	0.106609	0.165496	0.154705	0.148359	0.152148	0.164673	0.10801
16.87	0.0639121	0.0639121	0.000120005	0.000120005	-1402.25	106.396	6.30685	591.485	0.107518	0.163763	0.153165	0.150241	0.153932	0.164836	0.106546
16.88	0.0850996	0.0850996	0.000216224	0.000216224	-1259.34	106.711	6.32173	591.486	0.10579	0.163864	0.155436	0.15057	0.154535	0.163413	0.106391
16.89	0.0582411	0.0582411	0.000113211	0.000113211	-1288.72	96.2257	5.6972	591.486	0.107998	0.16456	0.152627	0.147993	0.155212	0.164301	0.107309
16.9	0.0860384	0.0860384	0.000222817	0.000222817	-1334.92	131.196	7.76308	591.486	0.109719	0.163612	0.151897	0.148639	0.152749	0.164621	0.108763
16.91	0.0571509	0.0571509	9.52094e-005	9.52094e-005	-1377.35	87.0924	5.15035	591.486	0.107551	0.164199	0.15382	0.149528	0.152374	0.165085	0.107443
16.92	0.0684868	0.0684868	0.00015296	0.00015296	-1325.55	122.005	7.21068	591.486	0.107897	0.164003	0.153156	0.148773	0.154336	0.164993	0.106843
16.93	0.0634823	0.0634823	0.000157678	0.000157678	-1169.45	88.5993	5.23327	591.486	0.106606	0.163819	0.154387	0.150553	0.154513	0.16304	0.107083
16.94	0.0600384	0.0600384	0.000139305	0.000139305	-1337.05	80.4957	4.75181	591.486	0.106344	0.164627	0.154935	0.149596	0.153477	0.163315	0.107705
16.95	0.0762433	0.0762433	0.000141834	0.000141834	-1302.34	101.198	5.97041	591.486	0.104452	0.166466	0.154678	0.149921	0.154566	0.163347	0.106569
16.96	0.0586275	0.0586275	9.80182e-005	9.80182e-005	-1286.93	151.099	8.90912	591.486	0.10655	0.163428	0.152878	0.15146	0.156004	0.165659	0.104021
16.97	0.058699	0.058699	0.000106782	0.000106782	-1359.24	139.302	8.20873	591.486	0.10573	0.165928	0.154625	0.149561	0.152294	0.164211	0.107651
16.98	0.0786727	0.0786727	0.000308957	0.000308957	-1215.27	129.986	7.65522	591.486	0.10479	0.162946	0.155844	0.154035	0.154209	0.162633	0.105543
16.99	0.089149	0.089149	0.000172397	0.000172397	-1297.14	79.771	4.69517	591.486	0.107016	0.163051	0.15506	0.150041	0.153239	0.165807	0.105786
17	0.0572841	0.0572841	9.04061e-005	9.04061e-005	-1225.32	99.1244	5.83085	591.486	0.105681	0.163689	0.154041	0.151834	0.155357	0.165091	0.104308
17.01	0.0724815	0.0724815	0.000167465	0.000167465	-1239.95	91.9388	5.40498	591.486	0.107615	0.164888	0.153224	0.149761	0.15139	0.164911	0.108211
17.02	0.0742434	0.0742434	0.000140731	0.000140731	-1216.91	93.2759	5.48037	591.487	0.106391	0.164307	0.153062	0.150986	0.154968	0.164975	0.105311
17.03	0.073827	0.073827	0.000169015	0.000169015	-1355.19	101.4	5.95421	591.487	0.107275	0.164468	0.154183	0.149104	0.153065	0.163838	0.108067
17.04	0.0749025	0.0749025	0.000200039	0.000200039	-1248.59	146.101	8.574	591.487	0.10625	0.163682	0.15303	0.153002	0.155029	0.162912	0.106096
17.05	0.0670891	0.0670891	0.000165023	0.000165023	-1276.38	100.148	5.87378	591.487	0.103568	0.164986	0.154961	0.153183	0.155294	0.163685	0.104324
17.06	0.0730487	0.0730487	0.0002289	0.0002289	-1353.87	104.405	6.11988	591.487	0.106588	0.164012	0.15413	0.150194	0.154082	0.165149	0.105846
17.07	0.0633998	0.0633998	0.000123241	0.000123241	-1310.85	84.7082	4.9624	591.487	0.106783	0.164448	0.15276	0.150317	0.155871	0.16333	0.106491
17.08	0.104504	0.104504	0.000355569	0.000355569	-1253.28	134.772	7.89064	591.487	0.10731	0.163429	0.153244	0.150536	0.155634	0.16314	0.106706
17.09	0.0631873	0.0631873	0.00015891	0.00015891	-1249.28	143.059	8.37092	591.487	0.105837	0.164375	0.15497	0.149252	0.155681	0.164107	0.105778
17.1	0.0749529	0.0749529	0.000128997	0.000128997	-1296.5	100.802	5.89486	591.487	0.105835	0.165606	0.155169	0.1482	0.153456	0.164772	0.106962
17.11	0.105387	0.105387	0.000265916	0.000265916	-1276.92	73.9166	4.32008	591.487	0.104582	0.164455	0.155337	0.152328	0.153835	0.164233	0.10523
17.12	0.0635874	0.0635874	0.000116516	0.000116516	-1254.5	99.8636	5.83315	591.487	0.105068	0.162517	0.156205	0.151899	0.156782	0.162928	0.104601
17.13	0.0863599	0.0863599	0.000254189	0.000254189	-1291.22	140.061	8.17636	591.487	0.107445	0.165703	0.152038	0.148129	0.154983	0.164307	0.107395
17.14	0.084199	0.084199	0.000272925	0.000272925	-1284.58	111.563	6.50892	591.487	0.104817	0.165129	0.154206	0.150827	0.155388	0.165376	0.104258
17.15	0.0935928	0.0935928	0.000275906	0.000275906	-1267.99	63.9987	3.7317	591.487	0.105663	0.165327	0.153862	0.150119	0.155284	0.163009	0.106734
17.16	0.0875642	0.0875642	0.000205965	0.000205965	-1236.45	151.201	8.81123	591.488	0.10652	0.164882	0.153868	0.150033	0.153244	0.164416	0.107038
17.17	0.0596498	0.0596498	0.000109491	0.000109491	-1186.66	96.94	5.6459	591.488	0.103351	0.164315	0.155801	0.153214	0.15635	0.162776	0.104194
17.18	0.0637019	0.0637019	0.000188028	0.000188028	-1309.26	92.5615	5.38775	591.488	0.106468	0.163028	0.155271	0.151013	0.153666	0.164598	0.105957
17.19	0.0672102	0.0672102	0.000218027	0.000218027	-1258.25	100.769	5.86205	591.488	0.105383	0.164022	0.155408	0.150454	0.155342	0.163913	0.105478
17.2	0.0720881	0.0720881	0.000187119	0.000187119	-1253.07	98.4038	5.72115	591.488	0.105184	0.165132	0.154744	0.15093	0.153749	0.163968	0.106292
17.21	0.115491	0.115491	0.000264097	0.000264097	-1404.12	78.5316	4.56314	591.488	0.104216	0.164828	0.156018	0.151944	0.15368	0.163302	0.106012
17.22	0.0717545	0.0717545	0.000137817	0.000137817	-1260.76	66.9259	3.88652	591.488	0.103908	0.164919	0.155597	0.15063	0.156569	0.16454	0.103837
17.23	0.0626852	0.0626852	0.000124279	0.000124279	-1283.64	78.2478	4.54137	591.488	0.105112	0.163001	0.155741	0.153579	0.153497	0.163628	0.105442
17.24	0.0742191	0.0742191	0.00016221	0.00016221	-1268.89	69.5479	4.0341	591.488	0.105851	0.163975	0.155598	0.150706	0.153659	0.163189	0.107022
17.25	0.0926537	0.0926537	0.000301068	0.000301068	-1284	102.906	5.96555	591.488	0.103593	0.164181	0.157265	0.15181	0.155445	0.162159	0.105547
17.26	0.0910595	0.0910595	0.000277923	0.000277923	-1279.09	91.0761	5.27671	591.488	0.106539	0.164801	0.15399	0.150569	0.152234	0.16463	0.107238
17.27	0.0679246	0.0679246	0.00010616	0.00010616	-1234.46	88.5012	5.12456	591.488	0.106229	0.164424	0.152784	0.151253	0.15537	0.16487	0.10507
17.28	0.0741891	0.0741891	0.000186434	0.000186434	-1308.25	98.3599	5.69212	591.488	0.10467	0.164446	0.155094	0.151836	0.154939	0.163994	0.105022
17.29	0.0617357	0.0617357	0.000121856	0.000121856	-1181.94	90.9178	5.2584	591.488	0.105587	0.163095	0.156169	0.151267	0.15451	0.163506	0.105866
17.3	0.0712161	0.0712161	0.000108118	0.000108118	-1242.99	100.759	5.82424	591.488	0.106268	0.162878	0.154471	0.152249	0.153641	0.166088	0.104405
17.31	0.0834704	0.0834704	0.000156736	0.000156736	-1346.69	92.2512	5.32936	591.488	0.106744	0.16494	0.153796	0.148062	0.155017	0.165434	0.106008
17.32	0.0756257	0.0756257	0.000159882	0.000159882	-1197.76	103.43	5.97174	591.488	0.103813	0.164905	0.155496	0.153558	0.153499	0.162943	0.105787
17.33	0.0612379	0.0612379	0.000125953	0.000125953	-1304.27	97.6478	5.63461	591.489	0.105758	0.16322	0.155197	0.152274	0.153871	0.164005	0.105676
17.34	0.0690979	0.0690979	0.000121291	0.000121291	-1313.12	111.103	6.40732	591.489	0.105066	0.164111	0.155404	0.151154	0.15546	0.163048	0.105757
17.35	0.07302	0.07302	0.000123358	0.000123358	-1330.4	94.0435	5.42037	591.489	0.105199	0.164781	0.153845	0.150901	0.155561	0.165694	0.104019
17.36	0.0693982	0.0693982	0.0001567	0.0001567	-1235.99	81.5487	4.69751	591.489	0.105741	0.165592	0.15372	0.150025	0.153653	0.165328	0.105939
17.37	0.0871874	0.0871874	0.000286821	0.000286821	-1289.84	119.562	6.88324	591.489	0.106076	0.167281	0.153382	0.147485	0.153366	0.164424	0.107987
17.38	0.0786907	0.0786907	0.000217868	0.000217868	-1199.81	103.758	5.96997	591.489	0.104053	0.163866	0.153431	0.155247	0.156688	0.163514	0.103202
17.39	0.0758361	0.0758361	0.000129527	0.000129527	-1207.05	80.3099	4.61816	591.489	0.10621	0.163591	0.154252	0.151246	0.154294	0.165451	0.104956
17.4	0.0595179	0.0595179	0.000128849	0.000128849	-1280.03	97.6887	5.61429	591.489	0.106255	0.164585	0.152814	0.151903	0.15427	0.164041	0.106133
17.41	0.083857	0.083857	0.000341265	0.000341265	-1229.56	107.897	6.19742	591.489	0.106077	0.16482	0.153558	0.150409	0.155143	0.163695	0.106298
17.42	0.067536	0.067536	0.000218807	0.000218807	-1285.48	80.1342	4.60013	591.489	0.106286	0.163868	0.153267	0.150844	0.155683	0.165979	0.104074
17.43	0.0891322	0.0891322	0.000241417	0.000241417	-1147.82	76.7769	4.40487	591.489	0.105671	0.164992	0.155783	0.1491	0.153347	0.163886	0.107221
17.44	0.0678891	0.0678891	0.000136172	0.000136172	-1254.48	62.7644	3.59888	591.489	0.105402	0.165231	0.154913	0.149563	0.15403	0.165029	0.105832
17.45	0.0643127	0.0643127	0.00014002	0.00014002	-1279.53	79.1098	4.53351	591.489	0.105727	0.163986	0.155709	0.150203	0.153516	0.165232	0.105627
17.46	0.0730993	0.0730993	0.000159697	0.000159697	-1314.49	109.123	6.2499	591.489	0.10621	0.163915	0.15344	0.152418	0.154449	0.163248	0.106319
17.47	0.0913518	0.0913518	0.000221597	0.000221597	-1182.09	99.9046	5.71864	591.489	0.106109	0.164746	0.153167	0.151266	0.154105	0.164937	0.105669
17.48	0.0722912	0.0722912	0.000136149	0.000136149	-1247.52	61.9389	3.54342	591.489	0.105134	0.163736	0.154805	0.152692	0.154523	0.164175	0.104935
17.49	0.0800816	0.0800816	0.000164126	0.000164126	-1339.29	102.198	5.84324	591.489	0.106366	0.166658	0.153311	0.148516	0.151694	0.166334	0.107121
17.5	0.0632115	0.0632115	0.000121817	0.000121817	-1292.24	88.9708	5.08404	591.49	0.105319	0.165082	0.154672	0.150034	0.154419	0.165047	0.105427
17.51	0.101099	0.101099	0.000229511	0.000229511	-1225.35	98.1432	5.60498	591.49	0.102998	0.16382	0.155785	0.154599	0.155909	0.164154	0.102734
17.52	0.0611207	0.0611207	0.000121156	0.000121156	-1170.15	123.75	7.06333	591.49	0.1044	0.16374	0.155853	0.15344	0.153709	0.163744	0.105113
17.53	0.0712848	0.0712848	0.000107183	0.000107183	-1290.37	106.925	6.09954	591.49	0.106911	0.166025	0.154107	0.146893	0.15264	0.166025	0.1074
17.54	0.0673567	0.0673567	0.000137007	0.000137007	-1288.26	98.7733	5.63132	591.49	0.105863	0.164348	0.156045	0.149961	0.152471	0.164081	0.107232
17.55	0.0837693	0.0837693	0.000259558	0.000259558	-1317.6	92.7267	5.28357	591.49	0.106581	0.164027	0.153565	0.150476	0.154694	0.165304	0.105353
17.56	0.0796954	0.0796954	0.000180508	0.000180508	-1244.68	102.53	5.83885	591.49	0.106275	0.161428	0.155561	0.152388	0.156787	0.16223	0.105332
17.57	0.0675148	0.0675148	0.000140014	0.000140014	-1235.69	122.04	6.94592	591.49	0.1046	0.165406	0.154738	0.151012	0.153956	0.165472	0.104816
