Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
1.64	0.40005	0.40005	0.00409148	0.00409148	-842.417	1097.07	668.948	23.3084	0.382819	0.234362	0.382819
1.65	0.294338	0.294338	0.00375417	0.00375417	-752.625	1817.48	1101.5	23.3158	0.373793	0.252415	0.373793
1.66	0.128013	0.128013	0.00483304	0.00483304	-773.305	1351.35	814.065	23.328	0.37727	0.245459	0.37727
1.67	0.194277	0.194277	0.00398457	0.00398457	-719.875	1279.12	765.938	23.3371	0.369323	0.261354	0.369323
1.68	0.22305	0.22305	0.00777587	0.00777587	-726.395	1160.99	691.063	23.3456	0.369475	0.26105	0.369475
1.69	0.108928	0.108928	0.00247871	0.00247871	-692.021	1136.49	672.479	23.3533	0.367247	0.265507	0.367247
1.7	0.129555	0.129555	0.00355588	0.00355588	-672.414	753.423	443.19	23.3607	0.364887	0.270226	0.364887
1.71	0.109492	0.109492	0.00419679	0.00419679	-719.253	1132.98	662.559	23.3657	0.368938	0.262124	0.368938
1.72	0.273101	0.273101	0.00318722	0.00318722	-705.25	1345.71	782.389	23.373	0.366663	0.266674	0.366663
1.73	0.0740158	0.0740158	0.00159435	0.00159435	-638.782	1185.34	685.166	23.3817	0.361201	0.277599	0.361201
1.74	0.143896	0.143896	0.0068704	0.0068704	-640.851	584.869	336.132	23.3893	0.360644	0.278712	0.360644
1.75	0.0639954	0.0639954	0.00115103	0.00115103	-648.204	636.16	363.52	23.3931	0.360987	0.278026	0.360987
1.76	0.141346	0.141346	0.00578422	0.00578422	-608.719	898.323	510.411	23.3971	0.357344	0.285311	0.357344
1.77	0.1283	0.1283	0.00201611	0.00201611	-618.76	1110.22	627.244	23.4028	0.357898	0.284204	0.357898
1.78	0.121704	0.121704	0.00311701	0.00311701	-608.876	872.277	490.044	23.4097	0.356802	0.286395	0.356802
1.79	0.0720201	0.0720201	0.0010187	0.0010187	-604.936	716.122	400.068	23.4152	0.356577	0.286846	0.356577
1.8	0.118948	0.118948	0.00479909	0.00479909	-614.155	749.405	416.336	23.4196	0.35661	0.28678	0.35661
1.81	0.0979499	0.0979499	0.00302389	0.00302389	-603.815	611.359	337.767	23.4243	0.354615	0.29077	0.354615
1.82	0.0761998	0.0761998	0.00153981	0.00153981	-569.361	680.475	373.887	23.428	0.351297	0.297405	0.351297
1.83	0.103242	0.103242	0.003524	0.003524	-578.837	886.803	484.592	23.4322	0.352524	0.294952	0.352524
1.84	0.104611	0.104611	0.00419513	0.00419513	-560.15	676.88	367.87	23.4375	0.350919	0.298162	0.350919
1.85	0.105635	0.105635	0.00317792	0.00317792	-575.422	651.621	352.227	23.4416	0.35319	0.29362	0.35319
1.86	0.0683681	0.0683681	0.00155814	0.00155814	-538.555	839.252	451.211	23.4455	0.348604	0.302792	0.348604
1.87	0.125021	0.125021	0.0030406	0.0030406	-554.069	610.979	326.727	23.4506	0.349573	0.300854	0.349573
1.88	0.0496872	0.0496872	0.000578542	0.000578542	-533.115	379.141	201.671	23.4542	0.347588	0.304824	0.347588
1.89	0.0691609	0.0691609	0.00109603	0.00109603	-505.887	732.732	387.689	23.4564	0.345568	0.308865	0.345568
1.9	0.102803	0.102803	0.00370845	0.00370845	-515.269	618.482	325.517	23.4607	0.34404	0.31192	0.34404
1.91	0.0636326	0.0636326	0.0010518	0.0010518	-522.886	438.156	229.401	23.4644	0.347922	0.304156	0.347922
1.92	0.110107	0.110107	0.0025943	0.0025943	-515.076	454.856	236.904	23.4669	0.34421	0.311581	0.34421
1.93	0.0730907	0.0730907	0.00197832	0.00197832	-512.144	511.597	265.076	23.4695	0.342883	0.314234	0.342883
1.94	0.0820582	0.0820582	0.0015013	0.0015013	-517.003	611.951	315.439	23.4725	0.344398	0.311203	0.344398
1.95	0.0816462	0.0816462	0.00119408	0.00119408	-498.666	480.485	246.403	23.476	0.344357	0.311287	0.344357
1.96	0.044527	0.044527	0.000430713	0.000430713	-502.724	456.145	232.727	23.4787	0.343067	0.313865	0.343067
1.97	0.0552579	0.0552579	0.000684241	0.000684241	-505.494	505.27	256.482	23.4813	0.342903	0.314194	0.342903
1.98	0.0590587	0.0590587	0.00105448	0.00105448	-471.749	573.185	289.487	23.4842	0.3395	0.321	0.3395
1.99	0.0448199	0.0448199	0.000579892	0.000579892	-487.184	462.078	232.2	23.4874	0.343172	0.313656	0.343172
2	0.061518	0.061518	0.000931476	0.000931476	-468.084	484.386	242.193	23.49	0.339456	0.321088	0.339456
2.01	0.0649256	0.0649256	0.0010378	0.0010378	-461.62	529.679	263.522	23.4926	0.33768	0.32464	0.33768
2.02	0.0922587	0.0922587	0.00268988	0.00268988	-491.796	524.005	259.408	23.4956	0.340519	0.318962	0.340519
2.03	0.069935	0.069935	0.00129404	0.00129404	-457.132	493.399	243.054	23.4985	0.336746	0.326507	0.336746
2.04	0.072403	0.072403	0.00140074	0.00140074	-472.845	583.972	286.261	23.5012	0.338172	0.323657	0.338172
2.05	0.0717264	0.0717264	0.00109357	0.00109357	-437.857	371.96	181.444	23.5043	0.335451	0.329097	0.335451
2.06	0.0612116	0.0612116	0.00092947	0.00092947	-458.69	534.275	259.357	23.5064	0.337216	0.325567	0.337216
2.07	0.0542137	0.0542137	0.000756632	0.000756632	-439.859	421.542	203.643	23.5092	0.336036	0.327929	0.336036
2.08	0.0621774	0.0621774	0.0011933	0.0011933	-441.928	559.109	268.802	23.5115	0.334695	0.33061	0.334695
2.09	0.0599871	0.0599871	0.000834896	0.000834896	-451.774	275.004	131.581	23.5145	0.336856	0.326288	0.336856
2.1	0.0849037	0.0849037	0.00172725	0.00172725	-438.327	437.474	208.321	23.516	0.33548	0.32904	0.33548
2.11	0.0449035	0.0449035	0.000475216	0.000475216	-423.616	302.142	143.195	23.5183	0.332959	0.334083	0.332959
2.12	0.0577641	0.0577641	0.00102779	0.00102779	-415.51	313.871	148.052	23.5199	0.330642	0.338717	0.330642
2.13	0.0516699	0.0516699	0.000626171	0.000626171	-421.382	358.428	168.276	23.5215	0.332954	0.334092	0.332954
