Temp	Magnetism_1	Magnetism_2	Susceptibility_1	Susceptibility_2	Energy	Heat_Capacity	Heat_Capacity/Temp	Entropy	Prob3	Prob2	Prob1	Prob0	Prob_neg1	Prob_neg2	Prob_neg3
7.049	-0.00162121	0.00162121	0.000162824	0.000162824	-116.425	18.0725	2.56384	2610.75	0	0	0.336325	0.32735	0.336325	0	0
7.05	0.00165615	-0.00165615	0.000169802	0.000169802	-116.945	17.8839	2.53672	2610.75	0	0	0.3367	0.3266	0.3367	0	0
7.051	-0.00281956	0.00281956	0.000156542	0.000156542	-118.096	17.2189	2.44205	2610.75	0	0	0.335841	0.328318	0.335841	0	0
7.052	-0.0030696	0.0030696	0.000165071	0.000165071	-119.676	18.8055	2.6667	2610.75	0	0	0.336534	0.326932	0.336534	0	0
7.053	0.00195139	-0.00195139	0.00014819	0.00014819	-120.618	17.7595	2.51801	2610.75	0	0	0.336406	0.327188	0.336406	0	0
7.054	0.00039859	-0.00039859	0.000158496	0.000158496	-118.753	17.3632	2.46147	2610.75	0	0	0.336394	0.327212	0.336394	0	0
7.055	0.00203301	-0.00203301	0.000156135	0.000156135	-119.741	16.5983	2.35269	2610.75	0	0	0.336178	0.327645	0.336178	0	0
7.056	-0.000963185	0.000963185	0.000160305	0.000160305	-118.817	16.4876	2.33667	2610.75	0	0	0.335846	0.328309	0.335846	0	0
7.057	-0.00136529	0.00136529	0.000147416	0.000147416	-118.221	17.3919	2.46449	2610.75	0	0	0.336051	0.327898	0.336051	0	0
7.058	-0.00405289	0.00405289	0.000173717	0.000173717	-118.649	15.9812	2.26426	2610.75	0	0	0.336757	0.326486	0.336757	0	0
7.059	0.000694336	-0.000694336	0.000165723	0.000165723	-122.878	17.6772	2.50421	2610.75	0	0	0.335831	0.328337	0.335831	0	0
7.06	0.000931896	-0.000931896	0.000159029	0.000159029	-118.827	17.6471	2.49959	2610.75	0	0	0.335911	0.328177	0.335911	0	0
7.061	-0.00408644	0.00408644	0.000152557	0.000152557	-121.314	17.7037	2.50725	2610.75	0	0	0.336443	0.327113	0.336443	0	0
7.062	0.00284979	-0.00284979	0.000150322	0.000150322	-118.006	18.4247	2.609	2610.75	0	0	0.336802	0.326396	0.336802	0	0
7.063	-0.000592778	0.000592778	0.000172836	0.000172836	-118.247	17.2534	2.44278	2610.75	0	0	0.336347	0.327306	0.336347	0	0
7.064	-0.00112107	0.00112107	0.000151518	0.000151518	-117.541	18.4728	2.61506	2610.75	0	0	0.336547	0.326906	0.336547	0	0
7.065	0.000850919	-0.000850919	0.000171051	0.000171051	-117.976	17.5913	2.48992	2610.75	0	0	0.337067	0.325866	0.337067	0	0
7.066	0.00269446	-0.00269446	0.000160808	0.000160808	-119.808	16.9631	2.40066	2610.75	0	0	0.336182	0.327636	0.336182	0	0
7.067	-0.000253699	0.000253699	0.000162564	0.000162564	-118.481	16.7837	2.37494	2610.75	0	0	0.336673	0.326655	0.336673	0	0
7.068	-0.00180095	0.00180095	0.000161967	0.000161967	-117.595	16.8232	2.38019	2610.75	0	0	0.335638	0.328724	0.335638	0	0
7.069	-0.0020984	0.0020984	0.000159478	0.000159478	-117.727	16.9478	2.39748	2610.75	0	0	0.336339	0.327323	0.336339	0	0
7.07	-0.000378867	0.000378867	0.000161176	0.000161176	-115.001	16.9774	2.40133	2610.75	0	0	0.335981	0.328038	0.335981	0	0
7.071	0.00206623	-0.00206623	0.000155908	0.000155908	-119.528	17.1745	2.42886	2610.75	0	0	0.336503	0.326993	0.336503	0	0
7.072	4.70864e-005	-4.70864e-005	0.000150623	0.000150623	-117.154	17.164	2.42704	2610.75	0	0	0.33656	0.32688	0.33656	0	0
7.073	-0.000307941	0.000307941	0.00016257	0.00016257	-120.03	17.4788	2.4712	2610.75	0	0	0.335755	0.32849	0.335755	0	0
7.074	0.00167763	-0.00167763	0.000154991	0.000154991	-114.69	17.372	2.45575	2610.75	0	0	0.336281	0.327437	0.336281	0	0
7.075	-0.00322749	0.00322749	0.000166758	0.000166758	-119.804	16.4491	2.32497	2610.75	0	0	0.336328	0.327344	0.336328	0	0
7.076	0.000431141	-0.000431141	0.000154777	0.000154777	-118.713	17.0912	2.41537	2610.75	0	0	0.336666	0.326668	0.336666	0	0
7.077	-0.00023843	0.00023843	0.000165111	0.000165111	-119.323	16.9558	2.39591	2610.75	0	0	0.335793	0.328414	0.335793	0	0
7.078	-0.000336146	0.000336146	0.000161644	0.000161644	-116.074	17.6622	2.49537	2610.75	0	0	0.336262	0.327477	0.336262	0	0
7.079	0.000484467	-0.000484467	0.000159984	0.000159984	-112.775	18.5393	2.61891	2610.75	0	0	0.336449	0.327101	0.336449	0	0
7.08	4.80963e-005	-4.80963e-005	0.000158904	0.000158904	-116.318	16.4652	2.3256	2610.75	0	0	0.33594	0.32812	0.33594	0	0
7.081	-0.000577667	0.000577667	0.000157265	0.000157265	-117.828	17.656	2.49343	2610.75	0	0	0.336221	0.327557	0.336221	0	0
7.082	0.000283822	-0.000283822	0.000149313	0.000149313	-116.23	17.0097	2.40182	2610.75	0	0	0.336421	0.327158	0.336421	0	0
7.083	0.000881363	-0.000881363	0.000171776	0.000171776	-115.099	17.8311	2.51744	2610.75	0	0	0.336655	0.326691	0.336655	0	0
7.084	-0.00196711	0.00196711	0.00016747	0.00016747	-116.723	17.2459	2.43449	2610.75	0	0	0.336401	0.327198	0.336401	0	0
7.085	0.00050843	-0.00050843	0.000153863	0.000153863	-114.935	17.9485	2.5333	2610.75	0	0	0.336507	0.326986	0.336507	0	0
7.086	0.000711281	-0.000711281	0.000160727	0.000160727	-117.231	17.3213	2.44444	2610.75	0	0	0.336464	0.327071	0.336464	0	0
7.087	0.00105227	-0.00105227	0.000160604	0.000160604	-118.864	17.1781	2.42388	2610.75	0	0	0.33608	0.327841	0.33608	0	0
7.088	0.000668886	-0.000668886	0.000170304	0.000170304	-116.647	18.3481	2.58861	2610.75	0	0	0.336469	0.327062	0.336469	0	0
7.089	0.00161267	-0.00161267	0.00017707	0.00017707	-115.269	16.9552	2.39176	2610.75	0	0	0.336285	0.327431	0.336285	0	0
7.09	-0.00169665	0.00169665	0.000166057	0.000166057	-117.436	18.0199	2.54159	2610.75	0	0	0.336346	0.327307	0.336346	0	0
7.091	0.00169753	-0.00169753	0.000153767	0.000153767	-114.103	17.7872	2.50842	2610.75	0	0	0.336301	0.327399	0.336301	0	0
7.092	-0.00048722	0.00048722	0.000159848	0.000159848	-116.845	17.646	2.48816	2610.75	0	0	0.335997	0.328005	0.335997	0	0
7.093	0.00333022	-0.00333022	0.000157572	0.000157572	-115.382	18.2135	2.56781	2610.75	0	0	0.336124	0.327751	0.336124	0	0
7.094	-0.00223533	0.00223533	0.000158806	0.000158806	-119.39	18.0153	2.53952	2610.75	0	0	0.336381	0.327237	0.336381	0	0
7.095	0.00309975	-0.00309975	0.000162821	0.000162821	-118.439	19.0249	2.68146	2610.75	0	0	0.335842	0.328316	0.335842	0	0
7.096	0.00173128	-0.00173128	0.000163359	0.000163359	-118.067	18.0634	2.54557	2610.75	0	0	0.335992	0.328015	0.335992	0	0
7.097	-0.0020394	0.0020394	0.000147317	0.000147317	-115.436	18.8777	2.65996	2610.75	0	0	0.336402	0.327195	0.336402	0	0
7.098	-0.00120878	0.00120878	0.000140685	0.000140685	-115.395	16.2255	2.28593	2610.75	0	0	0.3358	0.328399	0.3358	0	0
7.099	-0.00234584	0.00234584	0.000163416	0.000163416	-121.704	17.7005	2.49338	2610.75	0	0	0.336195	0.32761	0.336195	0	0
7.1	-0.0015132	0.0015132	0.000156737	0.000156737	-117.19	18.101	2.54944	2610.75	0	0	0.335591	0.328818	0.335591	0	0
7.101	-0.00232915	0.00232915	0.000155665	0.000155665	-112.781	15.2966	2.15415	2610.75	0	0	0.336389	0.327222	0.336389	0	0
7.102	0.000187489	-0.000187489	0.000171709	0.000171709	-118.343	17.1503	2.41486	2610.75	0	0	0.335799	0.328402	0.335799	0	0
7.103	0.00348957	-0.00348957	0.000159032	0.000159032	-115.704	18.3923	2.58937	2610.75	0	0	0.336055	0.327889	0.336055	0	0
7.104	-0.00132891	0.00132891	0.000171817	0.000171817	-116.331	17.644	2.48368	2610.75	0	0	0.336026	0.327948	0.336026	0	0
7.105	0.000804254	-0.000804254	0.000164115	0.000164115	-114.366	17.8915	2.51815	2610.75	0	0	0.335987	0.328027	0.335987	0	0
7.106	-0.00109384	0.00109384	0.000162677	0.000162677	-116.809	17.7532	2.49834	2610.75	0	0	0.335861	0.328277	0.335861	0	0
7.107	-0.00187335	0.00187335	0.000166869	0.000166869	-116.243	17.6695	2.4862	2610.75	0	0	0.336192	0.327616	0.336192	0	0
7.108	0.00121242	-0.00121242	0.000153323	0.000153323	-120.077	19.7466	2.77808	2610.75	0	0	0.336558	0.326883	0.336558	0	0
7.109	-0.00186857	0.00186857	0.00016126	0.00016126	-116.642	16.6706	2.345	2610.75	0	0	0.336223	0.327554	0.336223	0	0
7.11	-0.000281723	0.000281723	0.00016471	0.00016471	-115.166	17.4206	2.45016	2610.75	0	0	0.336154	0.327693	0.336154	0	0
7.111	0.00290463	-0.00290463	0.000162366	0.000162366	-114.77	17.0519	2.39796	2610.75	0	0	0.336356	0.327287	0.336356	0	0
7.112	0.000411479	-0.000411479	0.000170281	0.000170281	-118.061	17.1922	2.41735	2610.75	0	0	0.336527	0.326945	0.336527	0	0
7.113	-0.00116858	0.00116858	0.000155901	0.000155901	-120.071	15.9078	2.23644	2610.75	0	0	0.335554	0.328892	0.335554	0	0
7.114	0.00101749	-0.00101749	0.000143122	0.000143122	-116.581	17.9633	2.52506	2610.75	0	0	0.33669	0.326619	0.33669	0	0
7.115	-0.000762128	0.000762128	0.000180383	0.000180383	-117.447	17.6975	2.48736	2610.75	0	0	0.33626	0.32748	0.33626	0	0
7.116	-0.0028912	0.0028912	0.000147917	0.000147917	-114.198	15.9672	2.24384	2610.75	0	0	0.335929	0.328142	0.335929	0	0
7.117	0.000840452	-0.000840452	0.000148935	0.000148935	-117.593	16.9311	2.37896	2610.75	0	0	0.336264	0.327472	0.336264	0	0
7.118	0.00130537	-0.00130537	0.000177281	0.000177281	-120.062	17.5105	2.46003	2610.75	0	0	0.335763	0.328473	0.335763	0	0
7.119	0.00322445	-0.00322445	0.000162215	0.000162215	-115.014	17.5652	2.46737	2610.75	0	0	0.336311	0.327377	0.336311	0	0
7.12	-0.000786417	0.000786417	0.000166115	0.000166115	-116.938	19.2658	2.70587	2610.75	0	0	0.336171	0.327658	0.336171	0	0
7.121	-7.6563e-005	7.6563e-005	0.000153991	0.000153991	-116.033	16.9454	2.37964	2610.75	0	0	0.336468	0.327063	0.336468	0	0
7.122	-0.00250497	0.00250497	0.000154605	0.000154605	-117.484	19.4475	2.73063	2610.75	0	0	0.33622	0.327561	0.33622	0	0
7.123	-0.00193297	0.00193297	0.000151599	0.000151599	-115.556	16.5701	2.32628	2610.75	0	0	0.336393	0.327214	0.336393	0	0
7.124	-0.00227055	0.00227055	0.000150848	0.000150848	-116.342	16.4345	2.30691	2610.75	0	0	0.336688	0.326625	0.336688	0	0
7.125	-0.00305138	0.00305138	0.000145879	0.000145879	-116.051	17.5994	2.47009	2610.75	0	0	0.336334	0.327332	0.336334	0	0
7.126	-0.000846207	0.000846207	0.000150576	0.000150576	-116.285	16.6938	2.34266	2610.75	0	0	0.336008	0.327983	0.336008	0	0
7.127	-0.00124607	0.00124607	0.000156876	0.000156876	-115.817	17.98	2.5228	2610.75	0	0	0.336752	0.326495	0.336752	0	0
7.128	0.00038497	-0.00038497	0.000155783	0.000155783	-118.26	17.3488	2.4339	2610.75	0	0	0.335972	0.328055	0.335972	0	0
7.129	0.000101148	-0.000101148	0.000150968	0.000150968	-115.068	16.3131	2.28827	2610.75	0	0	0.336363	0.327274	0.336363	0	0
7.13	-0.0013483	0.0013483	0.000156053	0.000156053	-116.431	16.9084	2.37145	2610.75	0	0	0.336326	0.327347	0.336326	0	0
7.131	-0.00158785	0.00158785	0.000158878	0.000158878	-116.012	18.176	2.54887	2610.75	0	0	0.336316	0.327369	0.336316	0	0
7.132	-0.00272361	0.00272361	0.000164454	0.000164454	-116.828	18.3838	2.57766	2610.75	0	0	0.335881	0.328237	0.335881	0	0
7.133	0.00138955	-0.00138955	0.000166051	0.000166051	-115.252	15.3796	2.15611	2610.75	0	0	0.336492	0.327016	0.336492	0	0
7.134	-4.22247e-005	4.22247e-005	0.000156592	0.000156592	-117.16	16.2694	2.28054	2610.75	0	0	0.336356	0.327288	0.336356	0	0
7.135	-0.000697037	0.000697037	0.000170581	0.000170581	-117.654	17.2965	2.42417	2610.75	0	0	0.336018	0.327963	0.336018	0	0
7.136	-0.00460911	0.00460911	0.000173436	0.000173436	-115.892	17.0225	2.38544	2610.75	0	0	0.336613	0.326775	0.336613	0	0
7.137	-0.00126676	0.00126676	0.000172165	0.000172165	-117.853	16.8015	2.35414	2610.75	0	0	0.336204	0.327593	0.336204	0	0
7.138	0.0010928	-0.0010928	0.000187242	0.000187242	-118.15	15.9743	2.23793	2610.75	0	0	0.336178	0.327644	0.336178	0	0
7.139	0.000190953	-0.000190953	0.000146243	0.000146243	-115.793	16.4069	2.29821	2610.75	0	0	0.336536	0.326928	0.336536	0	0
7.14	0.00116841	-0.00116841	0.000148949	0.000148949	-118.855	15.3271	2.14665	2610.75	0	0	0.335554	0.328892	0.335554	0	0
7.141	6.84148e-005	-6.84148e-005	0.000160944	0.000160944	-118.845	18.2727	2.55884	2610.75	0	0	0.335717	0.328567	0.335717	0	0
7.142	-0.00118287	0.00118287	0.000161662	0.000161662	-113.928	17.073	2.3905	2610.75	0	0	0.336431	0.327138	0.336431	0	0
7.143	-0.00097304	0.00097304	0.000162686	0.000162686	-114.886	17.1967	2.40749	2610.75	0	0	0.336675	0.326651	0.336675	0	0
7.144	-0.000617247	0.000617247	0.000146579	0.000146579	-114.111	19.0851	2.67148	2610.75	0	0	0.336131	0.327738	0.336131	0	0
7.145	-0.00030162	0.00030162	0.000186971	0.000186971	-115.977	17.2264	2.41098	2610.75	0	0	0.335899	0.328202	0.335899	0	0
7.146	-0.00124746	0.00124746	0.000170044	0.000170044	-114.923	16.7896	2.34951	2610.75	0	0	0.336308	0.327384	0.336308	0	0
7.147	-0.000210321	0.000210321	0.000157109	0.000157109	-117.084	16.0661	2.24796	2610.75	0	0	0.336113	0.327774	0.336113	0	0
7.148	-0.00112103	0.00112103	0.000163103	0.000163103	-116.086	18.2106	2.54765	2610.75	0	0	0.336293	0.327414	0.336293	0	0
7.149	-0.00267112	0.00267112	0.000157579	0.000157579	-116.672	17.0697	2.3877	2610.75	0	0	0.335652	0.328696	0.335652	0	0
7.15	-0.00245858	0.00245858	0.000150573	0.000150573	-114.054	17.5468	2.4541	2610.75	0	0	0.336591	0.326819	0.336591	0	0
7.151	0.00207463	-0.00207463	0.00016046	0.00016046	-117.025	16.6347	2.32621	2610.75	0	0	0.33615	0.3277	0.33615	0	0
7.152	-0.000329884	0.000329884	0.000171501	0.000171501	-117.688	16.7	2.33502	2610.75	0	0	0.336623	0.326755	0.336623	0	0
7.153	-0.000200699	0.000200699	0.000146744	0.000146744	-116.813	17.1474	2.39724	2610.75	0	0	0.33646	0.32708	0.33646	0	0
7.154	0.000151052	-0.000151052	0.000156929	0.000156929	-116.356	16.7389	2.3398	2610.75	0	0	0.336084	0.327831	0.336084	0	0
7.155	0.00188672	-0.00188672	0.000155127	0.000155127	-117.361	17.3746	2.42831	2610.75	0	0	0.335838	0.328324	0.335838	0	0
7.156	-0.00193199	0.00193199	0.00015227	0.00015227	-117.212	18.4689	2.58089	2610.75	0	0	0.336327	0.327345	0.336327	0	0
7.157	0.00302391	-0.00302391	0.000162893	0.000162893	-115.726	17.2533	2.41069	2610.75	0	0	0.336119	0.327762	0.336119	0	0
7.158	-0.000520343	0.000520343	0.000167721	0.000167721	-117.739	16.7124	2.33479	2610.75	0	0	0.335974	0.328052	0.335974	0	0
7.159	-0.000413291	0.000413291	0.000150227	0.000150227	-115.45	16.8374	2.35192	2610.75	0	0	0.336073	0.327853	0.336073	0	0
7.16	-0.000186978	0.000186978	0.000176515	0.000176515	-120.082	17.6935	2.47115	2610.75	0	0	0.336441	0.327118	0.336441	0	0
7.161	0.00190911	-0.00190911	0.000153085	0.000153085	-115.038	17.9432	2.50568	2610.75	0	0	0.336293	0.327414	0.336293	0	0
7.162	-0.00257377	0.00257377	0.000163707	0.000163707	-118.338	16.176	2.25859	2610.75	0	0	0.335956	0.328088	0.335956	0	0
7.163	0.000497472	-0.000497472	0.000165815	0.000165815	-115.547	17.9197	2.5017	2610.75	0	0	0.336938	0.326124	0.336938	0	0
7.164	-0.00122183	0.00122183	0.00016304	0.00016304	-114.285	17.1509	2.39404	2610.75	0	0	0.336653	0.326694	0.336653	0	0
7.165	-0.0016525	0.0016525	0.000164024	0.000164024	-110.932	17.707	2.47132	2610.75	0	0	0.336103	0.327794	0.336103	0	0
7.166	-0.00127458	0.00127458	0.000173571	0.000173571	-112.337	15.949	2.22565	2610.75	0	0	0.336529	0.326943	0.336529	0	0
7.167	-0.0030698	0.0030698	0.000153917	0.000153917	-118.459	16.1867	2.25851	2610.75	0	0	0.336098	0.327804	0.336098	0	0
7.168	0.00447326	-0.00447326	0.000146797	0.000146797	-113.971	17.0202	2.37447	2610.75	0	0	0.336647	0.326706	0.336647	0	0
7.169	-0.0053494	0.0053494	0.000150352	0.000150352	-116.933	15.8201	2.20674	2610.75	0	0	0.336244	0.327513	0.336244	0	0
7.17	-0.000120353	0.000120353	0.000167426	0.000167426	-113.914	17.0699	2.38074	2610.75	0	0	0.336585	0.32683	0.336585	0	0
7.171	-0.00265774	0.00265774	0.000165421	0.000165421	-113.286	16.5177	2.30341	2610.75	0	0	0.336123	0.327754	0.336123	0	0
7.172	-0.001022	0.001022	0.000158433	0.000158433	-114.326	17.0736	2.38059	2610.75	0	0	0.336453	0.327095	0.336453	0	0
7.173	-0.00120157	0.00120157	0.000157451	0.000157451	-112.463	18.1291	2.5274	2610.75	0	0	0.336327	0.327345	0.336327	0	0
7.174	0.00192443	-0.00192443	0.000154274	0.000154274	-119.156	16.8276	2.34564	2610.75	0	0	0.336327	0.327345	0.336327	0	0
7.175	-0.00142045	0.00142045	0.000155428	0.000155428	-118.113	19.0468	2.65461	2610.75	0	0	0.335642	0.328716	0.335642	0	0
7.176	-0.000818067	0.000818067	0.000167736	0.000167736	-118.638	17.8889	2.49289	2610.75	0	0	0.3364	0.327201	0.3364	0	0
7.177	-0.000895079	0.000895079	0.000154589	0.000154589	-118.727	18.1338	2.52665	2610.75	0	0	0.33603	0.32794	0.33603	0	0
7.178	-0.00319362	0.00319362	0.000168968	0.000168968	-111.922	18.1884	2.53391	2610.75	0	0	0.336412	0.327176	0.336412	0	0
7.179	-0.00109151	0.00109151	0.000161523	0.000161523	-113.5	17.69	2.46413	2610.75	0	0	0.336016	0.327968	0.336016	0	0
7.18	0.000525832	-0.000525832	0.000161155	0.000161155	-118.97	17.2944	2.40869	2610.75	0	0	0.3363	0.327399	0.3363	0	0
7.181	-0.00140622	0.00140622	0.000164478	0.000164478	-122.428	15.8707	2.2101	2610.75	0	0	0.335667	0.328666	0.335667	0	0
7.182	0.000758165	-0.000758165	0.000162383	0.000162383	-117.222	16.8673	2.34856	2610.75	0	0	0.336415	0.32717	0.336415	0	0
7.183	-0.000393681	0.000393681	0.000173555	0.000173555	-115.187	16.1078	2.24248	2610.75	0	0	0.336856	0.326288	0.336856	0	0
7.184	0.000124244	-0.000124244	0.000150387	0.000150387	-112.297	16.6376	2.31592	2610.75	0	0	0.336732	0.326535	0.336732	0	0
7.185	-0.00167219	0.00167219	0.000154845	0.000154845	-120.184	16.0572	2.23482	2610.75	0	0	0.335979	0.328043	0.335979	0	0
7.186	-0.00270095	0.00270095	0.000159563	0.000159563	-118.189	16.9918	2.36458	2610.75	0	0	0.336287	0.327426	0.336287	0	0
7.187	0.00126496	-0.00126496	0.000161024	0.000161024	-115.296	17.0465	2.37185	2610.75	0	0	0.33657	0.326861	0.33657	0	0
7.188	-0.00282789	0.00282789	0.000160443	0.000160443	-115.027	17.7665	2.47169	2610.75	0	0	0.336464	0.327071	0.336464	0	0
7.189	-0.000968506	0.000968506	0.000159514	0.000159514	-116.112	16.1372	2.24471	2610.75	0	0	0.335599	0.328802	0.335599	0	0
7.19	0.00188638	-0.00188638	0.000162938	0.000162938	-118.579	15.809	2.19874	2610.75	0	0	0.336183	0.327634	0.336183	0	0
7.191	0.00403439	-0.00403439	0.0001583	0.0001583	-114.982	16.6417	2.31425	2610.75	0	0	0.336576	0.326848	0.336576	0	0
7.192	-0.00190087	0.00190087	0.000157471	0.000157471	-114.969	15.7327	2.18753	2610.75	0	0	0.33589	0.32822	0.33589	0	0
7.193	0.000990625	-0.000990625	0.000154332	0.000154332	-118.243	15.4203	2.14379	2610.75	0	0	0.33596	0.328079	0.33596	0	0
7.194	-0.00219518	0.00219518	0.000154982	0.000154982	-120.162	15.2056	2.11365	2610.75	0	0	0.335909	0.328181	0.335909	0	0
7.195	-0.00311454	0.00311454	0.000152726	0.000152726	-112.136	16.7268	2.32478	2610.75	0	0	0.336382	0.327237	0.336382	0	0
7.196	-0.0026748	0.0026748	0.000173126	0.000173126	-117.05	16.6158	2.30904	2610.75	0	0	0.336316	0.327368	0.336316	0	0
7.197	-0.000800812	0.000800812	0.000168205	0.000168205	-118.099	17.3478	2.41043	2610.75	0	0	0.3362	0.3276	0.3362	0	0
7.198	-0.000778217	0.000778217	0.000160097	0.000160097	-118.614	16.2179	2.25311	2610.75	0	0	0.336348	0.327303	0.336348	0	0
7.199	-0.00228852	0.00228852	0.000145806	0.000145806	-113.577	17.2066	2.39014	2610.75	0	0	0.336252	0.327496	0.336252	0	0
7.2	0.00324556	-0.00324556	0.00018349	0.00018349	-119.582	16.6544	2.31311	2610.75	0	0	0.335833	0.328334	0.335833	0	0
7.201	-0.00102252	0.00102252	0.000148489	0.000148489	-112.057	17.1294	2.37875	2610.75	0	0	0.33611	0.327781	0.33611	0	0
7.202	-0.00234459	0.00234459	0.000172146	0.000172146	-117.409	17.9716	2.49537	2610.75	0	0	0.33637	0.327261	0.33637	0	0
7.203	-0.00128091	0.00128091	0.000153044	0.000153044	-115.507	16.4261	2.28045	2610.75	0	0	0.336726	0.326548	0.336726	0	0
7.204	-0.00119867	0.00119867	0.000169095	0.000169095	-115.859	16.4996	2.29033	2610.75	0	0	0.336686	0.326628	0.336686	0	0
7.205	-0.000185459	0.000185459	0.000154329	0.000154329	-118.796	16.0818	2.23204	2610.75	0	0	0.336074	0.327853	0.336074	0	0
7.206	-0.00269738	0.00269738	0.000162162	0.000162162	-111.355	17.4373	2.41983	2610.75	0	0	0.336162	0.327676	0.336162	0	0
7.207	-0.00249652	0.00249652	0.000155467	0.000155467	-113.896	16.0805	2.23124	2610.75	0	0	0.336126	0.327747	0.336126	0	0
7.208	-0.00178214	0.00178214	0.000160529	0.000160529	-118.305	16.4618	2.28382	2610.75	0	0	0.336293	0.327414	0.336293	0	0
7.209	0.000622538	-0.000622538	0.000163941	0.000163941	-116.108	15.6952	2.17716	2610.75	0	0	0.335914	0.328172	0.335914	0	0
7.21	-0.000139864	0.000139864	0.000166414	0.000166414	-120.5	15.7307	2.1818	2610.75	0	0	0.335909	0.328182	0.335909	0	0
7.211	-0.00208434	0.00208434	0.000157635	0.000157635	-115.532	16.0807	2.23003	2610.75	0	0	0.335817	0.328366	0.335817	0	0
7.212	-0.000687926	0.000687926	0.000162569	0.000162569	-114.765	17.8881	2.48033	2610.75	0	0	0.336261	0.327477	0.336261	0	0
7.213	-0.00121954	0.00121954	0.000146728	0.000146728	-113.393	16.1309	2.23637	2610.75	0	0	0.335996	0.328008	0.335996	0	0
7.214	0.00238066	-0.00238066	0.000155333	0.000155333	-111.066	16.0363	2.22294	2610.75	0	0	0.336496	0.327009	0.336496	0	0
7.215	-0.0017174	0.0017174	0.000149618	0.000149618	-115.247	16.6956	2.31401	2610.75	0	0	0.336492	0.327015	0.336492	0	0
7.216	0.000872096	-0.000872096	0.000164743	0.000164743	-115.995	16.3454	2.26517	2610.75	0	0	0.336459	0.327081	0.336459	0	0
7.217	0.00190081	-0.00190081	0.000156299	0.000156299	-117.501	16.3714	2.26845	2610.75	0	0	0.335507	0.328986	0.335507	0	0
7.218	-0.00156307	0.00156307	0.000154123	0.000154123	-114.166	16.2201	2.24717	2610.75	0	0	0.336109	0.327783	0.336109	0	0
7.219	0.000743664	-0.000743664	0.000157665	0.000157665	-115.484	16.0235	2.21963	2610.75	0	0	0.335956	0.328088	0.335956	0	0
7.22	0.000200121	-0.000200121	0.000152459	0.000152459	-111.778	17.1096	2.36975	2610.75	0	0	0.336124	0.327752	0.336124	0	0
7.221	0.00183218	-0.00183218	0.000167019	0.000167019	-114.166	16.7421	2.31853	2610.75	0	0	0.336297	0.327406	0.336297	0	0
7.222	0.00181032	-0.00181032	0.000161592	0.000161592	-111.421	16.7463	2.31879	2610.75	0	0	0.336386	0.327228	0.336386	0	0
7.223	-0.000523832	0.000523832	0.000163588	0.000163588	-117.377	15.9025	2.20165	2610.75	0	0	0.336061	0.327879	0.336061	0	0
7.224	-0.000457237	0.000457237	0.000151869	0.000151869	-116.282	16.2535	2.24994	2610.75	0	0	0.336358	0.327285	0.336358	0	0
7.225	0.00276796	-0.00276796	0.000154479	0.000154479	-116.21	15.4138	2.1334	2610.75	0	0	0.336421	0.327158	0.336421	0	0
7.226	0.00056443	-0.00056443	0.000155574	0.000155574	-116.51	18.0998	2.50482	2610.75	0	0	0.336054	0.327893	0.336054	0	0
7.227	0.00129753	-0.00129753	0.00015228	0.00015228	-116.261	16.4701	2.27896	2610.75	0	0	0.335728	0.328543	0.335728	0	0
7.228	0.00308013	-0.00308013	0.000158993	0.000158993	-113.77	17.5446	2.42731	2610.75	0	0	0.336297	0.327407	0.336297	0	0
7.229	-0.00142622	0.00142622	0.000157107	0.000157107	-111.411	16.5254	2.28598	2610.75	0	0	0.336341	0.327319	0.336341	0	0
7.23	-0.00106751	0.00106751	0.000161021	0.000161021	-117.986	15.3816	2.12747	2610.75	0	0	0.33624	0.327521	0.33624	0	0
7.231	0.00178931	-0.00178931	0.000152164	0.000152164	-115.023	17.0249	2.35443	2610.75	0	0	0.3362	0.327601	0.3362	0	0
7.232	0.000854054	-0.000854054	0.000157074	0.000157074	-114.961	16.1445	2.23237	2610.75	0	0	0.335848	0.328304	0.335848	0	0
7.233	-0.000390477	0.000390477	0.000147786	0.000147786	-113.8	14.3998	1.99085	2610.75	0	0	0.33569	0.328621	0.33569	0	0
7.234	-0.00331411	0.00331411	0.000150622	0.000150622	-109.828	16.4716	2.27697	2610.75	0	0	0.336039	0.327922	0.336039	0	0
7.235	0.00125887	-0.00125887	0.000162063	0.000162063	-118.186	16.1988	2.23894	2610.75	0	0	0.336233	0.327533	0.336233	0	0
7.236	0.00050117	-0.00050117	0.000147346	0.000147346	-113.748	16.0037	2.21167	2610.75	0	0	0.33656	0.32688	0.33656	0	0
7.237	0.00115742	-0.00115742	0.000145463	0.000145463	-114.472	16.8754	2.33182	2610.75	0	0	0.33583	0.32834	0.33583	0	0
7.238	0.00116702	-0.00116702	0.000157237	0.000157237	-116.076	16.035	2.21539	2610.75	0	0	0.336038	0.327924	0.336038	0	0
7.239	0.00164393	-0.00164393	0.000156572	0.000156572	-117.089	15.8018	2.18286	2610.75	0	0	0.33634	0.327319	0.33634	0	0
7.24	0.000536956	-0.000536956	0.000155144	0.000155144	-116.127	16.9286	2.3382	2610.75	0	0	0.33611	0.32778	0.33611	0	0
